@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
?,3.1068,?,?,?,?,1.0,39.1,2.0,?,0.0,?,?,?,?,?,?,1.127,?,?,?,1.217,?,?,0.0,0.0,2.315,?,?,0.0,1.897,0.0,0.0,?,?,3.657,?,0.0,?,?,0.0,?
?,3.2813,1.0,?,2.0,?,?,?,?,?,2.0,?,3.333,?,?,?,?,?,?,?,0.0,?,1.0,?,?,?,2.222,?,0.0,0.0,1.358,0.0,?,1.0,0.0,3.925,?,1.0,?,?,1.0,?
?,?,?,0.0,?,0.0,?,?,0.0,0.0,0.0,0.0,?,0.0,8.908,?,?,?,?,?,0.0,1.295,?,?,?,0.0,2.0,?,0.0,0.0,?,0.0,?,0.0,0.0,3.233,?,0.0,?,0.0,?,1
?,?,?,?,?,?,?,?,?,?,4.0,?,?,?,?,?,?,1.154,?,?,?,1.159,?,0.0,?,?,?,0.012,?,?,?,2.0,?,2.0,4.0,?,1.967,?,7.476,?,0.0,?
4.825,?,0.0,0.0,?,0.0,0.0,?,0.0,2.0,?,?,3.15,1.185,9.902,?,0.993,?,?,?,0.0,1.177,?,?,0.0,?,2.263,0.013,?,0.0,?,1.0,0.0,0.0,?,3.367,?,?,?,0.0,0.0,1
5.509,?,3.0,0.0,0.0,0.0,?,48.0,0.0,?,0.0,?,3.897,?,10.62,?,?,?,0.0,?,?,?,2.0,?,?,?,?,0.0,?,?,2.451,?,2.0,?,0.0,?,2.15,0.0,9.532,?,2.0,?
?,?,0.0,0.0,6.0,0.0,?,?,0.0,?,6.0,?,?,1.125,10.598,?,?,1.121,0.0,2.0,0.0,?,?,?,?,?,2.441,?,0.0,?,?,?,2.0,4.0,0.0,4.033,3.167,2.0,9.15,0.0,?,1
?,2.7331,?,0.0,0.0,0.0,?,?,0.0,2.0,0.0,?,?,?,?,6.0,1.017,?,0.0,?,?,?,?,?,0.0,0.0,2.393,-0.002,?,?,?,0.0,?,?,?,3.843,?,0.0,?,?,0.0,1
4.803,1.403,?,?,6.0,?,4.0,42.2,0.0,?,10.0,?,4.134,0.477,?,6.0,?,?,?,0.0,?,?,4.0,?,0.0,?,?,?,?,?,5.207,?,2.0,?,?,?,?,4.0,9.22,?,0.0,?
?,3.3382,?,?,0.0,?,0.0,?,?,0.0,?,0.0,2.741,0.862,9.067,?,?,1.152,?,0.0,?,?,1.0,0.0,?,?,?,0.137,?,?,?,0.0,?,4.0,?,?,?,?,?,?,?,1
4.499,?,0.0,0.0,?,0.0,?,46.7,?,?,?,?,3.013,?,?,0.0,?,1.116,?,?,?,?,?,0.0,0.0,?,?,?,?,0.0,1.481,0.0,?,3.0,?,?,?,1.0,?,?,0.0,1
?,?,?,0.0,2.0,?,?,?,?,?,?,?,?,?,?,?,1.003,1.151,?,0.0,?,?,?,0.0,0.0,?,2.407,?,?,?,?,0.0,?,2.0,?,?,?,2.0,?,0.0,?,?
5.336,2.228,?,?,?,?,2.0,58.3,?,?,?,?,4.113,1.013,?,6.0,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,1.706,?,?,2.0,?,?,2.8,?,?,?,?,?
?,?,?,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.987,?,?,?,0.0,1.131,1.0,0.0,?,?,?,0.041,?,?,?,?,0.0,3.0,?,?,?,1.0,7.32,?,0.0,1
?,2.2821,0.0,?,?,?,?,25.0,?,0.0,?,0.0,?,?,?,0.0,?,?,0.0,0.0,?,1.129,1.0,?,?,0.0,2.149,?,?,?,2.036,0.0,?,6.0,?,3.219,?,?,?,?,0.0,1
?,?,?,?,?,?,?,?,?,2.0,?,-0.186,3.329,?,?,?,?,1.129,?,?,?,1.216,3.0,?,?,0.0,?,0.004,?,?,1.027,?,?,2.0,1.0,?,?,?,?,?,0.0,1
?,3.4161,?,0.0,0.0,?,0.0,?,?,0.0,?,0.0,?,?,9.54,?,?,1.111,?,0.0,0.0,1.35,1.0,?,1.0,?,?,?,?,0.0,?,0.0,0.0,?,0.0,?,?,?,8.812,0.0,?,1
?,?,?,?,0.0,0.0,?,?,0.0,1.0,?,0.498,3.349,?,9.773,2.0,?,?,?,0.0,?,1.331,?,?,?,?,2.278,?,0.0,10.529,?,0.0,0.0,2.0,0.0,4.116,?,?,?,?,?,?
?,2.7189,?,?,2.0,0.0,2.0,?,0.0,1.0,2.0,0.014,3.395,?,?,?,?,?,0.0,?,?,1.327,3.0,0.0,?,0.0,2.376,?,?,10.934,1.057,?,1.0,?,1.0,?,2.433,?,8.695,?,?,?
3.414,?,?,?,?,?,?,?,2.0,?,?,0.0,2.889,1.0,?,0.0,?,?,?,0.0,?,1.28,?,0.0,0.0,0.0,?,-0.57,0.0,?,?,0.0,?,?,0.0,3.676,2.806,?,?,?,?,?
?,3.0313,0.0,0.0,0.0,?,?,41.7,?,0.0,?,0.0,?,?,?,0.0,?,?,?,?,0.0,?,?,?,0.0,?,?,0.012,?,0.0,?,?,?,0.0,?,3.669,?,?,?,0.0,?,?
5.313,?,?,0.0,?,0.0,?,31.6,0.0,?,?,?,3.492,1.16,?,4.0,?,?,?,?,0.0,1.244,1.0,?,?,?,?,?,0.0,?,?,?,2.0,?,?,?,?,?,?,?,0.0,?
?,?,?,0.0,0.0,?,4.0,?,0.0,3.0,?,-0.266,3.72,0.703,?,9.0,1.015,1.104,?,?,?,1.267,2.0,0.0,0.0,?,2.363,0.0,?,11.937,2.723,?,2.0,?,?,3.827,?,?,8.803,?,?,?
4.912,?,?,?,?,?,4.0,48.1,?,?,?,?,3.633,?,?,?,?,1.108,?,0.0,0.0,?,?,?,0.0,0.0,?,0.0,?,0.0,?,?,?,0.0,?,?,2.411,0.0,?,0.0,0.0,1
?,?,?,?,0.0,1.0,?,30.8,?,0.0,?,?,2.821,?,?,0.0,?,?,?,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,?,1.76,?,?,?,?,1
5.0,?,?,?,0.0,?,?,?,?,0.0,?,0.0,3.4,?,9.657,?,?,?,?,0.0,0.0,1.407,?,?,0.0,?,?,0.42,?,0.0,?,0.0,?,0.0,0.0,?,?,0.0,9.115,0.0,?,?
?,?,6.0,0.0,0.0,?,?,25.0,?,?,?,0.0,?,?,?,?,1.199,?,?,0.0,?,1.392,?,?,?,?,2.303,?,0.0,0.0,1.411,0.0,?,?,0.0,?,?,0.0,?,0.0,6.0,?
5.646,4.8079,?,?,?,?,0.0,?,2.0,0.0,0.0,0.0,4.249,?,?,?,?,?,0.0,?,2.0,1.138,0.0,1.0,?,0.0,?,?,0.0,?,?,0.0,?,?,0.0,6.925,5.0,?,12.274,?,?,?
?,3.4355,?,0.0,0.0,0.0,?,?,4.0,?,2.0,?,?,?,?,0.0,?,?,0.0,0.0,?,1.173,?,0.0,?,?,?,?,0.0,?,2.57,?,?,?,1.0,?,1.796,?,?,0.0,?,?
?,4.368,?,1.0,?,?,?,?,?,?,0.0,?,3.044,?,?,?,?,?,0.0,?,0.0,1.095,0.0,?,?,?,2.0,?,?,19.316,?,?,0.0,?,?,3.563,3.917,?,?,?,0.0,?
?,4.1851,2.0,0.0,?,?,?,?,0.0,?,2.0,?,?,2.074,?,?,?,1.146,?,0.0,0.0,1.233,?,?,?,?,?,-0.002,?,?,3.255,?,?,2.0,4.0,3.856,?,3.0,8.938,0.0,0.0,?
5.262,?,1.0,0.0,?,?,?,?,3.0,7.0,?,0.0,4.111,3.113,10.545,?,0.999,1.146,?,0.0,?,?,?,?,0.0,?,2.258,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,0.0,?
?,?,?,?,?,0.0,?,?,?,0.0,0.0,0.0,4.471,2.205,?,?,?,?,?,?,?,?,0.0,?,0.0,?,2.303,?,?,?,?,?,0.0,?,?,10.319,1.554,?,?,0.0,?,?
?,?,0.0,0.0,?,0.0,1.0,?,?,0.0,0.0,?,3.102,1.187,?,0.0,?,1.109,?,?,0.0,?,1.0,0.0,0.0,?,2.194,-0.024,?,?,?,0.0,?,?,?,?,2.037,?,?,0.0,0.0,1
?,?,?,0.0,?,?,3.0,?,?,0.0,?,?,?,?,?,0.0,?,?,0.0,0.0,?,1.32,?,?,?,0.0,?,-0.023,?,?,0.95,?,?,0.0,?,?,?,0.0,?,?,?,1
?,3.0766,0.0,0.0,?,0.0,?,?,?,0.0,0.0,?,3.188,1.261,?,?,?,?,?,?,?,1.31,1.0,?,0.0,0.0,?,0.013,0.0,0.0,1.436,?,?,0.0,?,3.665,?,?,?,?,?,?
4.641,?,?,?,0.0,?,2.0,41.7,2.0,0.0,?,0.0,?,?,?,0.0,0.966,?,?,0.0,?,?,?,?,?,?,2.214,?,?,0.0,?,0.0,?,?,?,?,1.833,0.0,?,?,?,1
4.679,?,0.0,?,?,0.0,2.0,?,2.0,0.0,?,?,?,?,9.715,?,0.966,?,0.0,?,?,?,1.0,?,0.0,?,?,?,?,0.0,?,0.0,?,?,0.0,?,1.833,0.0,?,0.0,0.0,1
4.828,?,?,0.0,0.0,?,2.0,?,0.0,0.0,?,?,3.219,?,9.749,0.0,0.971,1.104,?,0.0,0.0,?,1.0,?,?,0.0,?,?,0.0,0.0,1.436,?,0.0,0.0,0.0,?,2.133,?,?,0.0,0.0,?
?,?,1.0,0.0,0.0,0.0,1.0,?,?,?,?,?,?,1.187,9.642,?,0.985,?,?,?,?,?,1.0,?,?,0.0,?,-0.024,1.0,?,1.659,?,0.0,0.0,?,?,2.12,?,11.597,0.0,?,1
?,2.8827,?,?,?,?,1.0,?,?,?,0.0,0.0,?,?,?,?,0.985,?,?,?,?,?,?,?,?,?,?,-0.024,1.0,?,?,0.0,0.0,0.0,?,?,?,0.0,?,0.0,?,1
4.596,?,2.0,0.0,0.0,0.0,?,?,?,?,0.0,?,3.373,?,?,?,1.025,1.094,?,?,?,1.377,1.0,?,?,0.0,2.175,?,0.0,0.0,?,0.0,2.0,0.0,0.0,?,2.444,0.0,?,0.0,?,?
4.562,3.1831,2.0,?,?,?,?,?,?,?,?,?,3.373,0.875,?,?,?,1.094,0.0,0.0,?,1.372,?,?,1.0,?,?,0.045,0.0,?,?,?,2.0,?,?,3.955,?,?,8.792,?,2.0,?
4.732,?,2.0,?,0.0,0.0,?,?,0.0,?,?,0.0,3.373,0.875,9.579,?,?,1.094,?,0.0,?,1.374,1.0,?,1.0,0.0,2.194,0.045,?,0.0,?,?,?,?,?,?,?,0.0,?,0.0,2.0,1
4.562,?,?,?,0.0,0.0,2.0,?,0.0,?,0.0,?,?,0.875,?,?,?,1.077,?,0.0,0.0,1.482,1.0,?,0.0,?,2.17,?,?,?,?,?,?,?,?,?,2.104,?,?,?,2.0,?
4.807,?,2.0,0.0,?,0.0,?,46.7,?,?,0.0,?,?,0.881,?,?,?,1.103,?,?,?,?,?,0.0,1.0,0.0,2.246,?,0.0,0.0,?,?,2.0,0.0,?,?,?,0.0,?,0.0,?,?
?,3.3884,?,?,?,?,3.0,?,?,0.0,?,?,3.444,?,?,?,1.012,?,?,0.0,?,?,1.0,?,1.0,0.0,2.264,?,?,0.0,?,0.0,?,0.0,0.0,4.025,2.358,0.0,?,?,2.0,1
?,3.0494,0.0,0.0,2.0,?,2.0,40.0,1.0,0.0,?,?,?,1.187,9.631,?,0.976,?,0.0,0.0,?,?,?,0.0,0.0,0.0,2.2,-0.024,0.0,0.0,?,?,?,2.0,1.0,3.634,?,1.0,8.001,0.0,?,?
?,?,?,?,?,?,?,?,0.0,?,?,?,?,?,?,?,0.98,?,?,0.0,?,?,2.0,0.0,?,1.0,2.236,?,?,?,2.829,0.0,?,4.0,?,?,?,?,?,?,0.0,1
?,?,?,0.0,?,?,3.0,?,0.0,0.0,?,0.0,?,0.881,?,0.0,?,1.117,?,0.0,?,1.332,1.0,0.0,1.0,0.0,?,-0.025,?,?,1.06,?,?,?,?,4.007,2.58,?,?,?,?,?
4.807,3.3499,2.0,?,1.0,0.0,3.0,?,0.0,?,2.0,0.0,3.453,?,9.833,?,?,?,?,?,0.0,?,?,0.0,1.0,?,2.246,?,0.0,?,?,?,?,2.0,?,?,?,1.0,8.863,?,2.0,1
?,2.3407,0.0,?,7.0,0.0,?,?,0.0,0.0,?,0.0,?,?,?,0.0,?,1.121,?,0.0,0.0,1.285,2.0,0.0,?,?,?,0.0,0.0,?,3.626,0.0,?,8.0,?,3.712,?,?,?,?,?,?
?,3.5484,0.0,?,?,?,?,?,?,?,4.0,?,?,1.185,9.911,?,1.039,?,?,1.0,?,?,?,?,0.0,0.0,2.267,?,?,20.295,?,0.0,?,?,?,3.857,?,?,8.508,0.0,0.0,?
4.965,3.6277,?,?,?,?,3.0,37.5,0.0,?,?,?,?,1.16,?,?,1.059,1.137,0.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,3.0,4.0,?,?,?,?,?,?,?,1
5.103,?,?,?,3.0,?,?,?,?,?,?,0.0,?,1.197,?,?,1.101,1.15,?,2.0,?,1.217,?,?,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1
?,3.5714,?,?,1.0,?,?,?,0.0,2.0,?,0.0,?,?,?,?,?,?,0.0,1.0,?,1.273,1.0,?,1.0,?,?,?,0.0,?,?,0.0,?,?,0.0,?,3.144,1.0,?,?,1.0,1
5.04,?,0.0,?,?,?,2.0,37.5,?,?,?,?,?,1.258,10.159,8.0,?,?,?,2.0,?,?,?,?,?,?,?,0.005,?,?,?,0.0,2.0,4.0,?,?,3.611,2.0,8.854,?,?,1
?,3.8515,?,0.0,3.0,0.0,3.0,36.8,?,?,4.0,?,3.576,?,10.309,?,?,1.14,?,?,?,1.216,?,0.0,?,?,2.351,-0.002,?,?,?,?,2.0,?,0.0,3.962,?,?,?,?,?,1
?,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,10.309,?,?,?,?,?,?,?,?,0.0,?,?,2.338,?,?,41.299,1.873,0.0,?,?,0.0,3.936,3.462,?,?,0.0,?,?
?,3.4879,1.0,0.0,1.0,0.0,?,41.2,?,?,?,0.0,?,1.16,10.099,4.0,?,?,0.0,?,?,1.278,1.0,?,?,0.0,2.292,-0.008,0.0,?,?,?,2.0,?,?,?,?,1.0,?,0.0,?,1
5.402,?,?,?,1.0,1.0,?,?,?,?,?,0.0,3.76,?,10.666,?,?,1.184,?,1.0,?,?,?,0.0,?,?,?,0.001,0.0,?,?,?,2.0,?,?,?,4.026,1.0,?,?,?,1
?,3.7801,?,?,?,?,?,37.5,?,?,?,0.0,?,1.23,?,?,?,1.137,?,?,?,?,1.0,0.0,1.0,?,?,?,?,41.044,?,0.0,?,?,0.0,?,?,?,?,?,?,1
4.895,?,2.0,?,1.0,0.0,?,42.9,?,2.0,?,?,3.647,?,?,?,?,1.117,?,?,?,?,?,0.0,1.0,?,?,-0.008,0.0,?,?,?,?,?,?,?,?,?,?,?,?,1
4.958,3.5995,?,?,?,0.0,3.0,?,0.0,?,2.0,0.0,?,?,?,4.0,?,1.117,0.0,1.0,0.0,?,?,0.0,?,?,2.303,?,0.0,?,?,0.0,3.0,?,?,?,?,1.0,9.118,?,?,1
?,?,?,?,10.0,?,2.0,?,?,0.0,8.0,?,?,?,?,0.0,0.99,1.123,?,?,?,1.287,?,0.0,0.0,?,?,0.0,0.0,?,?,?,?,4.0,3.0,3.746,?,3.0,?,?,?,?
?,?,?,0.0,?,?,2.0,45.0,1.0,?,0.0,?,3.217,?,?,?,?,?,0.0,0.0,?,1.288,?,?,?,?,?,?,?,0.0,?,?,?,0.0,?,3.69,?,0.0,?,?,0.0,?
4.947,?,?,0.0,0.0,?,2.0,?,?,?,?,?,?,?,?,3.0,?,1.125,0.0,?,?,?,?,0.0,0.0,0.0,?,-0.007,?,?,?,?,1.0,?,1.0,3.683,?,0.0,?,?,?,1
4.805,?,0.0,0.0,?,?,?,40.0,2.0,?,0.0,?,?,?,?,2.0,?,?,0.0,0.0,0.0,1.25,1.0,?,0.0,?,?,?,0.0,0.0,?,?,?,?,1.0,3.657,?,?,8.148,0.0,?,?
?,?,0.0,?,0.0,?,?,?,?,1.0,?,0.0,?,?,?,?,?,?,?,?,0.0,1.265,?,?,?,?,?,?,0.0,0.0,?,?,?,?,1.0,3.704,?,0.0,?,?,0.0,?
?,?,0.0,?,0.0,?,?,36.7,?,?,0.0,?,3.74,?,?,?,0.971,1.131,?,0.0,?,?,1.0,?,?,?,?,0.0,0.0,?,?,?,?,0.0,?,3.657,1.886,0.0,?,0.0,0.0,1
?,3.3208,0.0,?,?,?,3.0,37.2,6.0,1.0,0.0,0.0,?,?,?,3.0,?,?,?,0.0,?,1.245,?,?,0.0,?,?,0.0,?,0.0,2.399,?,1.0,0.0,?,?,?,0.0,?,?,?,?
?,3.3311,?,?,?,?,?,37.8,6.0,1.0,?,?,?,1.161,?,3.0,?,?,?,?,?,?,?,?,?,0.0,?,?,?,0.0,?,?,1.0,?,?,?,?,?,?,0.0,?,?
5.102,?,?,0.0,?,0.0,3.0,38.7,4.0,?,?,0.0,?,?,10.328,?,0.977,?,?,0.0,0.0,?,1.0,0.0,?,?,2.358,?,?,?,?,0.0,1.0,?,?,?,?,?,?,?,0.0,?
5.375,3.2786,0.0,?,?,?,3.0,?,?,?,0.0,0.0,?,?,?,3.0,0.978,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,1.0,0.0,?,?,2.188,0.0,8.354,0.0,0.0,?
?,3.1448,?,0.0,0.0,0.0,3.0,40.0,3.0,1.0,0.0,?,?,?,10.099,?,?,1.125,?,0.0,?,1.268,1.0,?,0.0,0.0,2.303,?,?,?,?,?,1.0,?,1.0,?,?,?,?,0.0,0.0,?
5.489,3.563,?,0.0,?,?,?,?,?,1.0,?,?,?,?,?,?,?,?,0.0,?,0.0,?,?,?,0.0,?,2.463,?,0.0,?,?,?,?,?,?,3.852,?,0.0,8.65,?,?,?
?,?,0.0,0.0,?,2.0,4.0,?,7.0,?,?,?,?,1.194,11.033,6.0,0.982,?,0.0,?,?,1.237,1.0,?,?,?,2.463,?,0.0,?,?,0.0,?,0.0,2.0,3.853,?,0.0,8.662,0.0,?,?
4.709,2.1739,?,0.0,?,?,?,50.0,0.0,1.0,?,0.0,3.558,?,?,?,?,?,?,0.0,0.0,?,?,?,0.0,?,?,?,0.0,?,?,0.0,?,?,1.0,?,?,0.0,8.558,0.0,?,?
?,?,?,?,?,?,?,39.4,?,?,?,0.0,?,?,10.26,?,0.988,1.126,?,?,?,1.215,2.0,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,?,?,?,0.0,?
4.845,?,?,?,?,?,?,?,?,?,0.0,0.0,?,2.125,?,6.0,?,?,?,?,?,?,?,0.0,?,?,?,0.0,?,0.0,?,0.0,2.0,?,?,?,1.958,?,?,?,0.0,1
?,?,?,0.0,0.0,1.0,?,?,3.0,?,?,?,3.437,?,10.559,5.0,?,?,0.0,?,?,?,?,?,?,?,?,?,0.0,?,1.809,?,?,0.0,1.0,?,2.288,?,?,?,?,?
?,?,0.0,?,?,?,?,38.9,0.0,?,2.0,0.0,?,1.273,?,?,?,1.132,0.0,1.0,?,?,?,?,?,0.0,2.288,?,?,?,?,0.0,?,2.0,?,?,?,?,?,?,?,?
?,3.6001,?,?,1.0,0.0,3.0,?,?,3.0,3.0,0.0,?,?,?,?,?,1.132,?,?,0.0,?,?,?,0.0,0.0,2.305,?,0.0,?,1.553,0.0,?,?,?,3.88,?,1.0,?,?,?,?
?,?,?,0.0,?,0.0,?,?,?,?,3.0,0.0,3.375,1.16,?,6.0,?,1.132,?,?,?,?,?,0.0,?,0.0,2.303,?,0.0,?,1.602,?,2.0,?,?,?,?,1.0,?,?,0.0,1
?,?,?,?,?,0.0,?,38.9,1.0,?,2.0,?,?,1.16,?,?,?,?,?,1.0,0.0,?,?,?,0.0,?,?,?,0.0,20.318,1.696,?,2.0,?,?,3.863,?,?,?,0.0,?,?
?,?,?,?,?,0.0,4.0,?,?,?,?,?,3.798,?,?,11.0,1.043,?,?,?,?,1.196,?,0.0,?,?,?,0.0,0.0,?,1.814,?,?,?,1.0,?,?,?,9.052,?,?,1
?,?,?,?,?,0.0,?,?,?,?,?,?,3.214,0.875,?,?,?,1.108,0.0,0.0,?,?,1.0,?,1.0,?,2.194,0.046,0.0,0.0,0.854,?,?,0.0,1.0,?,2.681,0.0,?,0.0,?,?
?,?,1.0,?,?,?,?,?,?,?,?,?,3.214,0.875,9.54,2.0,?,?,?,?,0.0,1.3,?,?,?,0.0,?,0.046,0.0,?,1.069,0.0,?,?,?,?,?,?,?,0.0,1.0,1
?,3.173,?,?,0.0,0.0,?,?,0.0,1.0,?,?,3.796,?,9.54,?,?,?,0.0,0.0,?,?,?,?,0.0,0.0,2.17,0.045,1.0,0.0,?,?,2.0,0.0,1.0,?,?,0.0,11.593,0.0,?,?
?,3.2243,1.0,0.0,0.0,?,2.0,?,?,1.0,0.0,0.0,?,?,?,?,?,1.1,?,0.0,?,?,?,?,0.0,?,2.175,0.045,?,?,?,?,?,?,1.0,?,2.51,0.0,?,0.0,1.0,?
?,?,1.0,0.0,?,0.0,2.0,46.2,?,1.0,0.0,0.0,3.796,?,9.579,?,1.016,?,0.0,?,?,1.351,?,1.0,?,?,?,0.045,?,0.0,?,0.0,2.0,0.0,?,?,2.51,0.0,11.593,0.0,1.0,?
4.619,?,?,0.0,?,0.0,2.0,?,0.0,2.0,?,?,4.594,?,?,5.0,?,1.098,?,?,?,1.412,?,0.0,?,?,2.208,0.001,?,?,?,0.0,?,?,?,?,2.326,0.0,?,?,2.0,?
4.807,?,1.0,0.0,0.0,?,3.0,?,1.0,?,?,?,?,0.881,9.833,?,?,?,?,?,?,?,?,?,?,?,2.246,?,?,?,1.06,0.0,?,?,?,3.921,2.568,?,8.562,?,?,?
?,3.3875,?,?,?,?,?,46.2,0.0,1.0,?,?,?,0.881,9.833,?,1.048,?,0.0,0.0,?,?,?,?,?,0.0,?,?,?,?,?,?,3.0,?,1.0,?,2.802,?,8.87,?,2.0,?
?,3.3439,2.0,0.0,0.0,?,3.0,46.2,?,?,?,?,?,0.881,9.833,?,?,1.088,?,?,?,?,?,1.0,?,0.0,2.246,?,?,0.0,1.06,?,3.0,?,?,?,?,?,?,0.0,2.0,1
4.912,?,?,?,0.0,0.0,3.0,?,?,?,?,?,?,?,9.863,?,1.048,1.103,?,0.0,0.0,?,?,?,?,0.0,2.264,?,0.0,?,0.95,?,3.0,?,?,?,2.802,0.0,8.872,?,2.0,?
?,?,2.0,?,0.0,?,?,?,?,1.0,0.0,?,?,0.881,?,2.0,?,1.103,0.0,0.0,?,?,?,0.0,?,?,?,?,0.0,?,0.95,?,3.0,?,1.0,4.032,2.802,?,8.872,?,?,?
4.807,3.3873,2.0,0.0,?,?,?,?,?,1.0,0.0,?,3.462,0.881,?,2.0,?,?,?,0.0,0.0,1.318,?,?,1.0,?,2.246,?,0.0,?,1.06,0.0,3.0,0.0,?,4.05,2.802,0.0,?,?,?,?
4.732,?,2.0,0.0,?,?,?,?,0.0,?,0.0,?,?,0.881,?,2.0,?,?,?,0.0,?,1.328,?,?,?,?,2.236,?,?,0.0,0.95,?,?,?,?,?,?,0.0,?,0.0,?,?
5.071,?,?,0.0,1.0,?,4.0,?,?,?,2.0,?,?,?,?,?,?,1.123,?,?,?,1.261,?,?,?,0.0,2.353,0.005,?,?,?,?,?,?,1.0,4.076,?,?,?,0.0,?,?
4.562,1.9651,0.0,0.0,?,0.0,?,?,?,?,?,?,3.609,0.0,?,?,?,?,?,0.0,?,?,?,0.0,0.0,0.0,?,0.0,0.0,0.0,?,?,0.0,0.0,?,?,1.989,?,?,0.0,0.0,?
?,2.3618,0.0,0.0,0.0,?,?,?,0.0,1.0,0.0,?,?,0.544,?,4.0,0.989,1.095,0.0,0.0,?,?,2.0,?,?,?,?,?,?,11.846,2.627,?,0.0,0.0,0.0,?,?,?,8.63,?,0.0,1
?,?,?,?,?,0.0,?,?,?,0.0,?,0.0,?,?,?,?,1.006,1.101,?,?,?,1.35,?,?,0.0,?,?,0.015,0.0,?,?,?,?,2.0,0.0,3.726,?,2.0,?,?,0.0,?
?,3.9658,4.0,?,?,?,6.0,57.1,?,?,?,0.0,?,1.197,?,?,?,?,0.0,0.0,?,?,1.0,?,?,0.0,?,?,?,0.0,?,0.0,4.0,2.0,?,?,?,?,?,0.0,?,1
?,3.0922,?,?,?,?,?,?,?,2.0,?,?,3.83,?,?,2.0,?,?,0.0,0.0,0.0,?,?,?,?,?,?,?,0.0,11.353,3.18,?,3.0,?,1.0,?,2.659,2.0,?,?,?,?
5.387,?,5.0,?,?,0.0,9.0,?,0.0,?,?,-0.656,?,?,11.344,12.0,?,1.108,0.0,?,?,1.296,3.0,0.0,?,0.0,?,?,0.0,?,?,0.0,?,?,?,4.741,?,?,?,?,?,?
?,?,0.0,?,?,0.0,2.0,37.5,2.0,?,?,?,?,?,10.269,6.0,0.995,1.132,?,?,0.0,1.221,1.0,?,0.0,?,?,?,?,11.111,2.668,?,1.0,0.0,?,3.713,?,?,8.49,?,?,1
4.975,?,?,0.0,?,0.0,?,37.9,2.0,?,?,-0.432,?,1.733,10.222,?,?,?,0.0,?,?,1.222,1.0,?,0.0,0.0,2.311,?,?,?,?,?,?,?,1.0,3.713,?,?,?,?,?,1
?,?,?,0.0,?,0.0,?,?,1.0,2.0,5.0,0.0,3.533,1.604,10.05,?,1.033,?,?,?,0.0,?,1.0,0.0,?,0.0,2.294,?,?,19.925,?,0.0,2.0,?,?,3.783,?,?,8.667,?,0.0,?
?,?,?,0.0,?,0.0,?,?,?,0.0,?,0.0,2.843,?,9.311,0.0,?,?,?,?,?,?,1.0,0.0,0.0,?,2.136,0.034,0.0,?,?,?,?,?,0.0,?,?,?,7.158,?,?,1
4.0,?,?,?,?,0.0,?,33.3,0.0,0.0,?,0.0,2.565,?,?,?,0.961,?,0.0,?,?,1.167,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,0.0,0.0,?
4.0,?,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,2.0,?,0.0,?,0.667,?,?,0.0,?,?,?,0.0,7.081,0.0,0.0,1
5.236,2.8937,?,?,?,?,0.0,?,0.0,0.0,0.0,?,?,0.799,?,?,?,?,?,?,?,?,1.0,?,?,?,?,?,1.0,?,0.873,?,?,?,?,6.951,?,?,13.179,?,?,?
4.414,2.1712,?,?,0.0,?,0.0,?,0.0,?,0.0,0.0,2.995,?,?,0.0,?,?,?,0.0,?,1.23,1.0,?,?,0.0,?,-0.064,0.0,0.0,?,?,0.0,?,?,?,1.849,?,?,0.0,1.0,?
?,2.5137,4.0,?,?,0.0,0.0,?,0.0,0.0,?,0.0,?,0.827,?,?,?,1.112,0.0,0.0,0.0,?,1.0,?,0.0,?,?,?,?,?,1.244,?,?,?,0.0,?,1.861,?,12.953,?,4.0,?
