@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
80.0,3,?,?,?,3,?,4,0,?,?,?,?,?,1,?,?,?,?,3,?,2,3,?,5,?,5,?,384.0,384.0,0,?,1,?,?,?,0.0,?,0.0,?,?,?,3.0,1.0,?,7.0,6,1.0,?,1992.0,0,?,392.0,4,?,2,100.0,25.0,0.0,0.0,0.0,?,0.0,2007,8,?,163900.0
?,?,?,?,?,?,0,4,0,?,?,5.0,?,?,1,?,?,?,?,3,?,3,?,3,5,?,?,?,?,?,?,4,?,4,?,0.0,?,?,?,?,?,?,?,?,?,5.0,?,1.0,?,?,?,?,?,?,1,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,4,115000.0
120.0,?,3684.0,1,?,?,?,4,?,4,7.0,?,?,?,?,?,1,130.0,?,3,2,2,?,?,?,0.0,5,?,1373.0,?,0,0,1,?,?,0.0,?,1555.0,?,?,?,?,?,1.0,?,7.0,6,1.0,?,?,0,?,660.0,4,?,?,?,20.0,?,?,?,?,?,2009,8,?,174000.0
?,3,14572.0,?,?,?,?,?,0,?,7.0,5.0,?,?,3,?,2,0.0,2,?,?,2,?,?,2,1300.0,?,0.0,?,1530.0,0,0,1,4,?,0.0,0.0,?,1.0,?,?,?,?,1.0,2,7.0,6,?,?,?,?,?,?,?,?,2,144.0,36.0,0.0,0.0,?,?,?,?,8,3,259000.0
60.0,3,11796.0,?,?,3,?,?,0,?,?,?,?,?,?,?,2,?,?,?,?,2,3,?,5,0.0,?,?,?,?,0,?,1,4,?,1112.0,?,?,?,?,2.0,?,?,1.0,?,8.0,?,?,?,?,?,?,?,?,4,2,?,48.0,0.0,?,?,0.0,?,?,?,?,?
90.0,?,?,1,3,?,?,?,?,2,?,5.0,1980.0,?,?,1,1,?,?,?,?,2,?,1,?,?,5,?,0.0,?,0,4,1,4,936.0,0.0,0.0,?,1.0,0.0,1.0,0.0,2.0,1.0,?,?,?,0.0,?,?,2,2.0,?,?,4,2,49.0,0.0,?,?,0.0,0.0,?,?,8,4,140000.0
?,?,7804.0,1,3,?,0,?,?,?,4.0,?,?,?,?,1,?,?,3,3,0,?,3,?,1,?,?,0.0,?,?,?,4,1,4,1328.0,653.0,0.0,1981.0,1.0,?,2.0,0.0,4.0,1.0,?,?,?,?,5,?,?,?,576.0,?,4,?,?,?,?,?,0.0,?,?,2009,8,4,?
70.0,4,9900.0,?,?,?,?,4,0,?,?,?,1880.0,1950.0,?,1,?,?,?,?,0,?,3,?,5,?,?,?,1008.0,?,?,?,1,4,1178.0,?,0.0,?,?,0.0,2.0,0.0,?,?,1,?,6,0.0,?,1930.0,2,?,?,1,?,?,0.0,?,0.0,0.0,0.0,?,?,?,?,?,?
?,?,9828.0,1,?,?,?,4,?,?,?,?,?,1995.0,?,1,?,?,2,?,?,?,?,3,2,?,?,?,544.0,1128.0,?,?,1,?,1142.0,878.0,0.0,?,0.0,?,?,1.0,3.0,1.0,?,8.0,?,1.0,1,1995.0,?,?,466.0,?,?,2,?,155.0,?,?,0.0,?,0.0,?,?,?,?
60.0,?,8773.0,1,?,?,?,4,?,?,?,?,1997.0,1997.0,1,1,2,?,?,3,?,2,?,0,5,?,?,0.0,?,916.0,0,2,1,4,?,684.0,?,?,0.0,?,2.0,1.0,3.0,?,?,7.0,?,?,?,?,?,?,?,4,4,2,100.0,?,?,0.0,?,0.0,0.0,?,8,?,?
?,4,?,1,3,?,0,?,?,?,6.0,?,1926.0,1950.0,?,1,?,0.0,3,?,0,?,3,?,?,0.0,5,0.0,960.0,?,0,4,0,4,986.0,?,?,?,0.0,?,1.0,?,2.0,1.0,3,5.0,6,?,5,?,2,?,180.0,4,?,?,0.0,128.0,?,0.0,0.0,0.0,?,?,8,?,102000.0
?,3,?,?,3,?,?,4,0,?,?,5.0,?,1950.0,1,?,?,?,?,?,?,3,?,?,1,?,5,?,?,?,0,?,1,?,?,220.0,?,?,?,?,?,?,?,?,3,?,?,?,1,1950.0,2,1.0,288.0,?,?,2,?,?,96.0,?,?,0.0,?,2008,8,0,119000.0
?,3,9819.0,1,0,3,?,4,1,?,6.0,5.0,?,?,?,?,2,0.0,3,3,2,?,3,?,?,1567.0,5,?,?,?,0,?,?,4,1567.0,0.0,0.0,?,1.0,?,2.0,0.0,?,1.0,?,5.0,?,2.0,?,?,?,?,?,?,?,2,?,32.0,0.0,?,?,0.0,0.0,2009,?,4,196000.0
?,?,?,1,0,3,?,?,0,0,5.0,?,?,?,?,1,?,0.0,?,1,?,?,3,3,?,645.0,5,?,270.0,915.0,0,4,1,?,?,0.0,?,?,?,0.0,1.0,0.0,?,?,?,?,?,?,?,1972.0,?,?,495.0,?,?,2,?,?,216.0,?,126.0,0.0,?,2007,8,?,?
?,3,7350.0,1,?,?,?,?,?,?,5.0,?,1951.0,1951.0,1,?,?,0.0,?,?,?,?,?,2,0,?,5,?,?,?,?,4,?,?,952.0,0.0,?,?,1.0,?,1.0,0.0,?,1.0,?,4.0,?,0.0,5,?,?,?,?,4,4,?,?,0.0,?,0.0,?,?,0.0,2008,?,0,?
?,3,10304.0,?,?,3,0,?,0,?,?,7.0,1976.0,1976.0,?,?,1,?,?,2,1,3,?,3,0,381.0,?,0.0,399.0,780.0,0,?,?,?,?,780.0,?,?,1.0,?,?,?,?,1.0,?,9.0,6,1.0,?,1976.0,2,?,484.0,?,?,2,448.0,96.0,?,?,0.0,0.0,?,2009,8,?,?
?,?,9965.0,1,3,?,0,?,?,0,?,5.0,2006.0,2007.0,?,?,3,340.0,2,3,2,0,3,1,?,1150.0,?,?,316.0,?,?,0,?,?,1466.0,?,0.0,?,?,0.0,?,0.0,?,1.0,?,11.0,?,?,?,?,1,?,?,?,4,2,?,?,0.0,?,0.0,0.0,0.0,?,6,?,?
190.0,3,?,1,3,?,0,?,0,?,?,4.0,1941.0,1950.0,?,?,2,?,3,1,0,?,3,3,1,?,?,0.0,?,672.0,2,?,0,0,?,?,?,924.0,?,?,1.0,0.0,?,?,1,?,?,?,5,1941.0,?,1.0,280.0,4,?,?,?,?,?,0.0,0.0,0.0,0.0,2010,?,?,80000.0
?,?,?,1,?,?,0,?,?,0,?,6.0,?,1950.0,1,?,?,0.0,3,3,0,?,3,3,5,0.0,5,?,?,1042.0,?,?,1,4,1042.0,534.0,0.0,1576.0,?,?,?,0.0,3.0,?,?,?,?,1.0,5,1928.0,2,?,?,4,?,2,0.0,0.0,?,0.0,0.0,?,?,2006,8,?,149000.0
?,3,11200.0,?,?,3,?,4,0,?,6.0,5.0,1985.0,1985.0,?,?,1,85.0,2,?,?,?,3,3,?,?,5,0.0,?,1298.0,0,?,?,?,1298.0,?,?,1298.0,?,?,?,0.0,?,?,2,5.0,6,1.0,?,1985.0,2,?,?,?,4,?,?,26.0,0.0,?,?,?,0.0,?,?,4,?
70.0,3,?,1,?,?,0,4,?,?,7.0,7.0,?,?,1,1,?,?,3,3,?,?,3,3,?,275.0,5,?,?,?,?,?,1,?,860.0,704.0,0.0,1564.0,?,?,1.0,1.0,?,1.0,1,7.0,?,1.0,?,1941.0,2,?,?,?,4,?,?,?,0.0,0.0,0.0,?,0.0,2009,8,4,?
50.0,?,5700.0,1,3,3,?,?,?,?,7.0,7.0,1926.0,?,?,1,?,?,3,3,2,?,?,3,?,?,5,?,572.0,?,?,4,?,4,?,539.0,?,1111.0,0.0,?,?,0.0,?,1.0,?,?,?,1.0,5,1982.0,2,1.0,288.0,?,4,?,0.0,0.0,?,0.0,?,?,?,?,?,4,?
?,?,9000.0,?,?,3,0,?,?,?,7.0,9.0,1920.0,1988.0,?,1,?,0.0,3,?,2,3,?,3,0,624.0,?,0.0,26.0,?,?,0,?,4,?,?,?,?,?,1.0,?,?,3.0,1.0,?,?,6,0.0,?,?,?,2.0,324.0,4,?,2,?,?,0.0,?,?,0.0,?,2009,?,4,143000.0
?,?,?,1,?,3,0,4,?,0,?,?,?,1950.0,?,1,?,0.0,?,3,?,?,?,?,?,?,5,?,932.0,932.0,?,?,1,0,932.0,?,?,932.0,?,0.0,1.0,0.0,2.0,1.0,2,4.0,6,1.0,?,?,?,?,?,4,4,2,0.0,0.0,214.0,?,?,0.0,0.0,?,?,?,124000.0
20.0,3,17755.0,1,?,?,?,?,?,?,?,4.0,1959.0,?,?,?,1,?,3,3,?,?,3,3,?,176.0,5,0.0,1290.0,1466.0,?,4,1,?,1466.0,0.0,?,1466.0,?,?,?,?,3.0,?,1,?,6,2.0,?,?,?,?,528.0,?,4,2,?,?,?,0.0,?,0.0,?,?,8,?,?
?,?,14115.0,?,0,3,?,?,0,0,?,?,1956.0,?,1,1,2,?,?,?,?,?,3,?,0,?,?,?,?,?,0,0,1,?,1811.0,?,0.0,?,0.0,?,1.0,0.0,?,?,0,?,6,?,?,1956.0,?,?,?,4,4,2,0.0,0.0,280.0,0.0,0.0,0.0,0.0,?,?,?,?
30.0,4,?,1,3,3,?,?,?,?,?,8.0,?,2007.0,1,1,?,?,2,?,0,3,?,0,0,?,?,0.0,278.0,?,0,0,?,?,816.0,?,0.0,816.0,0.0,?,?,?,?,1.0,?,?,6,0.0,?,?,2,1.0,?,?,?,2,?,?,96.0,?,?,0.0,?,?,8,4,?
?,3,?,1,?,3,?,?,0,?,7.0,6.0,?,?,1,?,?,288.0,3,?,?,3,?,1,0,?,?,?,410.0,?,0,4,1,4,?,?,?,?,0.0,?,1.0,2.0,?,?,?,?,6,?,?,1965.0,2,?,?,4,4,2,?,?,0.0,0.0,?,0.0,0.0,2008,?,?,?
?,3,10768.0,1,?,3,?,0,0,0,5.0,8.0,1976.0,?,1,?,2,0.0,2,?,1,2,3,1,?,1157.0,?,?,280.0,?,?,?,?,4,?,?,0.0,1437.0,1.0,?,?,0.0,3.0,?,2,?,?,1.0,1,1976.0,1,?,?,?,4,2,?,21.0,0.0,?,?,?,?,2007,?,?,218000.0
80.0,?,9350.0,?,3,?,?,4,0,?,?,8.0,?,1999.0,1,1,2,?,?,2,2,?,3,1,?,633.0,?,?,?,?,0,2,1,4,1265.0,0.0,?,?,0.0,1.0,?,?,3.0,?,?,6.0,?,?,1,1965.0,1,2.0,?,?,4,?,?,92.0,?,?,?,?,?,2008,8,4,?
?,?,5001.0,?,0,?,?,?,?,?,?,5.0,2007.0,2008.0,?,1,?,166.0,2,3,?,2,3,?,2,904.0,5,?,410.0,1314.0,0,0,?,4,1314.0,?,?,?,?,?,2.0,0.0,?,?,2,6.0,6,1.0,?,?,?,?,626.0,4,?,?,172.0,62.0,?,0.0,0.0,0.0,?,?,?,4,?
?,?,?,1,?,3,0,?,0,?,?,?,2007.0,?,1,?,?,186.0,?,?,2,2,3,3,?,?,?,0.0,?,1580.0,?,0,1,?,1580.0,0.0,?,1580.0,?,0.0,?,?,3.0,1.0,2,?,?,0.0,?,?,?,?,830.0,4,?,2,?,24.0,?,0.0,0.0,?,0.0,?,3,?,?
60.0,?,9120.0,1,3,3,0,4,0,0,?,?,?,?,?,1,?,270.0,?,?,?,?,?,?,?,442.0,5,?,?,901.0,?,4,1,4,943.0,?,0.0,1876.0,0.0,?,2.0,1.0,?,1.0,?,?,6,1.0,1,1974.0,1,2.0,540.0,?,?,2,?,?,0.0,0.0,0.0,?,?,2008,?,4,?
160.0,3,2280.0,1,?,3,0,?,?,3,?,?,?,1978.0,?,1,2,0.0,3,3,1,?,3,?,?,311.0,?,?,544.0,855.0,0,?,1,?,?,?,0.0,?,?,?,?,1.0,?,1.0,?,?,6,?,1,1978.0,2,?,440.0,4,4,2,?,?,?,?,0.0,0.0,?,?,?,4,?
?,3,14778.0,?,?,?,0,?,0,?,?,7.0,?,2006.0,3,?,1,72.0,?,3,1,3,?,3,1,?,?,0.0,568.0,?,?,0,1,4,?,?,?,1640.0,?,?,?,?,3.0,?,?,?,6,1.0,?,?,?,2.0,924.0,?,?,2,?,0.0,?,?,0.0,?,?,2008,8,?,224000.0
?,?,?,1,3,?,0,4,?,?,5.0,5.0,1968.0,1968.0,1,1,?,?,3,3,?,?,3,3,1,492.0,?,0.0,402.0,?,0,?,1,?,894.0,?,0.0,894.0,?,?,?,?,3.0,1.0,?,?,6,?,?,1968.0,0,2.0,?,4,4,2,0.0,?,0.0,0.0,?,0.0,?,2007,8,?,129000.0
?,?,?,1,?,?,?,?,?,2,4.0,?,?,1969.0,1,1,2,?,3,3,?,?,3,?,2,?,5,?,?,?,?,?,1,4,?,?,0.0,?,2.0,?,?,?,?,?,?,6.0,6,?,?,1969.0,?,?,?,1,?,2,120.0,0.0,0.0,?,0.0,0.0,0.0,?,?,?,108959.0
?,?,?,1,0,3,?,2,?,?,?,?,1978.0,?,1,?,2,0.0,3,3,?,?,3,?,0,680.0,?,391.0,?,1360.0,?,0,?,4,?,0.0,?,?,1.0,0.0,?,?,2.0,1.0,2,?,6,?,?,1978.0,?,2.0,588.0,4,?,2,168.0,180.0,0.0,0.0,?,0.0,?,2007,?,4,194000.0
?,?,?,1,?,?,?,4,?,0,7.0,?,2009.0,2009.0,1,?,3,?,2,?,2,2,3,3,5,?,?,0.0,?,1502.0,?,?,?,?,?,?,0.0,1502.0,0.0,?,2.0,0.0,3.0,?,2,7.0,?,?,1,?,1,2.0,?,?,?,?,?,?,0.0,?,0.0,0.0,0.0,?,?,5,?
20.0,3,?,1,?,?,0,0,?,?,?,5.0,2008.0,2008.0,1,?,?,?,?,?,2,2,?,?,5,0.0,?,0.0,1694.0,?,?,0,?,?,?,?,0.0,?,?,?,?,0.0,3.0,?,?,7.0,?,?,?,?,1,3.0,776.0,?,4,?,?,33.0,?,?,?,?,0.0,2010,?,?,245350.0
?,?,?,?,0,?,0,4,?,0,6.0,?,?,2000.0,?,?,?,?,?,?,2,?,3,?,?,?,5,?,173.0,?,?,0,?,?,959.0,?,?,?,?,?,?,?,3.0,1.0,3,?,?,1.0,1,2000.0,?,2.0,472.0,?,4,?,?,38.0,?,0.0,?,?,0.0,2006,8,4,?
70.0,?,?,?,?,3,0,?,?,?,?,7.0,?,1986.0,3,1,?,0.0,?,?,1,?,3,3,4,?,5,0.0,?,1127.0,?,0,?,4,1236.0,?,?,?,?,0.0,2.0,?,4.0,1.0,2,?,?,2.0,?,1935.0,2,2.0,540.0,?,4,2,?,?,?,?,?,0.0,?,?,8,?,235000.0
?,?,35760.0,?,0,3,0,1,?,0,?,5.0,1995.0,?,?,?,?,1378.0,2,2,2,?,?,?,2,1387.0,5,0.0,?,?,0,0,1,4,?,1796.0,?,3627.0,?,0.0,?,1.0,4.0,?,2,?,6,?,1,?,0,?,?,?,?,?,361.0,76.0,?,0.0,0.0,0.0,0.0,2006,?,4,?
?,3,9880.0,?,?,?,0,?,?,0,?,?,?,?,1,?,2,0.0,?,?,?,3,?,0,0,522.0,?,0.0,?,1096.0,0,4,?,4,?,0.0,0.0,?,?,?,1.0,?,?,1.0,3,6.0,6,1.0,1,?,?,?,?,4,4,2,?,?,0.0,?,?,?,0.0,2008,?,4,?
?,3,9120.0,1,?,?,?,4,0,?,6.0,?,1958.0,?,3,1,?,0.0,3,?,?,?,?,3,0,662.0,?,0.0,?,?,0,0,?,?,1261.0,0.0,0.0,1261.0,?,0.0,?,?,3.0,1.0,3,?,?,1.0,?,1958.0,1,?,433.0,4,?,?,?,?,0.0,?,?,0.0,1400.0,?,?,?,?
?,1,4017.0,?,0,?,0,?,?,?,7.0,?,2006.0,?,?,?,2,?,?,?,2,2,?,3,?,?,?,?,?,?,?,0,1,4,?,625.0,0.0,?,?,?,?,1.0,2.0,?,?,?,?,0.0,5,2006.0,?,2.0,?,4,4,?,0.0,54.0,?,0.0,0.0,?,?,?,?,4,?
?,3,?,?,?,3,0,4,0,0,?,?,?,?,1,1,2,?,?,?,?,?,?,?,4,503.0,?,0.0,?,952.0,0,?,1,4,?,?,?,2345.0,?,?,2.0,?,4.0,?,?,?,?,1.0,5,?,?,?,?,?,?,2,?,0.0,0.0,?,?,?,0.0,?,?,4,239000.0
?,3,10678.0,?,3,?,?,?,0,0,8.0,5.0,1992.0,?,3,1,?,337.0,2,3,?,?,?,?,?,700.0,5,?,983.0,?,0,?,1,4,?,743.0,0.0,2872.0,?,?,?,1.0,4.0,1.0,2,9.0,?,1.0,1,1992.0,?,?,541.0,?,4,?,?,?,0.0,0.0,?,0.0,?,?,8,?,?
20.0,3,?,?,?,?,?,1,0,?,5.0,5.0,?,1985.0,1,?,2,0.0,3,3,?,3,?,?,?,658.0,?,?,?,876.0,0,?,1,4,923.0,0.0,0.0,?,?,?,1.0,?,3.0,?,3,?,6,0.0,1,1984.0,2,?,264.0,?,?,2,362.0,0.0,0.0,0.0,?,?,?,?,?,4,?
50.0,?,3950.0,?,3,0,0,4,?,?,6.0,?,1926.0,2004.0,?,1,?,?,?,?,1,?,3,?,?,468.0,5,0.0,?,?,0,?,1,?,818.0,?,?,1224.0,0.0,?,?,?,?,?,3,?,?,0.0,5,?,?,1.0,210.0,4,?,0,?,0.0,?,?,?,0.0,?,?,?,?,?
50.0,?,7681.0,?,0,?,?,2,?,?,5.0,6.0,1921.0,1950.0,1,?,2,0.0,?,3,0,3,3,?,?,0.0,5,?,731.0,?,0,?,1,?,820.0,?,?,1343.0,0.0,0.0,1.0,?,3.0,1.0,?,7.0,6,?,5,1921.0,2,1.0,186.0,?,?,2,?,?,?,0.0,?,0.0,?,?,?,?,154900.0
?,3,?,?,1,3,?,?,?,?,?,5.0,?,1991.0,1,?,2,0.0,?,3,?,2,?,3,3,?,5,0.0,?,1216.0,?,?,?,?,?,?,0.0,?,0.0,?,?,?,4.0,1.0,3,?,?,?,1,?,?,2.0,?,?,?,2,0.0,?,?,?,?,0.0,0.0,?,?,?,250000.0
?,4,5587.0,?,?,?,?,?,?,4,?,?,?,2008.0,?,1,3,186.0,0,3,2,0,3,?,2,?,5,?,120.0,?,?,0,?,4,1652.0,?,0.0,1652.0,1.0,?,2.0,?,?,1.0,?,?,?,1.0,1,2008.0,0,?,?,?,4,?,?,?,0.0,153.0,0.0,0.0,?,2008,6,?,?
?,3,?,?,?,3,?,?,?,?,?,?,1996.0,1996.0,?,1,?,0.0,?,3,2,0,?,0,2,2096.0,5,?,300.0,?,0,0,1,4,2411.0,?,?,?,1.0,?,3.0,?,4.0,1.0,?,10.0,6,2.0,?,?,?,?,?,?,?,2,?,78.0,?,?,0.0,?,?,2007,?,0,?
?,?,10800.0,1,3,3,0,?,?,0,5.0,6.0,?,1950.0,?,1,2,?,?,?,?,?,3,?,4,?,?,?,?,?,?,0,1,?,1130.0,0.0,0.0,1130.0,1.0,?,?,?,?,1.0,3,5.0,?,1.0,?,1970.0,?,2.0,?,4,?,2,?,?,0.0,0.0,?,?,0.0,2006,?,4,120000.0
20.0,3,35133.0,0,3,3,0,4,1,?,?,?,1963.0,?,?,1,?,226.0,?,3,1,?,3,?,4,1159.0,5,0.0,?,1572.0,0,?,?,?,?,0.0,?,1572.0,?,?,?,1.0,?,1.0,?,?,6,?,?,?,?,?,995.0,4,4,?,?,263.0,?,?,263.0,?,?,?,?,4,?
50.0,?,9738.0,?,?,?,0,?,?,?,5.0,7.0,1924.0,?,1,?,2,?,?,?,?,?,?,?,1,392.0,5,?,?,?,?,2,?,4,?,?,?,?,1.0,0.0,1.0,0.0,4.0,?,3,7.0,6,?,1,?,2,?,?,4,?,2,?,?,?,?,?,0.0,?,?,?,?,104900.0
?,?,?,1,?,0,0,0,?,?,?,5.0,1900.0,1970.0,1,?,2,?,?,?,?,?,3,2,?,440.0,?,?,538.0,?,?,?,?,4,?,685.0,0.0,?,1.0,0.0,2.0,0.0,3.0,?,3,?,6,?,?,1920.0,?,?,?,?,1,2,?,?,0.0,0.0,?,?,?,?,8,0,?
?,?,12461.0,1,?,?,0,?,0,?,8.0,?,?,?,1,1,2,?,?,?,2,2,3,3,2,?,5,0.0,168.0,1624.0,?,0,?,4,?,0.0,?,?,?,?,2.0,0.0,?,1.0,?,5.0,?,1.0,1,1994.0,?,3.0,757.0,4,?,?,?,?,192.0,?,0.0,0.0,0.0,?,8,4,262000.0
?,3,?,?,?,3,0,?,?,0,?,?,?,2002.0,1,?,?,95.0,?,3,?,2,?,3,5,?,5,?,?,831.0,0,0,?,?,831.0,?,0.0,1660.0,?,?,?,1.0,3.0,?,?,7.0,?,0.0,?,?,1,2.0,493.0,?,4,?,?,?,?,?,0.0,0.0,0.0,?,?,4,195000.0
60.0,?,7500.0,?,?,3,0,4,?,?,?,5.0,1999.0,?,?,1,2,?,?,?,2,?,?,?,5,?,?,?,?,994.0,?,?,?,?,1028.0,776.0,0.0,1804.0,?,0.0,?,?,3.0,1.0,2,?,?,?,1,?,?,2.0,?,?,?,?,140.0,?,?,?,?,0.0,0.0,2010,?,4,189000.0
190.0,?,?,?,3,?,?,4,1,?,?,?,?,?,1,1,?,149.0,3,2,?,?,?,0,?,1159.0,5,0.0,90.0,1249.0,0,0,1,?,?,0.0,0.0,?,?,?,1.0,0.0,?,1.0,?,7.0,?,?,?,?,?,?,?,?,?,2,439.0,0.0,?,?,?,?,0.0,2007,?,?,?
?,?,2645.0,1,3,?,?,4,?,3,8.0,?,1999.0,?,1,1,1,456.0,2,3,2,?,?,?,?,0.0,?,?,?,?,?,0,?,?,764.0,677.0,0.0,1441.0,?,0.0,2.0,?,?,1.0,?,?,6,0.0,?,?,2,2.0,?,?,?,?,?,0.0,0.0,0.0,?,?,?,?,8,4,?
50.0,?,?,?,?,3,0,?,?,0,5.0,?,1925.0,1994.0,2,?,?,?,3,3,2,3,?,?,?,?,5,0.0,?,?,?,2,?,?,?,?,0.0,1472.0,0.0,?,1.0,?,?,?,?,?,?,0.0,5,1925.0,?,1.0,250.0,?,?,?,0.0,?,84.0,0.0,0.0,0.0,0.0,?,?,4,125000.0
?,?,?,1,3,3,?,?,0,4,6.0,?,1999.0,1999.0,?,1,1,?,3,?,?,0,3,3,2,?,5,0.0,341.0,?,0,0,?,4,?,0.0,?,1224.0,?,0.0,?,0.0,2.0,?,?,?,6,?,?,1999.0,?,2.0,402.0,?,4,?,0.0,?,?,?,?,?,0.0,2009,?,4,?
?,3,?,?,3,3,?,?,?,?,6.0,7.0,1969.0,1969.0,1,1,3,143.0,?,?,?,3,?,3,0,371.0,?,?,292.0,663.0,?,4,1,4,?,?,0.0,1352.0,0.0,0.0,1.0,1.0,4.0,1.0,3,7.0,6,?,1,?,0,?,299.0,4,4,?,379.0,?,?,0.0,0.0,0.0,0.0,?,8,?,?
?,3,?,?,?,?,?,?,0,?,6.0,?,?,2005.0,1,?,?,?,?,3,?,?,3,3,5,0.0,?,0.0,728.0,728.0,0,0,?,?,728.0,?,0.0,?,0.0,0.0,?,?,3.0,1.0,2,8.0,6,?,?,2005.0,?,?,400.0,?,?,2,100.0,24.0,?,?,?,0.0,?,?,8,?,176000.0
?,?,?,1,0,?,0,4,0,0,7.0,5.0,2006.0,?,1,?,2,0.0,2,?,?,?,?,0,?,0.0,?,?,879.0,?,0,?,?,?,?,?,?,?,?,?,2.0,?,4.0,?,2,?,?,?,3,?,0,?,?,4,?,?,100.0,?,0.0,0.0,?,?,0.0,2006,6,?,219210.0
75.0,?,8850.0,?,0,0,0,0,?,?,?,6.0,?,?,1,?,?,0.0,3,?,0,3,?,3,5,0.0,5,?,?,?,0,0,1,4,?,?,?,1690.0,0.0,0.0,1.0,0.0,3.0,1.0,?,?,6,1.0,?,?,?,?,225.0,?,?,?,?,0.0,330.0,?,0.0,0.0,0.0,2006,?,4,?
20.0,?,9100.0,1,?,3,0,?,0,0,?,?,2001.0,?,1,1,?,0.0,2,?,?,2,?,?,5,0.0,5,?,?,?,0,?,1,4,?,?,?,1212.0,0.0,?,2.0,?,?,?,2,6.0,6,?,?,?,?,?,573.0,4,4,?,356.0,0.0,0.0,0.0,?,0.0,?,?,?,?,178000.0
?,?,?,?,3,?,?,4,0,?,?,?,?,?,1,1,1,51.0,3,?,?,3,?,3,4,547.0,?,0.0,504.0,?,0,?,1,4,?,?,?,1382.0,?,0.0,1.0,?,3.0,?,?,?,?,1.0,?,?,2,2.0,459.0,?,4,2,0.0,?,0.0,?,0.0,?,?,2006,?,?,?
?,?,?,?,3,3,?,?,?,?,?,?,?,1970.0,1,1,?,?,?,?,?,3,3,3,?,?,5,?,864.0,864.0,?,?,?,?,?,?,0.0,?,?,0.0,1.0,?,?,1.0,3,?,?,?,1,?,2,1.0,?,4,?,2,?,0.0,?,?,0.0,?,0.0,?,?,?,?
60.0,3,10400.0,?,3,3,?,?,?,?,?,5.0,?,1998.0,?,1,?,0.0,3,?,?,2,3,0,?,0.0,?,?,?,?,?,0,1,4,?,913.0,?,?,?,0.0,2.0,?,3.0,1.0,?,?,?,0.0,?,1998.0,1,?,546.0,4,4,?,?,?,0.0,?,0.0,?,?,?,?,?,197900.0
?,4,?,1,3,?,?,0,?,0,5.0,8.0,?,1997.0,1,1,?,0.0,3,?,?,?,3,?,?,0.0,?,0.0,?,?,?,0,?,?,?,464.0,?,1348.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,?,1.0,?,1960.0,?,?,?,?,?,?,?,0.0,208.0,?,?,?,?,2009,?,?,117000.0
?,3,?,1,3,?,0,4,0,?,7.0,5.0,?,2001.0,1,1,1,?,?,?,?,?,?,3,5,0.0,5,0.0,1630.0,?,0,0,?,?,?,?,0.0,?,?,?,2.0,?,3.0,1.0,?,?,?,1.0,1,2000.0,2,2.0,451.0,?,?,2,?,?,?,0.0,?,?,0.0,2009,8,?,?
