@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
?,?,?,1,?,?,0,0,0,?,?,8.0,1965.0,?,3,?,?,?,?,?,1,3,?,?,2,661.0,?,?,203.0,864.0,?,2,1,4,1200.0,?,?,?,?,?,1.0,1.0,?,?,?,?,?,0.0,?,?,?,?,884.0,4,4,2,?,64.0,?,?,0.0,0.0,0.0,2006,?,4,146000.0
20.0,3,5868.0,?,3,3,?,4,0,0,5.0,?,?,2000.0,?,?,2,?,?,?,?,3,?,?,?,248.0,4,240.0,448.0,?,0,0,1,?,936.0,0.0,0.0,?,?,0.0,?,?,?,1.0,?,?,?,?,1,1956.0,?,?,308.0,?,?,?,0.0,0.0,80.0,0.0,?,?,?,?,8,?,129000.0
?,?,9317.0,?,?,?,?,?,0,?,6.0,5.0,2006.0,2006.0,?,?,?,0.0,?,?,?,?,?,3,?,?,5,0.0,1290.0,1314.0,0,?,1,4,1314.0,?,?,?,?,0.0,?,?,3.0,1.0,2,6.0,?,?,1,2006.0,1,?,440.0,?,?,2,0.0,22.0,?,?,0.0,?,0.0,2007,?,?,176432.0
120.0,?,3696.0,1,3,?,0,?,0,4,?,?,?,1986.0,?,1,2,0.0,2,?,1,2,?,3,5,0.0,5,0.0,1074.0,1074.0,?,?,1,?,?,?,0.0,?,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,2.0,461.0,4,?,2,0.0,?,137.0,0.0,?,?,0.0,2007,8,?,170000.0
50.0,4,6000.0,?,?,3,0,4,?,0,?,?,?,?,?,?,2,0.0,3,?,?,?,?,3,1,?,5,0.0,0.0,?,?,?,?,4,757.0,?,?,?,?,?,1.0,0.0,?,1.0,3,?,6,?,5,?,?,?,240.0,?,?,2,?,?,?,?,?,?,?,?,8,?,128000.0
?,3,?,1,0,?,0,?,0,?,7.0,?,1978.0,?,?,1,1,?,?,3,?,?,?,3,?,?,5,?,?,?,0,?,?,?,?,?,0.0,?,?,?,2.0,0.0,?,1.0,?,?,?,1.0,1,1978.0,1,?,478.0,4,?,?,0.0,0.0,0.0,?,?,?,0.0,2009,0,0,?
?,?,8400.0,1,?,?,?,?,?,?,2.0,5.0,?,1950.0,?,?,2,?,?,?,?,?,0,3,?,290.0,5,0.0,?,?,0,4,0,?,438.0,0.0,?,438.0,?,?,?,?,1.0,?,1,3.0,?,0.0,?,?,?,1.0,246.0,?,?,0,0.0,0.0,?,?,?,0.0,?,?,?,?,?
?,?,?,?,0,?,0,?,0,0,?,5.0,?,1971.0,?,1,?,?,?,3,1,?,?,?,?,?,?,287.0,?,950.0,0,?,1,?,?,?,0.0,?,0.0,0.0,?,0.0,3.0,1.0,3,5.0,6,0.0,?,?,2,1.0,?,4,?,?,?,?,0.0,0.0,?,0.0,0.0,2007,8,?,?
20.0,?,7000.0,1,?,?,0,?,?,0,5.0,?,?,2002.0,1,?,1,?,3,?,1,?,?,3,?,588.0,5,0.0,?,1010.0,?,0,?,4,?,?,?,1134.0,0.0,0.0,1.0,?,?,?,3,?,?,?,1,?,1,1.0,254.0,4,4,?,0.0,?,0.0,0.0,?,?,0.0,?,?,?,135000.0
?,?,8910.0,?,3,3,?,?,?,0,?,?,?,1959.0,3,?,2,0.0,?,3,1,?,?,2,0,?,?,?,0.0,655.0,0,0,1,4,1194.0,0.0,0.0,1194.0,?,?,?,0.0,3.0,?,?,?,?,1.0,?,1954.0,?,?,?,?,4,2,?,?,192.0,?,?,?,?,2006,8,?,?
?,4,?,?,3,3,?,4,0,4,?,?,1970.0,1970.0,1,1,?,?,3,?,?,?,3,3,5,0.0,?,0.0,?,?,?,?,?,4,?,?,?,1302.0,0.0,?,2.0,1.0,3.0,?,?,6.0,6,0.0,5,1970.0,2,2.0,440.0,?,4,?,?,?,?,?,0.0,?,?,?,8,4,?
60.0,3,?,1,?,?,0,?,0,?,?,5.0,1994.0,1995.0,1,?,1,?,?,3,2,0,3,0,?,?,5,0.0,431.0,?,0,0,1,4,?,?,0.0,2622.0,1.0,?,2.0,?,?,?,?,9.0,6,2.0,?,1994.0,1,?,?,4,?,2,186.0,32.0,0.0,?,?,?,0.0,2010,8,4,325000.0
?,?,?,?,0,3,?,0,?,0,?,?,?,?,3,?,2,?,2,?,?,?,?,2,?,?,?,0.0,?,910.0,0,?,?,4,?,0.0,?,1442.0,1.0,?,2.0,?,?,?,2,?,?,1.0,?,?,?,2.0,719.0,?,?,?,0.0,244.0,0.0,?,0.0,?,0.0,2007,?,4,?
60.0,3,?,?,?,1,0,1,0,0,?,5.0,2006.0,?,1,1,?,0.0,2,?,?,?,1,3,?,0.0,?,0.0,868.0,?,?,0,1,4,?,1134.0,0.0,?,0.0,?,2.0,1.0,?,1.0,2,?,6,?,3,2006.0,?,2.0,?,4,?,?,?,100.0,?,?,0.0,0.0,?,?,6,5,274725.0
60.0,3,8063.0,1,3,3,0,4,?,?,?,5.0,?,2000.0,?,1,2,?,3,3,?,2,?,?,5,0.0,?,0.0,?,924.0,?,0,?,4,?,742.0,?,1690.0,?,?,?,1.0,3.0,1.0,3,?,?,1.0,?,?,?,?,463.0,?,4,?,100.0,48.0,?,0.0,0.0,0.0,?,2007,8,0,?
20.0,?,11362.0,1,0,?,0,?,?,0,?,5.0,2004.0,?,?,1,3,42.0,2,?,2,0,?,?,2,1039.0,?,0.0,?,?,0,?,1,4,?,?,?,?,1.0,0.0,?,0.0,?,1.0,2,?,6,?,?,2004.0,0,?,?,4,?,2,125.0,?,?,?,0.0,0.0,0.0,2009,8,?,280000.0
60.0,?,8000.0,?,?,3,0,?,0,?,6.0,?,?,?,1,1,2,0.0,3,?,2,2,?,?,2,219.0,?,?,?,?,?,2,1,?,?,?,?,?,1.0,?,2.0,1.0,3.0,?,3,8.0,?,1.0,1,?,?,2.0,431.0,4,4,2,224.0,84.0,?,?,0.0,?,0.0,2008,?,4,188000.0
60.0,3,?,?,?,3,0,4,?,?,?,?,?,1976.0,?,1,?,?,?,?,?,3,?,3,0,?,5,?,?,?,?,4,?,4,1098.0,866.0,?,1964.0,0.0,?,?,1.0,4.0,1.0,?,8.0,?,1.0,?,?,1,2.0,?,?,4,2,0.0,?,?,?,0.0,0.0,?,2008,?,?,205000.0
?,3,?,?,0,3,0,0,?,0,5.0,7.0,?,?,1,1,?,?,?,3,?,3,3,?,2,?,?,?,?,?,0,4,?,?,?,0.0,?,?,1.0,0.0,?,?,2.0,1.0,?,?,6,0.0,?,?,?,1.0,308.0,4,4,?,0.0,?,0.0,0.0,?,?,0.0,?,?,4,?
20.0,3,?,1,?,?,?,4,0,?,5.0,?,?,?,1,?,?,0.0,?,?,?,3,3,3,?,?,?,0.0,365.0,1008.0,0,?,?,?,?,0.0,0.0,1008.0,1.0,0.0,?,0.0,2.0,?,?,6.0,?,0.0,1,?,2,?,?,?,4,?,?,?,0.0,?,?,0.0,?,?,?,?,134500.0
?,?,5400.0,1,?,3,0,4,?,0,?,7.0,1954.0,?,?,1,2,0.0,?,2,1,3,?,?,?,?,5,0.0,418.0,833.0,?,?,1,4,?,0.0,?,833.0,0.0,0.0,1.0,0.0,?,1.0,2,4.0,?,0.0,?,1955.0,?,?,?,4,4,?,0.0,0.0,0.0,0.0,0.0,?,?,?,8,4,117000.0
20.0,?,12085.0,1,?,?,0,?,?,0,8.0,?,?,?,3,1,?,?,?,?,2,0,?,3,2,1004.0,5,0.0,730.0,?,?,0,?,?,?,?,0.0,?,?,?,2.0,?,?,?,?,?,?,1.0,?,2007.0,?,3.0,?,?,4,?,?,0.0,0.0,0.0,?,?,?,2007,?,5,318000.0
?,3,?,1,?,3,?,?,?,0,8.0,5.0,?,2002.0,3,1,2,0.0,2,?,?,?,3,3,2,?,?,0.0,?,?,0,0,?,?,?,?,?,?,?,0.0,2.0,1.0,3.0,?,?,?,6,1.0,3,2002.0,?,?,527.0,?,4,2,?,?,0.0,0.0,?,0.0,?,2009,8,4,184100.0
?,3,9764.0,?,0,?,0,2,0,0,?,7.0,?,2003.0,1,1,2,0.0,?,?,?,3,3,?,?,?,?,?,?,?,0,0,?,4,894.0,0.0,?,894.0,?,0.0,?,0.0,?,?,?,5.0,?,0.0,1,?,?,2.0,450.0,4,4,2,0.0,?,?,?,?,0.0,0.0,2008,8,?,130000.0
?,?,?,1,3,?,?,?,?,?,5.0,?,1958.0,1987.0,1,?,?,?,?,2,1,3,3,?,5,0.0,?,0.0,?,533.0,?,?,1,4,?,?,?,1601.0,?,?,1.0,0.0,?,?,3,?,?,?,3,?,1,1.0,?,?,?,2,280.0,34.0,0.0,0.0,?,?,0.0,?,?,?,140000.0
?,3,?,1,3,3,0,4,0,?,5.0,5.0,?,1959.0,?,?,?,?,3,?,1,?,?,3,3,369.0,5,0.0,?,?,?,4,1,0,?,?,0.0,?,0.0,0.0,?,?,3.0,1.0,?,?,6,?,1,?,?,1.0,286.0,4,4,2,140.0,?,?,0.0,0.0,?,?,?,8,?,133700.0
30.0,4,?,1,?,?,0,?,1,?,6.0,?,1920.0,1950.0,?,1,2,0.0,3,3,0,3,3,?,5,?,5,?,1012.0,?,0,4,1,?,1012.0,0.0,0.0,1012.0,0.0,0.0,1.0,?,?,?,?,6.0,6,?,5,1920.0,?,1.0,308.0,4,?,?,0.0,?,112.0,0.0,?,?,0.0,?,?,?,?
20.0,3,10084.0,1,3,?,?,4,0,0,7.0,5.0,2005.0,?,?,1,1,?,?,3,2,?,3,0,2,?,?,0.0,?,?,0,?,1,?,1552.0,0.0,?,?,?,?,2.0,?,3.0,1.0,?,?,6,?,?,2005.0,1,?,?,4,?,?,144.0,?,?,?,0.0,?,0.0,?,6,5,?
?,3,8926.0,1,?,?,?,?,?,?,4.0,?,1956.0,1956.0,?,?,?,?,?,?,?,3,3,3,5,0.0,?,0.0,672.0,672.0,0,?,1,?,960.0,?,?,960.0,0.0,0.0,?,0.0,3.0,?,3,5.0,6,?,2,1956.0,2,?,288.0,4,?,2,?,0.0,0.0,?,?,?,?,?,0,0,?
?,3,9125.0,?,?,3,?,4,0,0,?,5.0,?,?,?,?,?,170.0,3,3,?,?,3,3,?,0.0,?,0.0,?,?,0,2,?,4,812.0,?,?,?,?,?,2.0,1.0,3.0,1.0,2,7.0,6,?,1,1992.0,?,2.0,392.0,4,?,?,?,25.0,?,0.0,?,?,0.0,?,8,?,?
?,?,10434.0,?,3,?,?,4,0,?,4.0,?,?,1955.0,1,?,?,0.0,3,3,1,3,?,?,?,0.0,?,?,?,?,0,4,1,?,?,?,?,?,?,0.0,1.0,?,?,?,?,?,6,1.0,?,?,2,2.0,672.0,1,?,2,?,0.0,?,?,0.0,?,0.0,?,?,?,?
?,3,?,1,?,3,0,4,?,4,7.0,?,?,2007.0,3,1,?,130.0,?,?,?,?,3,3,?,?,5,0.0,?,1373.0,0,0,1,?,1555.0,0.0,?,1555.0,?,?,2.0,0.0,?,?,?,?,?,1.0,?,?,?,?,660.0,?,?,?,?,?,0.0,0.0,0.0,?,?,?,8,?,174000.0
?,3,14572.0,1,?,3,?,?,?,?,?,5.0,?,2004.0,3,1,?,?,2,3,2,?,?,0,?,?,?,?,?,?,0,0,?,4,?,?,0.0,1530.0,1.0,0.0,2.0,0.0,?,?,?,?,6,?,?,2004.0,0,3.0,630.0,4,4,2,?,?,0.0,0.0,?,?,0.0,2007,8,?,?
?,3,?,1,0,3,0,?,0,0,?,?,?,2005.0,?,1,?,0.0,2,3,?,2,3,0,5,?,5,0.0,847.0,?,0,0,?,?,847.0,1112.0,0.0,?,?,0.0,2.0,1.0,?,1.0,?,8.0,6,?,3,2004.0,0,2.0,?,4,?,2,?,?,0.0,0.0,0.0,?,0.0,?,8,4,215000.0
90.0,4,?,1,3,?,0,?,?,2,?,5.0,?,1980.0,1,1,1,?,3,?,1,?,3,1,?,936.0,5,?,0.0,?,?,?,?,?,936.0,0.0,?,?,?,0.0,1.0,0.0,2.0,1.0,3,4.0,?,?,5,?,2,?,672.0,?,?,2,?,0.0,?,0.0,?,?,?,2007,8,4,140000.0
?,3,7804.0,1,?,3,?,?,0,?,4.0,3.0,?,1950.0,1,1,?,0.0,3,?,0,3,3,3,?,622.0,5,0.0,500.0,1122.0,?,?,?,?,?,653.0,0.0,?,1.0,?,2.0,?,?,?,2,?,3,?,5,1981.0,?,?,?,?,4,2,?,?,?,?,?,0.0,?,2009,?,4,?
?,4,9900.0,?,?,?,0,4,0,0,?,4.0,1880.0,1950.0,?,1,2,0.0,?,?,?,3,?,?,?,?,?,0.0,1008.0,1008.0,1,4,?,4,?,?,0.0,?,?,?,2.0,?,5.0,?,1,?,6,?,?,?,2,?,?,1,?,?,0.0,?,?,0.0,0.0,?,0.0,2007,?,4,?
?,3,9828.0,1,?,3,?,4,0,0,?,5.0,?,?,?,?,?,?,?,3,2,2,3,3,?,?,?,?,544.0,?,?,0,1,?,1142.0,?,0.0,?,0.0,?,2.0,1.0,3.0,1.0,?,8.0,?,1.0,?,1995.0,1,?,?,?,?,?,0.0,155.0,?,?,?,?,?,2009,8,?,239500.0
60.0,?,?,1,?,?,?,4,0,0,6.0,?,?,1997.0,?,?,?,0.0,?,?,2,?,?,?,?,?,5,?,?,?,?,?,1,4,916.0,?,0.0,?,0.0,0.0,2.0,1.0,3.0,1.0,?,7.0,6,?,1,1997.0,?,?,?,4,4,2,?,?,0.0,0.0,0.0,?,?,2007,?,?,?
30.0,?,?,?,3,?,0,?,0,?,?,5.0,1926.0,1950.0,?,1,2,0.0,?,?,0,3,3,?,5,0.0,5,0.0,?,?,0,?,?,4,986.0,0.0,?,?,0.0,0.0,?,?,2.0,?,3,?,6,?,?,?,2,1.0,?,?,4,2,0.0,128.0,?,0.0,0.0,?,?,?,?,4,?
?,3,?,?,?,?,0,?,0,0,?,?,?,1950.0,?,?,2,?,?,?,1,3,3,?,1,?,?,?,?,?,?,4,?,0,1032.0,220.0,0.0,1252.0,?,0.0,?,?,?,?,?,6.0,?,?,1,1950.0,2,?,288.0,?,?,?,0.0,0.0,96.0,?,?,?,?,?,?,0,119000.0
?,3,9819.0,1,0,3,?,4,1,?,6.0,5.0,1977.0,?,1,1,?,?,?,?,2,3,3,?,?,1567.0,?,0.0,0.0,?,?,4,1,4,?,?,0.0,?,1.0,?,?,0.0,2.0,?,?,?,6,2.0,?,1977.0,?,2.0,?,4,?,2,?,32.0,0.0,0.0,?,?,?,2009,?,4,?
?,3,?,1,?,3,0,?,?,0,5.0,?,?,1950.0,1,1,?,0.0,?,?,0,3,3,3,?,?,5,?,270.0,?,0,?,?,?,?,0.0,0.0,?,0.0,?,1.0,?,?,1.0,?,?,0,1.0,?,?,2,?,?,?,?,2,0.0,?,216.0,0.0,126.0,0.0,?,?,8,?,?
?,3,7350.0,1,3,3,0,?,0,0,?,7.0,?,1951.0,?,?,?,?,?,3,1,3,3,2,0,?,?,0.0,100.0,?,0,?,1,?,?,?,?,952.0,?,0.0,?,0.0,2.0,?,?,4.0,?,?,5,?,?,?,?,?,4,?,0.0,0.0,0.0,0.0,?,0.0,0.0,?,?,?,139000.0
?,3,?,1,?,3,0,?,0,?,?,7.0,1976.0,?,1,?,1,44.0,3,?,?,3,?,3,0,?,5,?,?,?,?,?,?,?,1088.0,780.0,0.0,?,?,0.0,?,1.0,?,?,2,?,?,1.0,1,?,2,2.0,484.0,4,4,2,?,96.0,?,?,?,?,0.0,2009,8,?,?
60.0,3,?,?,?,3,?,4,0,0,8.0,5.0,?,2007.0,?,?,3,340.0,2,?,2,0,?,1,?,?,5,?,?,1466.0,?,?,1,4,1466.0,1362.0,0.0,2828.0,?,0.0,?,?,?,?,?,11.0,?,1.0,?,2006.0,?,3.0,1052.0,?,4,?,?,144.0,0.0,?,0.0,?,0.0,?,6,5,?
?,?,?,1,?,?,?,?,0,1,?,?,1941.0,1950.0,?,?,2,0.0,3,?,0,2,3,3,?,?,?,?,324.0,?,2,1,0,?,672.0,252.0,?,?,?,?,?,0.0,?,1.0,1,?,?,0.0,5,?,2,?,?,4,4,?,?,0.0,0.0,0.0,?,?,0.0,?,8,?,?
50.0,4,6240.0,?,3,?,?,?,0,?,5.0,?,1928.0,?,?,1,2,?,3,?,0,3,3,?,5,?,5,0.0,?,?,?,?,1,4,1042.0,534.0,0.0,1576.0,0.0,0.0,?,?,?,?,?,8.0,6,?,5,1928.0,2,?,?,4,4,?,?,?,?,?,?,?,0.0,2006,8,3,?
?,?,?,1,3,?,0,?,?,0,?,5.0,?,1985.0,1,1,?,85.0,2,?,1,2,?,?,?,?,?,?,?,1298.0,0,4,?,4,1298.0,0.0,?,1298.0,1.0,?,2.0,0.0,3.0,1.0,?,?,6,1.0,?,1985.0,2,2.0,403.0,?,?,?,?,26.0,?,0.0,0.0,?,?,2006,?,?,?
?,3,12000.0,?,3,0,?,4,?,0,7.0,?,1941.0,?,1,?,2,0.0,3,?,?,3,3,3,?,275.0,5,0.0,429.0,?,?,?,?,4,860.0,704.0,0.0,1564.0,?,0.0,?,1.0,?,1.0,?,7.0,?,?,1,?,?,1.0,?,4,?,2,?,0.0,0.0,0.0,0.0,0.0,?,?,?,4,?
50.0,4,?,?,?,3,0,4,0,?,?,?,?,?,1,1,?,?,3,3,2,?,3,3,5,0.0,5,?,572.0,?,?,?,1,?,?,?,?,1111.0,?,0.0,?,?,?,1.0,3,?,6,?,5,1982.0,?,?,288.0,?,?,?,0.0,?,?,?,0.0,0.0,?,?,?,?,?
?,?,?,?,3,3,0,?,0,0,?,?,?,1988.0,3,?,?,0.0,?,?,?,3,3,?,0,?,?,?,?,650.0,0,?,1,4,?,?,0.0,1482.0,?,?,?,0.0,?,?,3,?,6,?,?,1930.0,2,?,324.0,4,4,?,0.0,?,0.0,?,0.0,0.0,?,2009,?,4,143000.0
?,3,?,1,0,3,?,4,?,?,?,?,1950.0,1950.0,1,?,?,?,?,?,?,?,?,?,?,0.0,?,0.0,?,932.0,?,0,1,?,?,0.0,0.0,932.0,?,?,1.0,?,?,?,2,?,?,?,?,1950.0,2,?,?,?,4,2,?,?,214.0,0.0,0.0,0.0,?,2007,?,4,124000.0
?,?,?,1,?,3,?,?,0,0,5.0,4.0,1959.0,?,?,1,1,?,3,?,1,3,?,?,1,?,?,0.0,1290.0,1466.0,0,4,1,4,1466.0,0.0,0.0,1466.0,0.0,?,?,?,?,?,?,6.0,?,?,1,1959.0,?,?,528.0,4,?,2,?,140.0,0.0,0.0,100.0,0.0,?,?,?,4,?
20.0,3,?,?,?,?,?,?,0,?,6.0,?,?,?,1,1,2,0.0,?,?,2,3,?,3,0,296.0,2,547.0,230.0,?,0,?,?,?,1811.0,0.0,0.0,1811.0,0.0,0.0,?,?,2.0,1.0,?,6.0,6,?,?,?,0,2.0,?,?,4,?,0.0,0.0,?,0.0,0.0,0.0,?,2006,8,?,?
?,4,?,1,3,?,?,0,0,0,6.0,8.0,?,?,?,1,?,?,?,?,0,?,3,?,?,538.0,5,?,278.0,816.0,0,?,?,4,816.0,0.0,?,?,?,0.0,1.0,0.0,2.0,1.0,3,?,6,0.0,5,2002.0,?,?,432.0,4,4,?,0.0,0.0,?,0.0,?,0.0,?,?,?,?,?
?,3,?,?,?,?,0,4,0,0,?,6.0,?,1988.0,?,?,?,?,3,?,1,3,3,1,0,454.0,?,?,?,864.0,?,?,1,4,902.0,?,?,1820.0,0.0,?,1.0,2.0,4.0,?,2,8.0,?,?,?,1965.0,?,?,?,?,?,2,?,84.0,0.0,?,273.0,?,?,?,8,?,201800.0
20.0,?,?,?,?,?,0,0,0,0,5.0,?,?,2004.0,?,?,2,0.0,?,2,1,2,?,?,?,?,?,0.0,280.0,?,0,?,1,?,1437.0,0.0,0.0,1437.0,?,0.0,?,0.0,?,1.0,2,?,6,?,?,?,?,?,528.0,4,4,?,?,?,0.0,0.0,180.0,0.0,0.0,2007,8,4,?
?,3,9350.0,1,3,?,0,4,?,0,?,8.0,1965.0,1999.0,?,1,?,0.0,?,2,?,3,3,1,0,?,5,0.0,?,1219.0,?,2,?,4,?,?,0.0,1265.0,0.0,?,2.0,0.0,?,?,?,6.0,6,?,1,1965.0,1,2.0,?,?,?,?,0.0,?,0.0,?,0.0,0.0,0.0,2008,?,?,?
?,?,5001.0,1,?,?,0,?,?,3,7.0,5.0,2007.0,?,?,?,?,166.0,2,?,2,2,?,3,?,?,5,?,?,?,?,?,1,?,1314.0,0.0,0.0,1314.0,?,?,2.0,?,2.0,1.0,?,?,?,?,1,2008.0,?,2.0,626.0,4,4,?,?,62.0,?,0.0,?,0.0,?,2009,8,4,?
?,3,11932.0,?,3,3,0,?,0,0,?,?,?,?,1,1,3,?,?,3,?,2,3,?,?,?,5,?,?,?,0,?,1,4,1580.0,?,0.0,?,?,?,2.0,?,3.0,1.0,?,?,?,0.0,?,2008.0,?,?,830.0,4,?,?,0.0,24.0,0.0,?,?,?,0.0,?,?,5,?
60.0,?,9120.0,?,?,?,0,?,0,?,?,?,?,?,3,?,1,270.0,2,?,1,3,3,3,?,?,?,0.0,459.0,?,0,4,1,?,?,933.0,0.0,1876.0,0.0,0.0,2.0,1.0,?,?,2,8.0,6,?,?,1974.0,1,?,?,?,?,2,?,?,?,?,0.0,0.0,?,?,8,4,?
160.0,3,2280.0,1,?,3,?,?,?,3,?,5.0,?,1978.0,?,?,?,0.0,?,?,1,?,?,?,?,?,?,?,544.0,855.0,0,?,?,?,?,601.0,?,?,0.0,0.0,2.0,1.0,?,?,?,7.0,6,?,1,?,2,2.0,440.0,?,?,?,?,0.0,0.0,?,0.0,0.0,0.0,?,8,4,146000.0
?,3,14778.0,1,?,2,0,1,0,?,?,?,1954.0,2006.0,?,?,1,72.0,?,3,1,?,?,?,1,728.0,?,0.0,?,?,0,?,1,4,1640.0,?,0.0,1640.0,?,?,?,?,3.0,1.0,?,?,6,1.0,5,1993.0,?,?,?,4,4,?,108.0,?,0.0,?,?,?,0.0,?,?,?,224000.0
20.0,3,?,?,?,3,0,?,0,0,?,5.0,1968.0,?,?,1,?,0.0,?,3,?,2,?,3,1,492.0,?,?,402.0,894.0,0,?,?,4,?,0.0,0.0,?,?,0.0,1.0,0.0,3.0,?,3,5.0,?,1.0,1,1968.0,0,?,450.0,4,?,?,0.0,?,?,?,?,?,0.0,?,8,?,?
?,3,12900.0,1,3,3,0,4,?,?,4.0,4.0,1969.0,?,1,?,?,?,3,?,?,?,3,0,2,?,5,0.0,0.0,1198.0,0,?,?,?,?,?,0.0,?,2.0,?,?,?,0.0,?,?,?,?,?,?,1969.0,2,?,?,1,?,2,120.0,0.0,0.0,0.0,0.0,0.0,0.0,?,?,2,108959.0
80.0,?,?,?,0,3,0,?,?,0,5.0,?,1978.0,1978.0,1,?,2,0.0,?,3,?,?,3,?,?,?,4,?,?,1360.0,?,?,?,?,1432.0,0.0,0.0,1432.0,1.0,?,1.0,1.0,?,?,2,?,6,1.0,1,?,?,2.0,588.0,4,?,2,?,?,?,?,0.0,?,0.0,2007,?,4,?
20.0,?,9541.0,1,0,?,0,4,0,?,7.0,5.0,2009.0,?,1,?,?,268.0,?,3,2,?,?,3,?,?,5,0.0,?,?,?,0,?,?,?,0.0,?,?,?,0.0,2.0,0.0,3.0,1.0,2,7.0,6,0.0,1,?,?,?,?,?,4,?,?,?,?,0.0,0.0,?,?,2009,?,?,233170.0
20.0,?,10475.0,1,?,?,0,0,0,0,?,?,2008.0,2008.0,?,?,3,72.0,2,?,2,?,3,0,?,?,5,?,?,1694.0,?,?,?,?,?,0.0,?,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,2,?,?,?,1,?,1,3.0,?,4,?,2,160.0,?,?,0.0,0.0,?,?,2010,?,4,245350.0
60.0,3,10852.0,?,?,3,?,4,?,?,6.0,?,2000.0,2000.0,1,1,2,0.0,3,3,?,?,3,?,?,?,5,0.0,173.0,?,?,0,?,?,?,?,?,1671.0,?,?,2.0,?,?,?,3,?,?,?,?,?,0,2.0,?,?,?,2,?,38.0,?,?,?,?,?,?,8,?,173000.0
?,?,?,?,3,?,0,?,?,0,?,?,?,1986.0,3,1,?,0.0,3,?,1,3,3,3,?,626.0,5,0.0,501.0,1127.0,?,?,?,?,1236.0,?,?,2108.0,?,0.0,?,0.0,?,1.0,2,?,?,2.0,?,?,2,?,540.0,4,4,?,0.0,0.0,?,0.0,?,?,0.0,?,?,?,235000.0
60.0,?,35760.0,1,0,?,?,?,0,?,?,?,?,?,?,?,?,?,2,?,?,?,3,1,2,1387.0,?,?,?,1930.0,0,0,1,4,?,?,?,?,?,0.0,3.0,1.0,?,?,?,10.0,6,?,?,?,?,?,807.0,4,?,?,361.0,76.0,0.0,0.0,?,0.0,?,2006,?,4,625000.0
80.0,3,9880.0,1,?,3,0,4,?,?,?,6.0,1977.0,1977.0,1,?,2,?,?,3,1,3,?,0,?,522.0,5,0.0,574.0,1096.0,?,?,?,?,1118.0,0.0,?,?,?,?,1.0,0.0,?,1.0,3,6.0,?,?,1,1977.0,?,?,358.0,?,?,?,203.0,0.0,?,?,0.0,?,0.0,2008,?,?,?
?,3,?,1,3,?,?,?,?,?,6.0,6.0,1958.0,1958.0,?,?,?,?,?,?,?,?,?,?,0,?,?,0.0,599.0,1261.0,0,0,?,?,?,?,0.0,1261.0,?,?,?,0.0,3.0,?,3,6.0,?,1.0,1,1958.0,?,2.0,433.0,?,4,?,?,0.0,0.0,?,288.0,0.0,1400.0,?,8,4,?
