@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
3.0,?,0.0,?,0.0,?,0.0,?,0.0,?,?,?,1.926,0.918,?,?,?,?,0.0,0.0,?,1.102,?,?,0.0,0.0,?,?,?,0.0,?,?,?,?,?,?,?,?,6.033,0.0,?,?
?,3.4168,?,?,0.0,0.0,0.0,?,4.0,1.0,0.0,?,2.72,1.379,9.222,?,?,1.148,0.0,?,?,1.18,?,0.0,0.0,0.0,2.0,0.124,0.0,?,?,0.0,?,0.0,0.0,?,?,0.0,7.198,?,?,1
3.879,3.1116,0.0,0.0,?,0.0,?,26.1,?,3.0,0.0,0.0,?,?,8.743,0.0,1.007,?,?,0.0,0.0,?,0.0,0.0,0.0,?,?,0.047,?,?,3.685,0.0,0.0,?,?,3.047,2.278,?,?,0.0,?,?
?,?,2.0,?,?,?,?,20.0,?,?,0.0,?,2.78,?,7.408,?,?,1.109,0.0,?,?,?,0.0,0.0,0.0,?,?,-0.501,?,?,1.707,?,?,0.0,0.0,4.066,1.917,?,?,?,?,?
4.732,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,?,3.327,?,10.09,?,?,?,0.0,0.0,0.0,1.118,?,0.0,?,?,2.236,?,0.0,0.0,?,?,?,0.0,0.0,?,2.278,0.0,7.977,0.0,?,1
?,?,?,?,0.0,?,?,22.2,1.0,?,0.0,?,?,0.971,8.597,0.0,1.029,?,?,?,?,?,?,?,?,0.0,?,?,0.0,?,1.542,?,?,1.0,2.0,10.692,3.257,1.0,14.218,?,1.0,?
?,4.9627,0.0,1.0,?,?,0.0,33.3,?,0.0,10.0,0.0,3.388,?,?,0.0,0.998,1.152,0.0,0.0,?,?,0.0,0.0,?,0.0,?,?,?,?,?,?,?,10.0,0.0,3.648,?,?,8.44,0.0,0.0,?
?,3.4592,1.0,0.0,?,?,0.0,28.6,0.0,?,?,0.0,2.634,1.0,7.408,0.0,?,1.119,?,0.0,0.0,?,0.0,0.0,?,?,1.618,-0.642,?,0.0,1.707,0.0,?,?,?,3.844,2.792,?,?,?,0.0,1
3.0,?,?,?,0.0,0.0,0.0,?,0.0,?,0.0,0.0,1.922,?,?,0.0,?,?,?,?,?,1.033,?,0.0,?,0.0,1.414,0.852,?,0.0,1.333,0.0,0.0,1.0,?,?,2.833,?,?,0.0,0.0,?
?,?,?,?,?,?,?,47.4,?,?,0.0,?,?,?,9.714,0.0,0.986,?,?,?,?,?,1.0,0.0,?,?,2.214,0.013,0.0,?,1.783,0.0,?,?,?,3.729,?,?,8.517,?,1.0,?
?,?,?,0.0,0.0,?,?,?,?,?,0.0,-1.749,?,0.789,?,8.0,1.136,?,?,0.0,?,1.322,3.0,0.0,1.0,0.0,2.534,?,?,?,?,?,4.0,?,0.0,4.276,3.152,0.0,9.574,2.0,?,?
4.783,?,?,?,0.0,0.0,2.0,46.7,?,0.0,?,?,3.439,1.187,?,?,1.012,?,0.0,?,?,?,?,?,1.0,?,2.222,?,0.0,?,?,0.0,1.0,0.0,0.0,?,2.34,0.0,?,?,?,1
4.912,?,?,0.0,?,0.0,?,40.0,2.0,0.0,?,0.0,?,?,9.863,?,?,?,0.0,?,?,?,1.0,?,?,?,?,?,?,0.0,0.95,?,?,?,?,3.72,?,1.0,8.103,?,0.0,1
?,?,0.0,?,2.0,?,?,?,?,?,?,?,?,0.875,?,0.0,?,?,?,?,0.0,1.25,?,0.0,0.0,0.0,?,?,0.0,0.0,0.854,0.0,2.0,?,?,?,?,?,?,0.0,0.0,1
?,?,?,0.0,?,0.0,2.0,41.2,?,?,?,0.0,?,0.875,?,0.0,0.979,1.127,0.0,0.0,0.0,1.291,?,?,?,0.0,?,0.043,?,0.0,?,0.0,1.0,2.0,?,?,?,?,7.954,?,?,1
?,3.1562,?,0.0,?,?,?,?,?,0.0,2.0,?,?,?,?,?,?,1.121,?,0.0,?,1.308,1.0,0.0,1.0,0.0,?,0.045,0.0,0.0,?,?,?,?,?,?,?,?,8.463,0.0,?,1
?,?,?,0.0,2.0,?,3.0,40.0,2.0,?,?,?,?,1.16,?,?,1.015,1.129,?,1.0,0.0,1.26,1.0,0.0,?,?,?,?,0.0,20.759,1.572,?,?,?,0.0,?,?,1.0,8.586,?,0.0,?
4.782,3.1979,?,0.0,?,?,?,?,?,?,2.0,?,?,?,?,?,?,?,0.0,1.0,0.0,1.26,1.0,0.0,1.0,?,2.251,?,?,20.346,?,?,1.0,2.0,?,3.848,?,1.0,?,?,1.0,?
5.004,3.5241,?,?,?,?,4.0,?,0.0,?,4.0,0.0,3.71,?,?,?,1.052,1.13,?,0.0,?,?,?,0.0,?,?,2.327,?,0.0,0.0,1.268,0.0,4.0,?,?,4.102,?,2.0,?,?,?,1
5.318,3.1083,0.0,?,0.0,1.0,2.0,?,?,?,0.0,0.0,?,?,10.388,?,?,1.125,?,0.0,?,1.263,?,0.0,?,0.0,?,?,0.0,?,?,?,1.0,?,1.0,3.702,2.235,?,?,0.0,0.0,1
4.807,3.2498,?,?,0.0,0.0,3.0,?,2.0,?,0.0,?,?,?,?,?,?,1.12,?,?,0.0,?,1.0,?,0.0,0.0,?,?,0.0,?,1.06,?,1.0,0.0,?,3.711,2.333,0.0,?,?,?,1
4.642,3.1871,0.0,0.0,?,?,2.0,?,0.0,1.0,?,0.0,3.105,1.187,?,?,0.998,1.132,0.0,?,?,1.231,1.0,?,?,0.0,2.2,?,?,0.0,?,0.0,?,?,2.0,?,2.315,1.0,?,?,?,1
4.965,3.6579,1.0,0.0,?,?,3.0,?,0.0,3.0,?,?,?,1.16,10.099,?,?,?,?,1.0,?,1.237,?,0.0,1.0,0.0,?,-0.008,0.0,20.322,1.553,0.0,?,2.0,1.0,3.972,3.374,?,?,0.0,?,1
?,?,?,?,0.0,?,1.0,39.1,2.0,2.0,0.0,0.0,?,1.455,10.315,?,?,?,?,?,0.0,1.217,?,?,0.0,?,?,-0.008,?,?,?,0.0,?,0.0,1.0,3.657,2.402,?,?,0.0,?,?
4.783,3.2813,?,?,?,?,2.0,?,0.0,?,2.0,0.0,3.333,1.187,?,?,1.015,?,0.0,0.0,0.0,1.363,?,0.0,?,?,2.222,?,?,0.0,1.358,0.0,?,1.0,?,3.925,2.66,1.0,8.631,?,1.0,?
4.0,2.2857,?,?,0.0,?,?,40.0,0.0,?,0.0,0.0,2.914,0.0,?,?,0.965,1.125,?,0.0,?,?,1.0,?,?,?,?,?,0.0,?,?,0.0,0.0,0.0,0.0,3.233,1.75,0.0,?,0.0,0.0,?
?,2.2806,?,0.0,4.0,?,?,?,?,?,4.0,0.0,?,1.261,?,0.0,?,?,0.0,0.0,?,?,?,0.0,0.0,0.0,2.222,0.012,?,0.0,1.695,?,?,?,4.0,?,1.967,?,?,?,?,1
?,?,?,0.0,0.0,0.0,0.0,33.3,?,?,?,?,3.15,?,9.902,4.0,?,?,?,0.0,?,1.177,1.0,0.0,0.0,?,2.263,?,?,?,1.476,1.0,0.0,?,?,?,2.55,0.0,?,0.0,?,?
5.509,?,?,0.0,0.0,?,2.0,?,0.0,0.0,?,0.0,3.897,0.648,10.62,?,0.989,?,?,?,?,1.449,?,?,1.0,?,2.404,?,?,0.0,?,?,2.0,0.0,?,4.592,?,?,?,?,?,?
5.2,3.1674,0.0,?,?,?,?,45.5,?,4.0,?,0.0,?,?,10.598,?,1.058,1.121,?,?,?,?,3.0,0.0,0.0,?,2.441,?,?,42.927,1.832,0.0,?,4.0,?,4.033,?,2.0,?,?,0.0,?
?,2.7331,0.0,?,0.0,0.0,2.0,?,0.0,2.0,0.0,-0.185,3.46,0.73,?,?,?,1.092,0.0,0.0,?,?,?,?,0.0,?,?,-0.002,0.0,?,1.026,?,0.0,0.0,?,?,2.722,0.0,?,?,?,?
4.803,1.403,0.0,?,6.0,?,4.0,42.2,0.0,2.0,?,?,4.134,0.477,10.907,6.0,?,1.127,0.0,0.0,0.0,?,4.0,?,0.0,?,2.356,0.0,0.0,23.374,5.207,?,2.0,?,?,?,?,?,9.22,?,0.0,1
4.303,?,?,0.0,0.0,?,?,33.3,?,0.0,0.0,?,2.741,?,?,0.0,?,1.152,0.0,0.0,?,?,1.0,?,0.0,?,2.115,?,0.0,0.0,0.956,?,0.0,4.0,?,?,2.194,2.0,?,0.0,?,?
?,3.1284,?,?,?,0.0,0.0,?,0.0,0.0,?,?,?,?,?,0.0,?,?,?,?,?,1.299,1.0,?,?,?,?,0.045,0.0,0.0,1.481,?,0.0,3.0,0.0,?,2.208,1.0,?,?,?,?
5.361,?,0.0,?,2.0,?,?,?,2.0,?,?,0.0,3.764,1.591,?,16.0,?,1.151,0.0,?,?,?,?,?,?,?,2.407,0.0,0.0,0.0,3.261,?,0.0,?,4.0,3.495,?,?,8.325,?,0.0,?
5.336,2.228,2.0,?,4.0,0.0,2.0,58.3,?,2.0,?,?,?,1.013,10.917,?,?,1.07,0.0,?,0.0,1.377,6.0,?,?,?,2.526,0.0,?,24.788,1.706,0.0,0.0,2.0,?,4.238,2.8,?,?,?,0.0,?
4.499,?,?,0.0,?,0.0,?,28.6,1.0,1.0,0.0,0.0,?,?,?,0.0,?,1.152,0.0,?,0.0,?,1.0,0.0,0.0,0.0,?,?,0.0,0.0,1.481,?,?,?,?,?,?,?,?,?,?,?
4.517,2.2821,?,?,3.0,0.0,?,?,?,0.0,?,0.0,?,1.409,?,?,0.984,1.166,?,?,?,?,1.0,?,0.0,0.0,?,?,0.0,0.0,2.036,?,0.0,6.0,?,3.219,?,?,7.385,0.0,0.0,1
4.982,2.3549,0.0,?,2.0,?,?,?,?,?,2.0,?,3.329,?,?,?,1.015,?,0.0,0.0,0.0,1.216,?,0.0,0.0,?,2.424,0.004,?,?,?,2.0,?,2.0,?,3.673,2.682,1.0,8.272,?,?,1
?,?,2.0,0.0,?,0.0,0.0,45.5,?,?,1.0,?,?,?,?,0.0,?,?,?,?,?,?,?,0.0,1.0,0.0,?,0.047,0.0,0.0,?,0.0,?,2.0,?,3.992,?,?,?,?,?,1
?,3.0402,?,?,0.0,0.0,0.0,33.3,?,1.0,?,0.498,?,0.906,?,2.0,?,?,?,0.0,0.0,?,?,?,?,0.0,?,0.046,0.0,?,1.017,0.0,?,?,?,4.116,2.785,1.0,8.818,0.0,1.0,1
4.923,?,1.0,?,?,?,2.0,?,0.0,1.0,2.0,0.014,?,?,?,?,1.018,?,0.0,?,0.0,?,3.0,?,?,?,?,-0.008,?,?,1.057,0.0,1.0,2.0,1.0,4.009,2.433,?,8.695,?,0.0,1
?,?,2.0,?,0.0,0.0,?,25.0,?,?,?,0.0,?,1.0,?,?,1.037,1.142,?,0.0,?,1.28,?,0.0,?,0.0,1.618,?,0.0,?,?,?,0.0,0.0,?,3.676,?,0.0,8.243,?,2.0,1
?,?,?,0.0,0.0,0.0,2.0,?,?,0.0,0.0,0.0,3.164,?,?,0.0,0.966,?,?,0.0,0.0,1.299,?,?,0.0,?,2.267,?,0.0,?,1.563,?,?,0.0,?,3.669,1.867,?,8.087,0.0,?,?
?,3.4071,?,?,3.0,?,2.0,?,0.0,?,?,?,?,1.16,?,4.0,1.031,1.136,0.0,0.0,0.0,?,?,?,0.0,0.0,?,-0.008,0.0,?,?,?,?,3.0,?,?,?,?,9.499,0.0,0.0,?
?,?,0.0,0.0,0.0,?,?,?,?,?,?,-0.266,?,0.703,10.481,?,?,?,0.0,?,?,1.267,?,?,?,?,?,0.0,0.0,?,2.723,?,2.0,?,2.0,?,2.708,0.0,?,?,?,?
4.912,2.3426,?,0.0,?,0.0,?,?,?,2.0,0.0,?,3.633,0.648,10.338,?,0.998,1.108,0.0,0.0,0.0,?,2.0,?,0.0,?,2.314,0.0,0.0,?,2.863,0.0,2.0,?,?,?,?,?,?,?,0.0,1
5.125,3.3889,?,0.0,?,1.0,?,30.8,?,0.0,0.0,0.0,?,1.299,?,?,?,?,0.0,0.0,?,1.246,?,0.0,?,0.0,2.149,?,?,0.0,?,?,0.0,?,?,?,1.76,?,7.401,0.0,0.0,?
?,?,4.0,0.0,?,?,?,20.0,1.0,?,?,?,?,0.722,?,?,1.212,?,?,?,0.0,?,?,?,?,0.0,2.0,0.42,0.0,0.0,?,?,?,0.0,?,4.385,?,?,?,0.0,?,?
?,?,?,?,?,2.0,?,25.0,2.0,?,?,0.0,?,0.811,?,0.0,?,1.114,?,?,?,1.392,?,0.0,?,?,?,-0.086,0.0,?,1.411,0.0,?,?,0.0,4.444,3.396,0.0,9.531,?,6.0,1
5.646,?,2.0,?,?,?,0.0,25.0,?,0.0,?,?,?,?,10.505,0.0,1.27,1.286,?,0.0,?,1.138,0.0,?,?,0.0,2.303,?,?,?,1.411,0.0,0.0,?,?,?,?,?,12.274,0.0,6.0,1
4.523,?,?,0.0,0.0,?,0.0,?,4.0,0.0,2.0,0.0,?,?,?,?,?,?,?,0.0,?,1.173,0.0,0.0,0.0,0.0,?,?,0.0,?,2.57,?,?,?,1.0,?,1.796,1.0,?,0.0,0.0,?
?,4.368,?,?,2.0,?,0.0,?,0.0,2.0,0.0,?,3.044,1.5,9.309,?,?,?,0.0,0.0,0.0,1.095,0.0,?,?,0.0,2.0,?,0.0,?,?,?,?,?,4.0,?,3.917,4.0,8.058,?,0.0,1
4.737,4.1851,?,0.0,4.0,0.0,?,?,0.0,?,?,-0.804,3.693,?,?,2.0,?,1.146,?,?,?,1.233,0.0,0.0,0.0,0.0,?,?,0.0,?,3.255,0.0,0.0,2.0,4.0,?,2.81,?,?,0.0,?,?
?,4.758,?,0.0,?,0.0,?,?,?,?,0.0,0.0,4.111,3.113,?,12.0,0.999,1.146,?,?,?,1.156,?,?,0.0,?,?,0.0,?,?,?,0.0,?,0.0,?,?,?,0.0,9.274,0.0,?,1
?,?,1.0,?,?,?,?,?,?,?,0.0,?,4.471,2.205,10.331,?,0.957,?,0.0,0.0,0.0,1.366,?,0.0,?,0.0,?,?,?,?,?,0.0,?,?,0.0,?,1.554,0.0,14.005,0.0,0.0,1
?,2.9815,0.0,?,?,?,?,?,1.0,?,0.0,?,?,1.187,9.642,0.0,?,?,0.0,?,0.0,1.324,1.0,?,?,0.0,2.194,?,?,?,?,?,?,?,?,3.632,?,0.0,8.078,?,0.0,?
?,?,?,?,?,0.0,?,42.9,3.0,?,?,0.0,3.075,?,9.863,0.0,?,?,?,0.0,0.0,?,1.0,0.0,?,?,2.264,?,0.0,0.0,?,?,0.0,0.0,?,3.714,1.889,?,8.09,?,0.0,?
?,3.0766,?,?,?,0.0,2.0,?,?,?,?,?,3.188,?,?,0.0,0.968,1.113,0.0,?,0.0,?,1.0,0.0,?,?,2.247,0.013,0.0,0.0,1.436,0.0,?,0.0,?,3.665,?,?,8.107,0.0,0.0,1
4.641,2.7973,0.0,?,?,0.0,?,?,2.0,?,0.0,0.0,3.157,1.261,9.714,?,?,?,0.0,?,?,1.279,1.0,0.0,0.0,?,2.214,0.012,0.0,?,1.783,?,?,0.0,?,?,1.833,?,?,?,?,1
?,2.8711,0.0,?,?,0.0,?,41.7,2.0,0.0,?,0.0,?,?,9.715,?,0.966,1.121,?,?,?,1.283,?,0.0,0.0,0.0,2.222,?,?,?,?,0.0,0.0,0.0,?,?,1.833,0.0,8.015,?,?,1
4.828,?,0.0,0.0,?,0.0,?,?,?,?,0.0,0.0,?,?,9.749,0.0,?,?,?,?,?,1.335,1.0,0.0,0.0,0.0,?,?,0.0,0.0,1.436,0.0,?,0.0,?,3.687,2.133,?,8.189,0.0,?,?
4.732,?,1.0,?,0.0,?,1.0,?,?,?,0.0,?,3.844,1.187,9.642,0.0,0.985,1.094,?,?,?,1.395,1.0,?,0.0,?,2.194,-0.024,1.0,?,?,?,?,0.0,0.0,6.881,2.12,0.0,?,0.0,?,?
?,2.8827,?,0.0,?,?,?,?,?,0.0,0.0,0.0,3.84,1.409,9.391,?,0.985,?,?,?,0.0,?,?,?,0.0,?,?,-0.024,1.0,?,2.036,0.0,0.0,?,?,?,?,0.0,11.589,0.0,?,?
?,?,2.0,0.0,?,?,?,50.0,?,0.0,0.0,0.0,?,?,?,?,1.025,1.094,0.0,?,?,?,?,0.0,1.0,?,?,?,0.0,?,?,0.0,2.0,0.0,0.0,3.973,2.444,0.0,8.792,0.0,2.0,?
?,3.1831,?,?,0.0,0.0,?,50.0,?,0.0,?,0.0,3.373,?,?,?,1.025,1.094,?,?,?,?,?,?,?,0.0,?,?,0.0,0.0,1.14,0.0,2.0,?,?,?,2.444,0.0,8.792,?,2.0,?
4.732,3.3007,2.0,?,?,?,?,50.0,0.0,?,0.0,?,?,0.875,9.579,?,?,1.094,?,?,0.0,1.374,?,?,?,0.0,2.194,?,?,?,0.854,0.0,2.0,?,?,?,?,0.0,8.794,0.0,2.0,?
?,?,?,?,0.0,?,2.0,50.0,?,0.0,0.0,?,?,0.875,9.54,?,1.009,?,?,0.0,0.0,?,1.0,1.0,0.0,?,?,?,1.0,?,?,?,2.0,?,?,6.886,2.104,?,12.272,?,?,?
4.807,3.3045,2.0,?,?,0.0,?,46.7,1.0,?,0.0,?,?,?,?,0.0,?,1.103,?,0.0,0.0,?,1.0,0.0,?,?,?,-0.025,0.0,?,?,?,2.0,?,?,?,?,0.0,8.857,0.0,2.0,1
4.912,?,2.0,0.0,0.0,?,?,46.7,?,?,?,0.0,?,0.881,9.863,0.0,?,1.103,?,0.0,0.0,1.365,1.0,0.0,1.0,?,?,-0.025,?,0.0,0.95,?,?,0.0,0.0,4.025,?,0.0,8.859,?,?,?
4.642,3.0494,?,0.0,?,0.0,2.0,?,?,0.0,?,?,3.08,1.187,9.631,0.0,0.976,1.129,?,?,0.0,1.275,1.0,0.0,0.0,0.0,2.2,-0.024,0.0,0.0,1.487,0.0,?,?,?,?,?,?,8.001,?,0.0,?
4.675,2.2988,0.0,?,?,0.0,?,?,0.0,0.0,?,0.0,3.486,?,9.971,?,?,?,?,0.0,0.0,?,?,?,0.0,?,2.236,0.001,?,0.0,2.829,0.0,2.0,4.0,1.0,?,1.987,?,?,0.0,?,1
4.807,3.3502,2.0,?,?,0.0,3.0,?,0.0,?,?,?,?,0.881,9.833,?,?,1.117,0.0,?,?,1.332,1.0,?,?,?,2.246,?,0.0,0.0,?,?,?,?,2.0,?,2.58,1.0,8.863,0.0,2.0,?
?,3.3499,?,?,1.0,0.0,3.0,42.9,?,?,?,0.0,?,0.881,9.833,?,1.029,?,0.0,0.0,0.0,?,?,0.0,?,0.0,2.246,-0.025,?,0.0,1.06,?,?,2.0,?,3.996,?,1.0,8.863,?,?,?
?,?,0.0,1.0,?,0.0,3.0,?,?,?,10.0,0.0,?,?,10.185,0.0,0.994,?,?,?,0.0,1.285,2.0,0.0,0.0,0.0,?,?,0.0,?,?,?,3.0,8.0,?,?,?,3.0,?,0.0,0.0,?
4.923,3.5484,0.0,?,2.0,0.0,2.0,?,?,2.0,?,?,3.288,?,?,?,?,1.14,?,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,?,4.0,?,?,?,?,?,0.0,0.0,1
4.965,3.6277,?,?,?,?,3.0,?,0.0,2.0,4.0,0.0,3.52,?,?,4.0,?,?,?,1.0,?,?,1.0,0.0,1.0,?,2.305,-0.008,0.0,20.482,?,0.0,3.0,4.0,2.0,?,?,2.0,?,?,1.0,?
?,3.9386,?,0.0,?,0.0,4.0,33.3,?,4.0,?,0.0,?,1.197,10.456,8.0,1.101,1.15,?,2.0,0.0,1.217,?,?,1.0,?,?,?,0.0,?,1.74,0.0,4.0,?,?,?,3.627,3.0,?,?,1.0,?
?,3.5714,1.0,?,1.0,?,2.0,42.9,0.0,2.0,?,?,?,?,?,?,?,1.121,0.0,1.0,0.0,?,?,?,1.0,0.0,?,?,0.0,20.286,1.563,?,?,2.0,?,3.988,?,1.0,?,?,?,1
5.04,?,?,?,2.0,?,2.0,?,?,4.0,?,0.0,3.513,1.258,10.159,?,1.087,?,0.0,?,?,?,?,?,0.0,0.0,2.323,?,0.0,?,1.711,?,2.0,?,0.0,3.946,?,2.0,8.854,0.0,?,1
?,?,0.0,0.0,?,0.0,3.0,?,1.0,?,?,?,?,1.23,?,?,?,?,?,2.0,0.0,1.216,?,?,0.0,0.0,2.351,?,?,41.436,1.581,?,?,4.0,?,?,3.462,?,8.914,0.0,0.0,?
?,3.7359,0.0,0.0,?,0.0,?,36.8,1.0,?,?,?,?,?,?,?,1.067,?,?,?,0.0,1.216,1.0,0.0,0.0,?,2.338,-0.002,0.0,41.299,?,0.0,?,?,0.0,?,?,2.0,?,?,0.0,1
4.895,?,1.0,?,?,0.0,3.0,?,?,?,2.0,?,?,?,10.099,4.0,1.043,1.124,0.0,?,?,1.278,?,0.0,?,0.0,?,?,?,20.423,1.696,?,2.0,2.0,?,3.974,3.01,?,?,?,1.0,?
5.402,3.7849,?,?,1.0,1.0,?,?,1.0,2.0,?,0.0,?,?,?,4.0,?,1.184,0.0,1.0,1.0,1.15,?,?,1.0,0.0,?,?,?,20.484,1.679,0.0,2.0,2.0,?,?,4.026,1.0,9.077,?,?,?
5.006,3.7801,?,?,?,0.0,3.0,?,?,?,4.0,?,3.703,1.23,10.309,?,?,1.137,0.0,?,?,1.231,?,0.0,1.0,0.0,?,?,?,41.044,1.873,?,?,?,0.0,?,?,?,9.141,?,1.0,1
4.895,3.54,2.0,0.0,1.0,?,?,?,?,?,?,0.0,3.647,?,?,4.0,?,1.117,0.0,?,?,1.296,1.0,0.0,?,0.0,?,?,?,20.337,?,0.0,3.0,?,?,4.073,?,1.0,9.118,0.0,2.0,1
4.958,?,?,?,1.0,?,?,?,0.0,?,?,0.0,?,?,?,4.0,1.084,1.117,?,?,0.0,?,?,0.0,1.0,?,?,?,0.0,20.422,?,0.0,3.0,?,?,?,3.202,1.0,9.118,0.0,2.0,1
5.098,?,?,0.0,?,?,?,44.8,0.0,0.0,8.0,0.011,3.695,0.875,10.386,0.0,0.99,1.123,0.0,?,0.0,?,2.0,?,0.0,1.0,2.358,?,?,?,?,?,?,?,3.0,3.746,2.25,?,8.719,0.0,0.0,?
4.77,?,?,?,?,0.0,2.0,45.0,?,1.0,?,1.014,?,1.185,?,2.0,0.987,1.114,0.0,?,0.0,?,1.0,?,0.0,0.0,2.236,0.014,?,0.0,1.74,0.0,1.0,0.0,?,?,?,?,?,0.0,0.0,1
4.947,2.9807,0.0,0.0,?,?,?,?,?,?,0.0,0.0,?,1.455,9.974,?,?,1.125,0.0,0.0,?,?,?,?,?,0.0,2.282,?,?,0.0,1.887,0.0,?,0.0,1.0,?,2.197,?,8.152,?,0.0,?
?,?,?,?,0.0,0.0,2.0,40.0,2.0,?,?,?,?,1.455,9.947,?,?,?,?,?,0.0,1.25,1.0,0.0,0.0,?,2.251,?,0.0,?,2.041,?,1.0,?,?,?,2.197,0.0,?,0.0,?,?
?,2.9274,0.0,?,0.0,?,?,37.8,?,1.0,?,?,3.547,?,?,2.0,0.974,?,0.0,0.0,?,1.265,?,?,0.0,?,2.378,?,?,?,?,?,1.0,?,?,3.704,?,?,?,?,0.0,1
4.793,?,0.0,?,0.0,0.0,2.0,?,1.0,?,?,0.0,3.74,3.025,10.128,?,?,?,?,0.0,0.0,?,?,0.0,?,?,?,0.0,0.0,?,6.687,?,?,?,?,?,?,?,?,?,?,1
?,?,?,?,?,?,3.0,?,?,?,?,?,?,1.494,10.995,3.0,?,1.13,?,?,?,1.245,1.0,?,0.0,?,2.436,?,?,?,?,?,1.0,0.0,?,?,?,?,8.588,?,0.0,?
5.422,?,?,?,?,?,3.0,?,6.0,?,0.0,0.0,3.551,?,10.929,3.0,?,1.129,?,0.0,0.0,1.265,?,?,?,?,?,?,?,0.0,?,?,?,?,?,3.799,?,?,?,0.0,?,1
5.102,3.2259,0.0,0.0,?,0.0,3.0,?,?,1.0,?,?,3.419,?,10.328,4.0,0.977,?,?,?,0.0,?,1.0,0.0,0.0,?,2.358,-0.002,?,0.0,1.856,?,?,?,?,?,?,0.0,8.348,?,?,1
?,?,?,?,?,1.0,?,39.3,?,1.0,0.0,?,?,1.124,10.524,3.0,?,1.126,0.0,?,0.0,?,?,0.0,?,0.0,2.368,?,0.0,0.0,1.671,?,1.0,?,1.0,3.766,2.188,0.0,8.354,?,0.0,1
4.958,?,0.0,0.0,0.0,?,3.0,40.0,?,?,0.0,?,3.272,1.16,?,3.0,?,?,?,0.0,0.0,1.268,1.0,?,?,0.0,2.303,-0.007,?,?,1.602,0.0,1.0,0.0,1.0,?,?,?,?,?,?,1
5.489,?,?,0.0,0.0,2.0,?,?,7.0,1.0,0.0,?,3.664,?,11.033,4.0,?,?,0.0,0.0,?,1.253,?,0.0,?,0.0,?,0.0,0.0,?,1.828,?,?,0.0,?,?,?,?,?,0.0,?,1
?,3.5897,0.0,?,0.0,2.0,4.0,36.6,?,2.0,?,0.0,3.678,1.194,11.033,?,0.982,1.132,0.0,?,?,1.237,1.0,?,?,?,2.463,0.0,?,0.0,?,?,?,?,2.0,?,?,0.0,8.662,?,?,?
?,?,?,0.0,0.0,?,?,50.0,0.0,?,0.0,?,3.558,0.544,10.149,?,0.986,1.104,0.0,0.0,?,?,?,?,0.0,?,?,-0.001,?,?,2.952,0.0,?,?,?,3.676,?,?,8.558,0.0,?,1
?,?,?,0.0,?,?,2.0,?,2.0,2.0,0.0,?,3.573,?,10.26,3.0,0.988,?,?,?,?,1.215,?,?,?,0.0,2.301,0.0,?,0.0,3.268,0.0,1.0,?,0.0,3.665,1.967,?,?,0.0,?,1
?,?,0.0,0.0,0.0,0.0,?,?,2.0,?,?,0.0,3.601,?,10.029,?,?,1.131,?,?,0.0,?,1.0,?,0.0,0.0,?,0.0,0.0,?,?,0.0,?,?,?,3.678,1.958,?,8.337,0.0,0.0,1
?,3.3527,?,?,0.0,?,3.0,37.9,?,?,?,?,3.437,?,10.559,?,?,1.129,0.0,0.0,0.0,?,1.0,0.0,?,?,2.375,-0.002,0.0,0.0,?,?,?,?,1.0,3.774,?,?,?,?,?,?
?,3.6002,0.0,0.0,?,?,2.0,38.9,0.0,?,2.0,0.0,?,1.273,?,6.0,1.041,?,?,1.0,0.0,1.21,1.0,?,?,0.0,?,?,?,?,?,0.0,2.0,2.0,0.0,?,2.985,?,?,0.0,?,?
?,3.6001,?,?,?,0.0,3.0,?,1.0,?,?,0.0,?,1.16,?,6.0,?,?,?,1.0,?,?,1.0,0.0,?,0.0,?,-0.008,0.0,?,1.553,0.0,?,2.0,1.0,3.88,?,?,?,0.0,?,?
4.958,?,?,?,1.0,0.0,?,?,?,3.0,?,?,3.375,?,10.099,?,1.041,1.132,0.0,?,0.0,1.226,?,?,?,0.0,2.303,?,0.0,20.514,?,?,?,?,1.0,3.876,?,1.0,?,0.0,?,?
?,?,0.0,?,1.0,?,3.0,?,?,?,2.0,0.0,?,?,10.099,7.0,?,1.132,0.0,?,0.0,?,?,?,0.0,?,2.292,?,0.0,20.318,?,?,2.0,2.0,?,3.863,?,?,8.601,?,0.0,1
