@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,0.615,0.001,?,?,16.0,59.0,0.9943,?,0.52,?,?,?
?,0.61,0.29,1.6,?,9.0,29.0,0.9974,3.26,1.56,?,5.0,1
?,?,0.18,?,0.176,52.0,?,0.9986,?,0.88,9.2,5.0,1
8.9,?,?,3.9,0.17,51.0,?,?,?,0.93,9.2,?,1
?,?,0.56,?,?,?,103.0,0.9969,?,?,10.5,7.0,1
?,0.56,0.28,?,?,16.0,56.0,0.9968,?,1.28,9.3,5.0,?
?,?,0.08,4.4,?,6.0,29.0,?,?,0.5,9.0,?,1
7.9,0.32,0.51,1.8,0.341,?,?,?,3.04,1.08,?,?,1
8.9,0.22,?,1.8,?,29.0,60.0,?,3.39,?,?,6.0,?
7.6,?,0.31,2.3,?,?,71.0,?,?,?,?,5.0,1
?,?,0.21,1.6,?,10.0,37.0,0.9966,3.17,?,?,?,?
8.5,?,0.11,2.3,0.084,9.0,?,?,3.17,0.53,9.4,5.0,?
6.9,?,0.14,2.4,0.085,21.0,?,0.9968,3.43,?,?,6.0,1
?,0.39,0.16,1.4,?,?,?,?,?,0.56,?,?,1
?,0.41,?,1.8,?,4.0,?,0.9962,3.28,0.59,?,?,?
?,0.43,?,?,0.106,?,37.0,?,?,0.91,9.5,5.0,1
?,?,0.001,?,0.08,14.0,?,?,?,?,?,?,1
?,0.645,?,?,0.082,?,?,0.9964,3.38,0.59,?,?,?
6.7,0.675,?,2.4,0.089,17.0,82.0,0.9958,3.35,?,?,5.0,1
6.9,0.685,?,?,?,22.0,37.0,?,3.46,?,10.6,?,1
?,?,?,2.3,?,15.0,?,0.9966,3.17,0.66,?,?,?
6.9,0.605,?,10.7,0.073,40.0,?,0.9993,3.45,?,9.4,?,?
5.2,0.32,?,?,?,13.0,?,0.9957,?,?,?,?,1
7.8,?,?,?,0.086,?,18.0,0.9986,?,0.55,?,?,?
?,0.6,0.14,2.4,?,?,15.0,0.9975,3.42,?,10.8,?,?
8.1,?,?,2.1,?,?,?,?,?,?,?,7.0,?
?,1.13,?,1.5,?,7.0,19.0,0.994,?,?,9.8,4.0,?
7.3,0.45,?,?,0.074,?,87.0,?,?,?,?,?,?
7.3,0.45,?,?,0.074,12.0,87.0,?,?,?,?,5.0,1
8.8,?,?,2.8,?,17.0,46.0,?,3.26,?,?,?,?
?,0.49,?,2.6,0.332,?,?,0.9968,3.21,0.9,10.5,?,?
?,0.66,?,?,?,9.0,23.0,0.9968,3.3,1.2,?,?,1
6.8,0.67,0.02,1.8,?,5.0,?,?,3.48,0.52,9.5,?,?
?,0.52,0.15,2.1,0.054,8.0,?,?,3.9,0.56,13.1,?,?
7.7,0.935,?,2.2,0.114,22.0,114.0,?,?,?,9.2,5.0,1
8.7,0.29,0.52,1.6,0.113,12.0,37.0,0.9969,?,0.58,9.5,5.0,1
6.4,0.4,0.23,1.6,0.066,?,12.0,?,?,0.56,?,5.0,1
5.6,?,0.37,1.4,?,12.0,?,0.9954,?,0.58,9.2,5.0,?
?,0.66,?,?,?,4.0,?,0.9971,?,?,9.2,5.0,?
?,?,0.04,2.2,?,8.0,?,?,3.4,0.63,9.4,6.0,?
?,?,?,2.1,?,?,14.0,?,3.39,0.64,9.4,6.0,?
8.6,?,?,?,0.081,30.0,?,?,3.2,?,?,5.0,?
?,?,0.15,2.8,0.11,33.0,73.0,0.9955,?,0.63,?,6.0,1
?,?,?,?,0.084,25.0,?,0.9978,3.34,0.53,?,5.0,1
10.2,0.42,?,?,?,4.0,?,?,?,0.63,9.6,?,1
?,?,0.12,5.1,0.111,?,110.0,?,?,0.77,9.4,?,?
7.8,0.59,0.18,?,?,17.0,54.0,0.9975,3.43,?,?,?,1
?,?,0.31,2.4,?,?,?,0.9962,3.41,?,9.4,6.0,?
?,0.4,0.4,?,0.079,?,52.0,0.998,?,?,9.2,?,?
?,?,0.49,?,?,20.0,?,0.9968,?,?,9.3,?,1
?,?,0.16,1.9,0.085,?,?,?,3.38,?,?,?,?
7.0,0.735,0.05,2.0,0.081,?,?,0.9966,3.39,0.57,9.8,?,1
7.2,0.725,0.05,4.65,?,4.0,?,?,?,?,?,?,?
7.2,?,0.05,?,0.086,4.0,11.0,0.9962,3.41,?,?,?,?
?,0.52,?,?,0.079,?,?,?,?,?,?,?,?
6.6,?,?,?,0.076,?,15.0,?,?,0.58,?,?,?
9.3,?,0.57,2.0,?,?,?,0.9969,?,?,?,5.0,?
8.0,0.705,?,1.9,?,?,?,?,?,0.95,?,6.0,?
7.7,0.63,?,?,?,?,27.0,0.9967,?,0.54,?,?,1
7.7,?,?,2.1,?,17.0,96.0,0.9962,?,?,?,5.0,1
7.7,?,?,?,0.084,?,?,?,?,0.48,9.5,5.0,?
8.3,0.675,0.26,2.1,0.084,?,?,?,3.31,0.53,9.2,?,1
9.7,0.32,0.54,?,?,28.0,83.0,?,?,0.82,9.6,?,1
8.8,?,?,2.2,?,9.0,?,0.9986,?,0.66,10.5,5.0,?
8.8,0.41,?,2.2,?,?,42.0,0.9986,?,?,?,?,1
6.8,0.785,0.001,2.4,?,14.0,?,?,?,?,10.7,?,1
6.7,0.75,0.12,?,0.086,?,80.0,?,?,?,?,?,?
?,0.625,?,?,0.08,27.0,119.0,?,3.16,?,9.1,4.0,?
?,0.45,0.2,?,?,?,?,0.9958,?,?,9.2,5.0,?
7.8,0.43,?,1.9,0.464,?,?,?,?,1.28,?,5.0,?
7.4,?,0.47,2.0,0.086,?,73.0,?,3.36,?,9.1,5.0,?
7.3,?,?,1.8,0.401,?,51.0,?,?,1.14,9.4,?,1
6.3,0.3,0.48,1.8,0.069,18.0,61.0,?,?,0.78,?,6.0,?
6.9,0.55,?,2.2,?,?,40.0,?,?,?,?,5.0,1
8.6,?,?,1.9,0.11,?,?,?,2.93,?,9.9,?,1
7.7,0.49,0.26,?,0.062,?,?,?,?,?,9.6,?,?
9.3,0.39,?,2.1,?,?,125.0,0.9978,3.14,1.22,9.5,5.0,?
7.0,?,0.08,?,?,8.0,?,0.9978,3.48,0.53,?,?,1
?,?,?,?,?,42.0,?,?,?,?,9.5,5.0,1
?,?,?,1.9,0.11,20.0,136.0,?,?,1.95,?,?,?
8.6,?,0.29,?,?,?,?,0.9972,2.93,1.98,9.8,5.0,1
7.7,?,0.26,1.9,0.062,?,31.0,0.9966,3.39,?,9.6,?,?
5.0,1.02,0.04,?,?,?,85.0,0.9938,3.75,?,10.5,?,?
?,0.6,?,2.3,0.058,?,106.0,?,?,0.6,12.9,6.0,1
?,?,0.001,?,?,?,23.0,0.9965,?,0.56,?,?,1
7.0,0.5,?,2.0,0.07,?,22.0,0.9963,?,0.63,?,5.0,?
?,0.9,?,?,?,5.0,10.0,0.9967,?,0.56,9.8,5.0,1
8.1,0.545,?,1.9,?,13.0,35.0,?,?,?,9.0,6.0,?
8.3,?,?,?,0.084,?,50.0,?,3.4,0.61,?,6.0,?
?,0.5,0.3,?,0.075,8.0,?,0.9959,3.31,0.56,10.4,?,?
8.1,?,?,1.9,?,?,35.0,0.9972,?,?,9.0,6.0,?
?,0.575,?,?,0.077,?,65.0,0.9967,3.29,0.51,9.2,?,?
7.2,?,0.24,2.2,?,5.0,?,0.996,3.33,0.48,9.4,5.0,1
?,0.575,0.22,2.1,?,?,?,?,?,?,?,5.0,1
?,0.41,?,?,?,18.0,69.0,?,?,1.31,9.3,5.0,1
6.2,?,?,?,0.088,?,?,0.9969,?,?,9.3,?,?
8.0,?,?,2.5,?,18.0,80.0,?,3.37,?,9.6,6.0,?
?,0.785,0.52,2.0,0.122,37.0,?,0.9969,?,0.69,9.3,5.0,1
?,0.56,?,?,?,12.0,47.0,?,?,?,9.5,?,?
?,0.62,?,2.2,0.084,11.0,?,?,3.15,?,?,?,1
?,?,?,?,0.085,14.0,?,?,3.15,?,?,5.0,1
10.1,0.31,?,2.3,?,?,?,?,3.32,?,?,6.0,?
7.8,0.56,?,1.8,?,12.0,47.0,?,?,0.93,9.5,5.0,1
?,?,?,2.2,0.09,13.0,62.0,?,3.07,?,?,6.0,1
8.3,?,0.28,1.9,?,11.0,40.0,?,3.39,?,10.0,?,1
?,?,?,?,?,7.0,?,0.997,?,?,9.4,?,1
?,0.55,0.04,?,0.119,14.0,56.0,?,?,?,10.9,6.0,1
7.0,?,?,?,?,22.0,?,?,3.34,0.54,9.2,6.0,1
?,?,0.09,?,?,10.0,89.0,0.9962,3.3,0.57,?,5.0,?
?,0.55,0.04,?,?,14.0,56.0,0.9962,3.21,0.6,10.9,6.0,?
?,?,?,?,?,3.0,13.0,0.998,3.49,0.52,?,?,?
?,?,0.001,2.6,?,11.0,?,0.9976,?,?,9.5,5.0,?
?,?,?,1.6,0.082,21.0,?,0.996,?,?,?,?,?
9.0,0.62,?,?,0.146,?,90.0,?,?,?,9.4,5.0,1
8.2,?,?,?,0.081,3.0,?,?,?,0.49,10.9,5.0,1
8.1,?,?,?,0.082,3.0,?,?,?,?,10.9,?,?
?,?,?,1.8,?,?,?,?,?,0.92,10.5,7.0,?
?,?,?,?,0.072,?,19.0,?,3.42,?,?,5.0,1
8.0,?,?,?,0.118,30.0,134.0,0.9968,3.24,0.66,9.4,5.0,?
5.6,?,0.09,?,0.049,?,99.0,0.9937,?,0.63,13.0,5.0,1
?,?,?,?,0.049,?,?,0.9937,?,0.63,13.0,?,?
6.6,?,0.01,?,?,?,26.0,0.9952,3.4,?,?,6.0,1
?,?,0.05,?,0.084,13.0,29.0,?,?,?,9.9,?,1
8.4,?,0.11,?,0.09,16.0,63.0,?,3.19,0.82,9.6,5.0,?
?,?,0.15,?,0.089,?,?,0.9968,3.23,?,9.5,5.0,1
7.2,?,0.36,2.0,0.081,?,45.0,?,?,?,?,?,?
?,?,?,?,?,?,105.0,?,3.33,?,?,5.0,1
?,?,0.19,?,0.081,17.0,?,?,3.32,?,?,5.0,?
?,0.745,0.11,1.9,?,?,63.0,0.9965,3.19,0.82,9.6,?,1
8.3,?,?,?,?,?,52.0,0.9968,3.23,0.77,?,5.0,1
?,0.34,0.001,1.8,?,?,?,?,?,0.79,?,6.0,1
?,0.39,0.08,?,0.066,?,20.0,0.9954,3.34,0.58,9.4,5.0,1
5.2,0.34,?,?,?,?,63.0,0.9916,?,0.79,14.0,6.0,?
?,0.67,0.55,?,?,?,?,0.9968,3.17,0.62,9.4,5.0,?
5.8,0.68,0.02,1.8,0.087,?,?,?,?,0.52,?,5.0,?
?,0.49,0.26,?,0.236,?,88.0,0.9968,?,?,?,?,?
6.9,0.49,0.1,2.3,?,?,?,0.9959,3.42,?,?,6.0,1
?,0.4,?,2.8,?,11.0,?,0.9975,3.53,?,10.5,?,?
?,0.33,?,?,?,?,11.0,0.9958,3.33,?,10.3,6.0,1
?,?,?,3.4,?,?,69.0,0.9996,?,2.0,?,?,1
?,?,0.03,1.8,0.095,?,?,?,?,?,?,?,1
?,?,?,1.8,0.095,25.0,?,0.995,?,0.54,10.1,?,1
?,0.43,0.42,?,0.07,29.0,?,0.9973,3.42,?,10.5,5.0,1
?,?,0.42,?,0.071,28.0,?,?,?,0.71,10.5,5.0,1
?,0.43,0.42,5.5,?,?,?,?,3.42,0.72,10.5,5.0,1
?,?,0.42,5.5,0.071,?,128.0,?,?,?,?,5.0,?
?,0.68,0.001,?,?,?,?,?,?,?,9.3,?,1
?,?,0.18,1.9,?,?,?,?,?,?,?,?,?
7.6,0.95,?,?,0.09,?,20.0,?,?,0.56,9.6,?,1
7.6,0.68,?,1.3,0.072,?,20.0,?,3.17,1.08,9.2,?,1
7.8,?,0.04,1.7,0.076,?,?,?,3.33,?,?,?,1
7.4,0.6,0.26,7.3,0.07,?,?,0.9982,3.37,0.49,9.4,5.0,?
?,?,0.26,7.2,0.07,35.0,?,0.9981,3.37,0.49,?,?,1
7.8,0.63,0.48,1.7,?,?,96.0,0.9961,?,?,?,?,1
6.8,0.64,0.1,2.1,?,?,?,0.9956,?,?,10.2,5.0,1
7.3,?,?,1.6,0.072,17.0,42.0,0.9956,3.37,0.48,9.0,4.0,1
?,0.63,?,2.1,0.089,11.0,?,?,3.47,0.55,10.4,6.0,?
?,0.705,0.24,?,0.36,?,63.0,?,3.0,?,?,5.0,?
?,?,0.03,?,0.058,?,?,0.9972,3.36,0.33,?,?,?
?,?,0.17,2.0,0.073,?,18.0,0.9972,3.29,0.61,9.2,?,1
?,0.42,?,?,0.073,6.0,18.0,0.9972,?,0.61,?,6.0,?
?,0.62,0.05,?,0.068,?,?,?,?,?,?,6.0,1
?,0.38,?,?,0.08,?,35.0,0.9961,3.33,?,?,?,?
?,?,?,?,?,?,?,?,3.35,?,?,5.0,?
?,?,?,2.0,0.08,7.0,35.0,?,?,?,?,?,1
?,?,?,2.3,0.087,?,38.0,0.9972,?,0.61,10.5,6.0,1
7.0,0.805,?,?,0.068,?,?,0.9969,3.48,0.56,?,?,?
?,?,?,?,?,?,42.0,0.9969,?,0.59,9.5,?,1
?,?,0.14,?,0.067,?,?,0.9969,?,0.59,9.5,5.0,1
8.9,0.61,0.49,2.0,0.27,?,?,?,3.12,?,9.3,?,?
?,0.73,0.02,?,0.076,16.0,?,?,3.44,?,9.3,?,1
?,?,0.2,?,0.077,11.0,65.0,?,?,?,9.3,5.0,1
6.7,0.62,?,1.9,?,?,62.0,?,3.52,0.58,9.3,?,?
8.9,?,0.57,?,0.111,?,?,0.9971,?,?,?,?,1
7.4,0.39,0.48,2.0,?,14.0,?,0.9972,?,0.55,9.2,5.0,1
7.7,0.705,?,?,0.084,9.0,26.0,?,?,0.49,?,5.0,?
7.9,?,0.33,2.0,?,15.0,143.0,?,3.2,0.55,?,5.0,?
7.9,?,0.32,1.9,?,17.0,144.0,0.9968,?,0.55,?,5.0,?
8.2,0.5,?,?,0.077,?,127.0,0.9976,3.23,?,?,?,1
?,?,0.25,?,?,21.0,?,?,3.57,?,9.8,?,?
?,?,?,3.8,?,?,126.0,0.9969,?,?,9.5,?,?
?,0.55,?,2.2,?,7.0,?,?,?,?,9.7,?,?
7.6,?,?,2.2,?,?,?,?,3.28,0.55,?,5.0,1
7.8,?,?,2.0,?,24.0,?,0.9968,?,?,9.4,?,?
?,?,0.3,?,0.074,?,?,?,3.46,?,10.2,5.0,?
?,0.3,0.6,?,?,12.0,?,?,?,?,10.1,?,?
?,?,0.08,1.2,?,13.0,?,0.9924,?,0.85,?,7.0,?
6.9,?,0.06,?,0.061,12.0,31.0,0.9948,3.51,?,?,?,1
?,0.32,0.47,?,0.056,9.0,?,0.99695,3.22,?,10.3,7.0,?
?,0.37,0.48,?,?,?,?,0.9975,?,1.03,9.3,5.0,?
6.8,?,?,?,0.075,16.0,?,0.99545,?,0.79,9.5,?,1
7.0,?,?,?,0.088,16.0,39.0,?,?,0.55,?,?,?
7.0,0.43,?,1.6,?,?,?,?,?,0.56,9.2,?,1
12.8,0.3,0.74,2.6,?,9.0,?,?,3.2,?,?,7.0,?
?,0.3,0.74,2.6,0.095,9.0,28.0,?,3.2,0.77,?,7.0,?
?,?,?,1.8,0.069,26.0,120.0,?,?,0.53,?,5.0,1
?,?,?,2.7,0.1,18.0,95.0,0.9966,3.22,?,9.4,5.0,1
11.0,?,?,?,?,7.0,?,0.998,3.31,0.88,?,7.0,1
?,0.53,?,2.0,?,5.0,?,?,3.3,?,?,?,1
?,?,?,2.8,0.083,10.0,62.0,0.99685,3.35,?,10.0,?,1
11.6,0.44,?,2.1,?,5.0,15.0,0.998,3.21,0.67,?,?,?
?,0.57,0.26,2.2,?,?,65.0,0.9959,3.3,0.43,10.1,?,1
7.8,?,?,2.4,0.092,?,?,0.9974,3.24,?,?,6.0,1
7.0,?,0.49,5.6,0.06,?,?,0.9974,?,0.76,10.5,5.0,1
?,?,0.16,2.0,0.101,13.0,49.0,?,?,0.57,11.0,?,1
8.1,0.725,0.22,2.2,?,?,?,?,?,?,?,5.0,1
?,?,?,?,?,10.0,?,?,3.39,?,9.7,5.0,1
?,?,0.33,?,0.08,24.0,144.0,?,3.3,0.6,?,5.0,?
7.8,?,?,2.0,0.082,?,?,0.9964,3.34,?,?,6.0,?
?,0.53,0.26,2.0,?,16.0,72.0,0.9957,3.15,0.57,9.4,?,?
6.8,0.61,?,?,0.057,?,?,?,?,?,?,5.0,1
8.6,0.645,?,2.0,?,8.0,28.0,?,?,0.6,?,?,?
8.4,0.635,?,?,0.089,?,?,?,3.31,?,?,4.0,?
?,?,?,?,0.073,29.0,?,?,?,?,10.5,6.0,1
8.9,0.59,?,2.0,0.337,27.0,81.0,0.9964,3.04,?,9.5,6.0,1
?,0.82,0.14,2.6,0.089,?,23.0,0.9984,3.39,0.63,?,5.0,?
7.7,?,?,2.6,?,?,63.0,0.99615,3.37,?,10.5,6.0,1
?,0.52,?,?,0.081,10.0,?,?,3.46,?,?,?,?
5.2,?,0.04,?,0.054,?,?,?,?,?,?,?,?
?,?,?,?,0.078,12.0,49.0,?,3.37,0.52,9.9,6.0,?
?,?,?,2.8,0.09,18.0,58.0,0.998,?,?,?,?,?
?,0.52,?,?,0.081,10.0,37.0,?,3.46,0.5,?,5.0,?
8.2,?,?,?,?,7.0,37.0,?,3.32,0.55,?,?,1
?,0.63,?,1.9,?,?,38.0,0.99675,?,0.58,9.0,6.0,1
?,?,?,1.9,?,14.0,?,?,3.37,?,9.0,?,1
?,?,?,1.9,0.097,15.0,?,?,3.37,0.58,9.2,?,?
7.2,?,?,?,?,?,38.0,0.99675,3.37,0.58,9.0,6.0,?
8.2,1.0,?,2.3,0.065,?,37.0,?,3.32,?,?,6.0,1
?,?,?,1.7,0.263,?,62.0,?,3.0,?,?,?,1
?,?,0.56,?,?,?,?,0.99925,?,?,?,6.0,1
7.7,?,0.1,?,0.102,28.0,?,0.99565,?,?,?,?,1
15.0,?,?,?,0.075,?,24.0,1.0001,3.07,?,?,?,1
?,?,?,2.2,0.075,10.0,24.0,1.0001,3.07,?,?,?,1
7.3,?,?,?,0.084,6.0,?,0.9983,?,0.96,?,6.0,?
7.1,?,0.07,1.9,0.075,16.0,?,?,3.38,?,?,5.0,1
8.2,0.6,0.17,?,0.072,?,73.0,0.9963,3.2,?,9.3,?,1
?,0.53,0.06,?,0.074,9.0,?,0.99615,?,0.48,?,6.0,?
7.3,?,0.001,?,0.084,6.0,23.0,?,3.61,0.96,9.9,6.0,1
?,?,?,?,0.063,?,37.0,?,3.22,?,10.0,6.0,1
7.1,?,?,1.8,?,16.0,34.0,0.9972,3.47,?,9.9,?,1
?,?,0.48,?,0.09,5.0,?,0.9986,?,0.53,10.5,?,?
?,?,0.42,?,0.092,?,86.0,0.9959,?,0.59,9.5,5.0,1
7.1,0.6,0.001,?,?,?,?,?,?,0.7,9.9,6.0,?
8.0,?,?,3.2,0.073,?,?,?,3.26,0.57,9.3,5.0,?
?,?,0.37,?,?,?,?,0.998,?,?,?,5.0,1
6.6,?,?,?,0.075,12.0,?,0.9968,?,?,?,5.0,?
?,?,0.76,1.8,0.611,?,45.0,?,?,1.26,?,?,?
?,?,0.47,2.6,0.085,14.0,?,0.99965,?,0.8,?,?,1
?,0.33,0.23,?,?,18.0,?,?,3.29,0.65,9.3,5.0,1
?,?,?,2.0,?,?,?,?,3.35,0.6,?,4.0,1
?,0.52,0.03,1.7,?,?,35.0,0.99575,?,0.57,10.0,5.0,1
7.9,0.37,0.23,?,0.077,?,49.0,?,3.28,?,9.3,?,1
?,0.56,0.49,?,0.064,5.0,?,?,?,?,10.9,5.0,1
11.8,0.26,?,?,?,?,10.0,?,?,?,?,?,?
?,?,0.001,3.3,?,?,61.0,1.0003,3.6,?,9.8,4.0,?
7.9,?,?,?,?,?,37.0,0.9973,?,0.86,?,?,1
?,?,?,?,?,7.0,?,?,?,0.91,?,?,?
?,0.18,0.51,?,?,4.0,23.0,0.9996,3.28,0.97,?,6.0,1
?,0.545,?,4.0,0.087,27.0,?,?,?,?,10.7,?,1
11.5,0.18,0.51,?,?,4.0,?,0.9996,3.28,0.97,10.1,6.0,?
?,0.37,0.58,?,0.071,?,65.0,?,?,0.78,10.1,?,?
8.4,?,?,2.4,?,?,?,?,?,0.64,9.4,5.0,1
7.5,0.65,?,?,?,?,94.0,0.99915,?,?,?,?,1
7.9,?,0.06,4.0,?,27.0,?,0.9965,?,?,10.7,?,?
6.9,0.54,0.04,3.0,?,?,?,0.9987,?,?,9.4,?,?
11.5,0.18,0.51,?,?,4.0,?,?,?,0.97,?,?,?
?,?,0.45,6.4,?,5.0,?,0.9976,?,0.82,12.6,?,?
8.9,?,?,?,?,?,?,?,3.38,0.77,10.5,7.0,1
?,?,?,3.6,0.071,6.0,19.0,?,?,?,9.3,?,?
?,?,0.68,3.5,?,?,10.0,0.9972,?,?,?,?,1
7.6,?,?,?,?,12.0,?,0.9971,3.36,0.57,9.1,5.0,1
?,0.4,?,?,?,?,47.0,?,?,?,?,?,1
?,?,0.07,?,0.102,32.0,?,?,?,?,9.8,5.0,1
9.9,0.59,0.07,?,?,32.0,71.0,?,3.31,0.71,9.8,5.0,1
12.0,?,?,?,?,?,?,0.9997,?,0.76,?,?,1
?,?,?,3.0,?,?,53.0,?,?,0.7,?,6.0,?
?,0.52,0.09,2.5,0.091,?,49.0,?,?,0.86,10.6,?,1
11.6,0.42,?,?,?,?,?,1.001,3.2,0.95,9.2,5.0,1
8.7,0.52,?,?,?,?,?,?,?,0.86,?,?,?
?,?,0.48,?,0.343,?,?,0.9979,?,0.71,?,5.0,?
10.4,0.55,?,?,0.091,?,48.0,0.9994,?,?,10.3,6.0,?
?,0.36,?,2.4,?,5.0,?,?,3.41,0.6,?,?,1
13.3,?,?,3.2,0.094,17.0,?,?,3.05,0.81,?,?,?
?,?,?,2.5,?,5.0,?,1.0001,3.05,0.64,9.5,?,?
10.6,0.83,0.37,?,?,26.0,?,?,?,0.52,?,5.0,1
?,?,?,?,?,?,29.0,0.99855,?,0.73,9.6,?,1
?,0.65,0.02,2.3,?,5.0,?,?,3.67,?,?,?,1
?,0.67,0.06,?,0.08,?,33.0,?,3.68,0.71,9.6,5.0,1
7.5,0.53,0.06,?,0.086,?,?,0.9965,?,0.59,10.7,6.0,?
11.1,0.18,?,1.5,0.068,?,?,0.9973,3.22,0.64,?,?,1
8.3,0.705,0.12,2.6,?,?,?,0.9994,3.51,0.72,?,?,1
7.4,?,?,?,0.186,?,?,0.996,3.39,0.54,9.5,?,?
?,0.65,?,?,0.112,12.0,?,0.9973,?,?,9.2,?,?
?,?,?,?,0.063,6.0,?,?,3.12,0.59,9.3,?,?
7.6,0.62,?,2.2,?,?,54.0,0.9966,?,?,9.4,?,1
10.3,0.41,0.42,?,?,?,14.0,0.9994,3.19,0.62,9.5,?,?
?,?,?,2.4,0.214,5.0,?,0.9994,3.19,?,9.5,6.0,1
7.4,0.29,?,?,0.062,9.0,30.0,?,3.41,0.53,?,?,?
?,?,?,?,?,?,?,?,?,?,?,6.0,?
?,?,?,?,?,15.0,105.0,?,3.27,?,?,6.0,1
?,0.46,?,?,?,?,98.0,?,?,0.63,9.5,?,1
8.6,?,?,?,?,?,135.0,?,?,?,?,5.0,1
?,0.36,?,2.6,?,26.0,72.0,0.99645,?,?,?,?,1
7.1,0.35,0.29,2.5,0.096,?,?,?,3.42,0.65,11.0,6.0,1
9.6,0.56,0.23,?,?,37.0,?,?,3.3,0.65,10.1,5.0,1
?,?,0.12,2.9,0.082,30.0,74.0,?,?,?,?,?,?
9.8,?,0.39,?,0.083,21.0,59.0,0.9989,?,0.71,11.5,7.0,1
9.6,?,0.12,?,?,30.0,74.0,?,?,?,?,?,1
9.8,?,0.39,3.2,?,?,?,?,3.37,0.71,?,7.0,?
?,?,0.26,?,0.09,?,87.0,0.99975,?,?,9.7,?,1
?,0.62,0.05,?,?,?,18.0,0.99735,3.29,0.63,?,?,?
?,0.59,0.42,2.8,?,35.0,73.0,0.999,?,?,?,?,?
?,0.49,0.2,11.0,?,13.0,?,?,3.16,?,?,6.0,?
10.0,0.49,?,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6.0,1
11.6,?,0.66,3.65,?,6.0,?,?,?,0.74,11.5,?,?
?,0.44,?,4.5,0.107,?,?,0.998,3.28,0.83,?,?,1
13.4,?,0.62,2.6,?,6.0,?,1.0002,3.16,0.67,?,?,1
?,?,0.39,2.0,?,7.0,?,?,3.18,?,?,?,1
10.2,0.36,0.64,?,0.122,10.0,?,?,3.23,?,12.5,6.0,1
?,?,0.64,?,?,10.0,?,?,?,0.66,12.5,6.0,1
8.0,?,?,?,?,?,114.0,?,?,?,?,6.0,?
?,?,?,?,?,?,?,?,3.13,0.52,?,?,?
7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,?,1
11.9,0.695,?,3.4,0.128,?,?,?,3.17,0.84,?,?,1
?,0.43,0.45,?,0.052,6.0,?,?,?,0.7,12.5,6.0,?
7.8,0.43,0.32,?,0.08,?,?,0.9974,3.31,?,10.3,?,?
?,0.49,?,?,?,28.0,?,?,3.16,?,11.5,6.0,?
?,?,?,?,?,?,29.0,?,3.11,?,9.8,?,1
?,?,?,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,?,?
?,?,?,2.7,0.065,5.0,18.0,0.9972,?,?,11.3,6.0,1
10.9,0.39,0.47,?,?,6.0,14.0,?,3.3,?,?,?,1
?,?,0.47,?,?,6.0,14.0,0.9982,?,0.75,?,6.0,?
11.9,?,?,?,0.082,6.0,?,?,?,?,?,?,?
7.0,0.685,?,?,0.067,40.0,63.0,0.9979,3.6,?,9.9,5.0,?
?,0.815,0.02,2.7,0.072,17.0,?,?,3.58,?,?,?,1
?,?,0.67,3.0,0.093,?,15.0,?,3.02,?,12.0,?,1
9.6,0.56,?,2.8,0.089,?,46.0,0.9979,?,?,10.0,?,1
9.1,?,0.001,?,0.093,11.0,?,?,3.36,0.86,?,?,1
10.7,?,0.22,2.7,0.107,?,?,1.0004,3.28,?,?,6.0,1
9.1,?,?,2.6,0.096,11.0,26.0,0.9994,?,0.83,9.4,6.0,1
?,0.665,0.001,2.4,0.09,?,19.0,0.9974,3.27,0.73,9.3,?,1
13.5,0.53,?,4.8,?,23.0,?,1.0018,?,?,?,5.0,?
?,?,0.4,1.4,?,?,165.0,0.9912,3.25,0.59,?,?,?
6.7,0.75,?,?,0.078,?,32.0,?,3.55,0.61,12.8,6.0,?
11.5,?,?,?,?,?,55.0,?,3.26,0.88,11.0,5.0,1
10.5,0.42,?,2.95,?,12.0,?,?,?,0.75,11.7,7.0,1
?,?,?,?,?,10.0,23.0,1.0,3.15,?,?,7.0,1
?,0.38,?,?,0.088,10.0,?,?,?,?,?,6.0,?
?,0.7,0.23,?,0.099,14.0,81.0,0.9973,3.19,?,?,5.0,1
8.6,0.45,?,?,?,21.0,50.0,0.9982,?,0.91,?,6.0,?
11.9,?,0.66,2.5,?,?,37.0,?,?,?,?,?,1
12.5,?,?,2.0,?,6.0,15.0,0.9988,2.99,?,10.2,?,?
?,0.615,?,5.8,?,?,42.0,?,?,?,10.0,?,?
?,0.42,?,?,?,7.0,21.0,?,3.26,0.93,?,?,1
?,0.615,?,?,?,?,?,?,3.07,0.73,?,7.0,1
?,?,?,?,0.076,?,?,?,3.16,0.69,?,5.0,1
10.3,?,0.52,2.8,?,?,?,?,3.18,0.64,?,?,1
9.4,0.27,0.53,?,0.074,6.0,?,?,3.2,?,12.0,?,?
?,?,?,?,?,35.0,63.0,?,3.57,?,?,5.0,1
