@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,?,0.25,?,0.046,?,182.0,0.99093,?,0.4,?,?,?
?,?,?,?,0.044,38.0,?,?,?,?,11.9,?,?
?,?,0.29,?,0.136,?,93.0,?,3.18,0.6,?,5.0,?
?,?,?,2.3,0.048,?,?,0.98944,?,?,12.2,?,?
?,0.54,?,5.1,0.038,?,97.0,?,?,?,?,7.0,?
?,?,0.35,?,?,67.0,161.0,0.99146,?,0.56,11.1,6.0,?
?,?,?,8.9,?,?,?,0.99488,?,0.48,?,5.0,?
7.0,0.36,0.35,?,?,?,161.0,?,?,0.56,11.1,?,?
6.4,0.33,0.44,?,0.055,?,?,?,3.1,?,?,5.0,2
?,?,?,1.6,0.044,?,113.0,0.99176,3.3,?,?,?,2
5.2,?,0.23,?,?,20.0,77.0,0.99001,?,?,11.4,5.0,2
6.2,0.35,?,?,?,?,?,?,3.1,?,12.067,6.0,?
?,0.23,0.39,?,?,?,172.0,0.99755,?,?,9.0,6.0,?
7.1,0.23,?,?,?,?,172.0,0.99755,?,0.46,9.0,?,?
?,0.38,0.33,?,0.043,19.0,116.0,?,3.08,?,?,6.0,2
?,0.35,0.51,7.8,0.055,?,177.0,0.99502,3.12,0.45,9.6,5.0,2
6.0,0.43,?,7.6,0.045,25.0,118.0,0.99222,?,0.37,11.0,6.0,2
6.0,?,0.33,?,0.046,?,?,?,3.04,0.38,11.0,?,?
5.5,0.31,0.29,?,?,16.0,102.0,0.99067,?,?,11.2,6.0,?
?,?,0.3,?,?,42.0,?,?,?,?,11.55,6.0,?
6.2,0.36,?,4.0,?,?,92.0,?,?,0.5,13.3,?,2
6.0,0.41,0.23,1.1,?,?,?,0.99266,3.3,0.47,?,?,2
?,?,0.35,?,0.046,31.0,?,?,3.06,?,?,6.0,?
5.7,?,0.21,?,0.048,?,?,?,?,?,?,6.0,?
?,?,?,?,0.031,3.0,?,?,?,?,?,6.0,2
?,?,0.31,4.5,0.046,?,124.0,0.99324,3.31,0.64,10.8,6.0,2
6.6,?,0.33,?,?,8.0,?,0.99626,?,?,?,?,2
6.1,0.32,?,?,0.021,29.0,132.0,?,3.15,?,11.45,7.0,?
5.0,?,0.4,?,0.015,?,98.0,?,3.37,?,?,6.0,?
6.0,0.42,0.41,12.4,?,?,179.0,0.99622,?,0.6,9.7,5.0,?
5.7,?,0.32,1.6,?,33.0,?,?,?,?,11.9,6.0,?
5.6,0.2,0.36,2.5,?,?,?,0.99282,?,0.49,?,?,?
?,?,?,1.2,?,18.0,97.0,?,?,0.41,9.7,6.0,?
6.2,?,?,?,0.038,34.0,117.0,?,?,?,?,7.0,?
5.9,0.54,?,?,?,?,82.0,0.99286,?,?,?,?,?
6.2,0.53,0.02,0.9,?,?,81.0,0.99234,?,0.35,?,4.0,?
?,?,?,8.1,?,68.0,170.0,0.99494,3.15,0.5,?,?,?
?,0.34,?,8.1,0.046,?,170.0,0.99494,3.15,0.5,?,6.0,2
?,?,?,?,0.03,?,118.0,?,?,0.5,?,?,2
5.5,?,?,1.3,?,?,?,?,?,0.38,10.7,?,?
4.9,0.47,0.17,?,0.035,60.0,148.0,?,3.27,?,?,6.0,2
6.5,?,0.38,8.3,0.048,68.0,174.0,0.99492,3.14,?,?,5.0,2
?,0.34,?,?,0.046,?,?,0.99494,3.15,0.5,9.55,6.0,?
?,0.21,?,5.7,0.028,?,121.0,?,?,?,?,?,2
?,0.41,0.22,?,0.023,5.0,56.0,?,?,?,13.0,7.0,?
?,?,0.36,?,?,?,127.0,0.9933,3.04,0.54,9.2,5.0,?
4.9,?,?,?,?,34.0,?,?,3.07,0.5,9.4,6.0,2
?,0.34,?,2.2,0.036,25.0,100.0,0.98938,3.06,0.44,11.8,6.0,?
?,0.21,?,?,?,?,?,?,?,?,?,6.0,2
6.5,0.23,0.38,1.3,0.032,29.0,?,?,3.29,0.54,?,?,2
6.2,0.21,0.29,1.6,0.039,?,?,?,?,?,11.2,?,2
6.6,?,?,8.0,?,?,168.0,0.9949,?,0.46,?,?,?
6.5,?,?,?,0.041,?,?,?,2.99,0.46,9.4,6.0,2
5.5,?,0.3,?,0.022,?,110.0,?,?,0.38,12.8,7.0,?
?,?,?,0.8,?,22.0,98.0,0.98941,3.26,?,11.8,?,?
?,0.7,0.001,?,0.076,11.0,34.0,0.9978,3.51,?,9.4,5.0,1
7.8,0.88,?,?,0.098,?,67.0,?,3.2,0.68,?,5.0,?
7.8,0.76,0.04,2.3,?,?,54.0,0.997,?,?,9.8,?,1
11.2,?,0.56,?,0.075,?,60.0,?,?,0.58,9.8,?,?
7.4,0.7,0.001,1.9,0.076,11.0,?,0.9978,?,?,?,5.0,?
?,?,?,?,0.075,?,40.0,?,?,0.56,?,5.0,1
?,0.6,?,?,0.069,?,59.0,0.9964,?,?,?,5.0,1
?,0.65,?,?,?,?,21.0,?,?,?,?,?,1
?,0.58,0.02,2.0,?,?,18.0,?,3.36,0.57,9.5,7.0,1
7.5,?,0.36,?,?,?,102.0,?,?,0.8,?,5.0,1
6.7,0.58,?,1.8,?,?,?,0.9959,?,?,?,5.0,?
7.5,0.5,0.36,6.1,0.071,17.0,102.0,0.9978,?,?,10.5,?,1
?,?,?,1.6,0.089,?,?,?,?,0.52,?,?,?
7.8,?,0.29,1.6,?,9.0,?,?,?,1.56,?,?,1
8.9,?,0.18,?,?,?,145.0,0.9986,?,?,9.2,5.0,?
?,0.62,0.19,3.9,0.17,?,?,0.9986,?,0.93,?,5.0,?
?,?,0.56,1.8,?,35.0,?,?,3.3,0.75,10.5,7.0,1
?,0.56,?,1.7,?,?,56.0,0.9968,?,?,?,5.0,1
?,0.59,?,4.4,0.086,6.0,29.0,?,?,?,?,?,?
?,0.32,?,1.8,0.341,17.0,56.0,0.9969,?,?,?,?,1
?,?,?,1.8,?,29.0,60.0,0.9968,3.39,0.53,?,6.0,1
7.6,?,0.31,2.3,0.082,?,71.0,?,?,0.65,?,?,?
7.9,0.43,?,1.6,0.106,10.0,?,0.9966,?,0.91,?,?,1
8.5,0.49,0.11,?,?,9.0,67.0,?,3.17,?,?,5.0,1
?,0.4,?,?,0.085,?,40.0,0.9968,3.43,0.63,9.7,?,1
?,?,0.16,1.4,?,?,?,0.9955,3.34,?,?,5.0,1
?,0.41,0.24,?,?,?,11.0,0.9962,?,0.59,9.5,5.0,1
?,?,0.21,?,?,?,?,0.9966,?,?,?,5.0,1
7.1,?,0.001,?,0.08,14.0,35.0,?,3.47,0.55,?,5.0,1
?,0.645,0.001,?,?,8.0,?,?,?,0.59,9.8,?,?
6.7,?,0.07,2.4,0.089,?,82.0,0.9958,3.35,?,10.1,5.0,1
?,0.685,0.001,2.5,?,22.0,37.0,?,?,?,?,6.0,?
?,0.655,0.12,?,?,?,113.0,?,3.17,?,9.8,5.0,?
?,?,?,?,0.073,40.0,83.0,0.9993,?,0.52,?,?,1
5.2,?,0.25,1.8,?,?,?,0.9957,?,0.55,9.2,5.0,1
7.8,?,0.001,?,0.086,5.0,18.0,0.9986,?,0.55,9.6,?,?
7.8,0.6,?,2.4,0.086,?,?,?,3.42,0.6,?,?,?
?,?,?,?,0.066,13.0,?,0.9968,?,?,9.7,7.0,?
5.7,?,?,1.5,0.172,?,?,?,3.5,?,9.8,4.0,1
7.3,0.45,?,?,0.074,?,87.0,0.9978,?,0.83,?,?,1
7.3,?,0.36,5.9,0.074,?,87.0,0.9978,?,?,?,?,?
?,0.61,0.3,2.8,?,?,?,?,?,0.51,9.3,?,?
7.5,0.49,0.2,?,0.332,8.0,14.0,?,?,0.9,?,?,1
8.1,?,?,?,0.069,9.0,?,?,?,1.2,?,?,1
?,0.67,0.02,1.8,0.05,5.0,11.0,0.9962,?,?,?,?,?
?,?,?,2.1,?,?,65.0,0.9934,?,?,13.1,?,1
?,?,0.43,?,0.114,?,114.0,0.997,3.25,0.73,?,?,1
?,0.29,?,?,0.113,?,37.0,?,3.25,0.58,?,5.0,1
6.4,0.4,0.23,1.6,?,5.0,?,?,3.34,0.56,?,5.0,?
?,0.31,0.37,?,0.074,12.0,96.0,?,3.32,?,9.2,5.0,1
8.8,0.66,?,?,?,?,23.0,0.9971,?,?,?,5.0,1
6.6,0.52,?,2.2,0.069,8.0,?,0.9956,3.4,?,9.4,?,?
6.6,0.5,0.04,2.1,?,6.0,14.0,0.9955,3.39,0.64,?,?,?
8.6,?,0.36,?,?,30.0,?,?,?,0.56,?,?,1
7.6,0.51,?,2.8,0.11,33.0,?,0.9955,?,?,10.2,6.0,?
?,0.62,0.04,?,?,?,45.0,0.9978,?,?,9.5,5.0,1
?,0.42,0.57,?,0.07,?,10.0,?,?,?,?,?,?
?,?,0.12,5.1,?,?,110.0,0.9983,3.26,0.77,9.4,5.0,1
?,?,?,2.3,?,?,54.0,?,?,?,10.0,?,?
?,0.39,0.31,?,?,9.0,?,?,?,0.54,9.4,6.0,?
8.8,?,?,?,?,19.0,52.0,?,3.44,0.64,9.2,?,1
?,?,?,1.8,0.115,20.0,112.0,0.9968,3.21,0.71,9.3,?,1
7.5,0.52,0.16,?,?,12.0,35.0,?,3.38,0.62,9.5,7.0,1
7.0,0.735,?,2.0,?,?,?,0.9966,3.39,0.57,?,5.0,1
7.2,0.725,?,?,?,?,11.0,?,?,0.39,?,5.0,?
?,?,?,?,?,?,?,?,?,?,10.9,5.0,?
?,0.52,0.11,1.5,0.079,11.0,39.0,0.9968,3.42,0.58,9.6,5.0,1
?,0.705,?,1.6,?,6.0,?,0.9962,3.44,?,10.7,5.0,?
9.3,?,?,2.0,?,27.0,?,?,3.28,0.79,10.7,5.0,1
8.0,?,0.05,1.9,0.074,8.0,?,?,3.34,0.95,?,6.0,1
?,?,0.08,1.9,?,?,?,0.9967,?,?,?,6.0,1
7.7,0.67,0.23,2.1,?,?,96.0,?,?,?,?,?,1
7.7,0.69,?,1.9,?,18.0,94.0,0.9961,3.31,?,?,?,?
?,0.675,?,2.1,?,11.0,?,?,?,0.53,9.2,4.0,1
9.7,0.32,0.54,2.5,?,?,83.0,?,?,?,?,5.0,1
?,0.41,?,?,?,?,?,?,3.54,0.66,?,?,1
?,?,?,2.2,?,?,42.0,0.9986,3.54,0.66,10.5,?,1
6.8,?,0.001,?,?,?,30.0,0.9966,?,?,?,?,?
6.7,?,0.12,?,?,?,80.0,0.9958,?,?,10.1,?,?
?,0.625,?,1.5,0.08,?,?,?,?,1.12,?,4.0,1
6.2,?,0.2,1.6,0.069,3.0,?,?,3.41,?,?,?,1
?,0.43,?,1.9,0.464,22.0,67.0,?,?,?,?,5.0,1
7.4,?,0.47,2.0,?,21.0,?,0.997,3.36,0.57,?,?,1
?,?,0.26,?,?,?,?,?,?,1.14,9.4,5.0,?
?,0.3,0.48,?,0.069,18.0,?,?,?,0.78,10.3,?,?
6.9,0.55,?,2.2,?,?,?,0.9961,3.41,?,?,?,?
8.6,0.49,0.28,1.9,?,?,136.0,0.9972,?,1.95,9.9,?,1
7.7,?,?,?,0.062,9.0,31.0,0.9966,3.39,?,9.6,5.0,1
9.3,0.39,0.44,2.1,0.107,34.0,125.0,?,3.14,?,9.5,5.0,?
?,?,0.08,?,?,?,?,0.9978,?,0.53,?,?,1
?,0.52,0.26,1.9,0.079,42.0,140.0,?,3.23,?,9.5,5.0,1
8.6,?,?,1.9,0.11,?,136.0,?,2.93,1.95,?,?,1
?,0.49,?,2.0,?,19.0,133.0,0.9972,?,1.98,?,5.0,1
?,?,?,1.9,0.062,?,31.0,?,3.39,?,9.6,5.0,1
?,1.02,0.04,?,0.045,?,85.0,?,3.75,0.48,10.5,4.0,1
4.7,?,0.17,?,0.058,?,106.0,0.9932,?,0.6,?,6.0,?
6.8,0.775,0.001,?,?,?,23.0,?,?,0.56,?,?,1
7.0,?,0.25,?,0.07,3.0,?,0.9963,?,0.63,?,5.0,1
7.6,0.9,?,?,0.079,5.0,10.0,?,3.39,0.56,?,?,1
8.1,?,?,?,0.08,13.0,35.0,?,3.3,?,9.0,6.0,1
8.3,0.61,0.3,2.1,0.084,?,50.0,0.9972,3.4,?,10.2,?,1
?,?,0.3,?,0.075,?,22.0,?,?,?,10.4,6.0,?
8.1,?,?,1.9,0.08,?,?,?,?,?,9.0,?,?
?,0.575,0.22,2.1,0.077,12.0,65.0,?,3.29,?,9.2,5.0,1
?,?,?,2.2,0.07,5.0,?,0.996,?,?,?,?,?
8.1,?,0.22,2.1,0.077,12.0,?,?,3.29,0.51,?,?,?
7.8,0.41,0.68,?,0.467,?,69.0,?,3.08,?,?,5.0,?
?,0.63,0.31,?,?,15.0,64.0,0.9969,?,0.79,?,5.0,?
?,0.33,0.53,?,0.091,18.0,80.0,?,3.37,0.8,?,6.0,?
8.1,?,0.52,2.0,0.122,?,?,?,3.21,0.69,?,?,1
?,?,0.19,1.8,?,?,?,?,?,0.93,9.5,?,?
8.4,0.62,?,?,?,?,108.0,?,?,0.66,?,5.0,?
?,0.6,?,?,?,?,?,0.9964,?,?,?,5.0,?
?,?,0.44,2.3,0.08,22.0,?,0.9988,?,?,?,6.0,?
7.8,?,0.19,?,?,?,?,0.9964,3.19,?,?,?,?
?,0.4,0.31,2.2,?,13.0,62.0,0.9966,3.07,?,?,?,1
?,?,?,?,?,?,?,?,?,0.61,10.0,6.0,?
7.8,0.56,0.12,?,?,7.0,28.0,?,3.37,0.5,?,6.0,1
8.8,0.55,?,?,0.119,14.0,56.0,0.9962,?,0.6,10.9,?,1
7.0,0.69,0.08,?,0.097,22.0,89.0,0.9959,3.34,0.54,?,6.0,1
7.3,1.07,0.09,1.7,0.178,10.0,?,?,3.3,0.57,9.0,?,?
8.8,0.55,0.04,?,?,?,56.0,0.9962,?,?,10.9,?,?
?,?,?,2.5,0.075,3.0,13.0,0.998,?,0.52,9.2,5.0,?
?,?,0.001,2.6,?,?,?,0.9976,3.44,0.53,9.5,5.0,1
?,0.5,0.17,?,0.082,?,?,0.996,?,0.48,9.5,?,1
?,0.62,0.04,1.9,?,27.0,?,?,3.16,0.7,9.4,5.0,1
?,1.33,?,1.7,?,?,12.0,0.9964,3.53,0.49,?,5.0,?
?,?,?,?,?,3.0,12.0,?,3.54,?,?,?,?
8.0,?,?,1.8,0.065,?,?,0.9962,?,?,10.5,7.0,?
?,0.38,0.15,1.8,?,?,19.0,0.9955,3.42,0.57,?,?,1
8.0,?,0.56,2.0,0.118,?,134.0,?,3.24,0.66,?,5.0,1
5.6,?,?,2.3,?,?,99.0,0.9937,3.63,?,13.0,?,?
5.6,?,0.09,?,0.049,?,99.0,?,3.63,?,?,?,1
?,?,?,?,0.06,?,26.0,0.9952,?,0.58,?,6.0,?
?,?,0.05,?,0.084,13.0,29.0,0.9959,?,?,?,6.0,1
8.4,?,0.11,1.9,?,?,63.0,0.9965,?,0.82,?,?,1
?,0.715,?,1.8,0.089,10.0,52.0,?,3.23,?,9.5,?,?
?,0.415,0.36,2.0,0.081,?,?,?,?,?,9.2,5.0,1
?,0.56,?,2.1,?,?,?,?,?,0.54,?,?,?
7.8,0.56,0.19,2.0,?,?,108.0,?,3.32,?,?,5.0,?
8.4,?,0.11,?,0.09,?,63.0,?,3.19,0.82,?,5.0,1
8.3,?,?,?,0.089,?,52.0,0.9968,?,?,9.5,5.0,?
5.2,?,0.001,?,0.05,?,?,?,?,?,?,6.0,1
?,?,?,1.7,0.066,?,?,0.9954,3.34,0.58,9.4,?,1
?,0.34,?,?,?,27.0,63.0,0.9916,3.68,0.79,?,?,1
8.1,?,?,1.8,?,32.0,141.0,0.9968,3.17,0.62,?,5.0,1
5.8,0.68,0.02,?,0.087,21.0,94.0,0.9944,?,?,10.0,5.0,?
?,0.49,?,1.6,0.236,10.0,?,0.9968,3.11,?,9.3,?,?
?,0.49,?,2.3,0.074,12.0,?,?,?,0.58,?,?,?
?,0.4,?,?,?,?,43.0,0.9975,?,0.61,?,6.0,?
7.3,0.33,?,?,0.077,5.0,11.0,?,?,?,10.3,6.0,1
9.2,?,?,3.4,0.61,?,69.0,0.9996,2.74,2.0,9.4,4.0,1
7.5,?,0.03,?,?,?,99.0,?,?,?,10.1,5.0,?
?,?,0.03,?,?,25.0,?,?,?,?,?,5.0,?
?,?,?,5.5,0.07,?,?,0.9973,?,0.72,?,?,1
?,0.43,?,?,?,28.0,?,?,?,0.71,?,?,?
?,0.43,0.42,5.5,0.07,?,129.0,0.9973,3.42,?,10.5,?,?
?,0.43,?,5.5,?,28.0,128.0,?,?,?,10.5,?,1
?,?,0.001,2.2,0.073,12.0,?,?,?,?,9.3,?,1
6.8,0.6,?,?,?,?,86.0,0.9968,3.59,?,?,6.0,?
?,0.95,?,?,?,?,?,?,?,0.56,9.6,?,1
7.6,0.68,?,1.3,0.072,9.0,?,0.9965,3.17,1.08,?,4.0,?
7.8,0.53,?,?,0.076,?,?,?,3.33,0.56,?,?,1
?,?,0.26,?,?,?,?,0.9982,3.37,0.49,?,?,1
7.3,?,?,?,0.07,?,?,0.9981,?,0.49,9.4,?,?
?,0.63,?,?,0.1,?,?,0.9961,3.19,0.62,?,?,?
6.8,0.64,?,?,?,?,?,0.9956,?,?,?,5.0,?
?,0.55,0.03,1.6,?,17.0,42.0,?,3.37,?,?,4.0,1
?,0.63,?,?,?,11.0,44.0,0.9953,3.47,?,?,?,1
7.5,?,0.24,1.8,?,?,63.0,0.9964,?,?,?,5.0,?
?,0.885,0.03,?,0.058,4.0,?,0.9972,3.36,0.33,?,?,?
?,0.42,0.17,?,0.073,?,18.0,0.9972,3.29,?,?,?,1
?,?,?,?,?,6.0,18.0,?,3.29,0.61,?,6.0,?
7.4,?,?,?,?,24.0,?,?,?,0.57,?,6.0,?
?,?,?,?,?,?,?,0.9961,?,0.47,9.5,5.0,?
?,0.5,?,1.5,?,?,?,?,?,0.78,9.5,?,?
?,?,0.21,2.0,0.08,?,35.0,?,?,0.47,9.5,5.0,1
?,?,0.42,2.3,?,?,38.0,0.9972,3.58,0.61,10.5,?,?
7.0,?,0.001,2.5,?,?,?,0.9969,?,0.56,?,5.0,?
8.8,0.61,?,2.4,?,10.0,42.0,0.9969,3.19,0.59,?,5.0,1
8.8,?,0.14,?,?,?,?,?,?,?,?,5.0,1
8.9,0.61,?,2.0,0.27,?,110.0,0.9972,?,1.02,?,5.0,1
?,?,?,2.5,0.076,16.0,42.0,?,?,0.52,?,?,1
?,?,?,?,?,11.0,?,?,3.54,0.58,9.3,?,1
6.7,?,?,?,0.079,8.0,?,?,?,?,?,6.0,1
8.9,?,?,2.0,0.111,?,85.0,0.9971,3.26,0.53,9.7,?,?
7.4,?,0.48,?,0.082,14.0,?,0.9972,3.34,?,9.2,?,?
?,0.705,?,2.6,?,?,26.0,0.9976,3.39,?,?,?,?
?,?,?,2.0,?,?,?,?,3.2,?,9.5,?,1
?,0.49,?,1.9,?,?,?,0.9968,3.2,?,9.5,5.0,?
8.2,?,?,?,?,?,127.0,?,3.23,?,?,5.0,?
?,0.37,?,?,?,?,49.0,0.9974,3.57,?,?,?,1
6.8,?,?,?,0.099,?,?,0.9969,?,?,?,5.0,1
?,0.55,?,2.2,?,?,?,0.9964,?,?,?,?,?
?,0.55,?,?,0.071,?,?,?,?,?,?,?,?
?,0.59,0.33,2.0,0.074,24.0,?,?,?,0.54,?,5.0,1
?,?,?,2.4,0.074,?,55.0,0.9968,3.46,0.59,10.2,?,1
?,?,?,2.0,0.067,?,?,?,3.11,0.97,10.1,?,1
?,?,0.08,?,0.046,?,?,0.9924,?,0.85,?,?,?
?,?,?,?,0.061,?,?,0.9948,?,0.43,11.4,4.0,1
9.6,?,?,?,0.056,?,?,?,?,0.82,?,7.0,?
8.8,0.37,?,2.1,0.097,?,?,0.9975,?,?,?,?,1
?,?,?,?,?,?,?,?,?,0.79,?,?,1
?,0.42,0.35,1.6,0.088,16.0,39.0,?,3.34,?,?,5.0,?
?,0.43,?,1.6,?,?,37.0,0.99615,?,0.56,9.2,6.0,1
12.8,0.3,0.74,?,?,9.0,28.0,0.9994,?,?,10.8,7.0,1
?,?,?,2.6,0.095,9.0,28.0,0.9994,?,?,?,?,?
?,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,?,9.3,5.0,?
?,0.44,?,2.7,0.1,18.0,95.0,?,3.22,0.67,?,?,?
?,0.3,?,?,0.054,?,?,?,3.31,0.88,?,?,?
9.7,0.53,?,2.0,?,?,19.0,?,3.3,0.86,?,6.0,?
8.0,?,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,?,?
11.6,0.44,?,?,0.059,?,?,0.998,?,?,?,?,?
?,?,?,?,0.06,28.0,65.0,?,3.3,?,?,?,1
7.8,?,0.08,?,?,?,?,0.9974,3.24,?,9.8,6.0,?
?,0.49,0.49,5.6,?,26.0,121.0,0.9974,3.34,?,?,?,?
8.7,0.625,0.16,?,0.101,?,49.0,?,?,?,?,5.0,1
?,?,?,?,?,11.0,41.0,0.9967,?,0.55,?,?,1
7.5,?,0.19,?,0.076,10.0,44.0,?,?,?,?,5.0,1
?,0.53,0.33,?,?,24.0,144.0,0.99655,?,?,?,?,1
7.8,0.34,0.37,?,0.082,?,?,?,3.34,?,9.4,?,1
?,?,?,2.0,?,?,72.0,?,3.15,0.57,9.4,5.0,1
6.8,0.61,?,?,?,?,?,0.99525,3.42,?,?,?,1
8.6,0.645,0.25,?,0.083,8.0,?,0.99815,?,?,10.0,?,?
?,?,?,?,0.089,?,?,?,?,?,10.4,4.0,1
?,?,?,2.6,0.073,?,63.0,?,?,0.58,?,6.0,1
8.9,0.59,0.5,2.0,?,?,81.0,?,?,?,9.5,6.0,?
?,0.82,?,2.6,?,?,23.0,?,3.39,0.63,?,?,?
?,0.43,0.25,?,0.073,29.0,63.0,?,?,0.58,10.5,?,?
6.9,?,0.25,2.6,?,?,37.0,0.99685,?,0.5,?,?,?
5.2,?,0.04,?,0.054,?,106.0,0.9927,?,0.62,?,?,?
?,?,0.06,?,0.078,12.0,?,?,?,0.52,9.9,6.0,?
?,0.37,0.2,?,?,18.0,?,?,?,0.7,?,6.0,1
?,0.52,0.25,2.6,?,10.0,37.0,?,3.46,?,11.0,?,1
8.2,?,0.09,2.3,0.065,?,?,?,3.32,0.55,?,6.0,?
7.2,0.63,?,1.9,?,14.0,?,?,?,0.58,?,?,?
?,0.63,0.001,?,0.097,14.0,38.0,0.99675,3.37,0.58,?,6.0,1
7.2,?,?,?,0.097,?,39.0,0.99675,?,0.58,9.2,?,?
?,0.63,0.001,1.9,?,?,?,0.99675,3.37,?,?,6.0,1
?,1.0,0.09,2.3,?,?,37.0,?,3.32,0.55,?,6.0,1
8.9,?,0.37,?,?,5.0,62.0,?,3.0,1.09,9.3,?,1
?,?,?,2.1,?,?,?,?,?,?,?,?,1
?,?,?,?,0.102,?,?,0.99565,?,?,?,?,?
15.0,0.21,0.44,2.2,0.075,?,?,1.0001,?,?,9.2,7.0,?
?,?,0.44,?,?,10.0,24.0,?,?,?,9.2,?,?
7.3,?,?,?,0.084,6.0,?,?,3.61,0.96,9.9,6.0,1
?,0.68,0.07,1.9,0.075,16.0,?,0.99685,3.38,?,?,?,?
?,0.6,?,?,0.072,?,73.0,0.9963,?,?,9.3,5.0,?
7.7,0.53,0.06,1.7,?,9.0,39.0,0.99615,3.35,?,9.8,?,?
7.3,?,0.001,?,?,?,23.0,0.9983,3.61,0.96,9.9,6.0,?
10.8,0.32,0.44,1.6,?,16.0,37.0,?,?,?,?,6.0,?
?,0.6,0.001,?,0.074,?,?,0.9972,?,0.7,?,?,1
11.1,?,?,3.1,0.09,5.0,?,0.9986,?,?,?,5.0,1
7.7,?,?,1.9,?,8.0,?,?,3.23,?,9.5,?,?
?,0.6,0.001,1.8,0.074,16.0,34.0,?,?,0.7,?,6.0,1
8.0,0.57,?,3.2,0.073,17.0,?,?,?,?,9.3,?,1
?,?,0.37,?,?,?,?,0.998,?,?,?,?,1
6.6,?,0.001,?,0.075,12.0,?,0.9968,?,0.67,?,5.0,?
7.7,0.41,0.76,1.8,0.611,?,45.0,0.9968,?,?,?,?,?
10.0,?,0.47,2.6,?,?,?,0.99965,?,?,?,?,1
?,0.33,?,1.7,0.077,18.0,?,0.99625,?,0.65,9.3,5.0,?
7.0,0.975,0.04,?,0.087,12.0,67.0,?,3.35,0.6,?,?,1
8.0,?,0.03,?,?,10.0,?,0.99575,3.34,?,10.0,5.0,?
7.9,0.37,0.23,1.8,?,23.0,?,0.9963,3.28,0.67,9.3,?,?
12.5,?,?,2.4,0.064,?,27.0,?,?,0.87,?,5.0,?
11.8,0.26,0.52,?,?,6.0,10.0,?,3.2,?,10.2,?,1
8.1,?,0.001,3.3,?,?,?,?,?,?,9.8,4.0,1
?,?,0.46,3.6,0.078,15.0,?,?,3.35,?,12.8,?,?
6.9,0.54,?,3.0,0.077,7.0,?,0.9987,?,0.91,?,?,1
?,?,0.51,?,0.104,4.0,?,?,3.28,?,?,?,1
?,0.545,?,4.0,0.087,27.0,61.0,?,?,?,?,6.0,1
?,0.18,?,?,0.104,?,?,?,?,0.97,?,6.0,1
?,?,?,?,?,?,?,0.99935,3.22,0.78,?,?,?
8.4,?,0.2,?,?,10.0,?,0.99735,?,?,9.4,5.0,?
7.5,?,?,?,?,?,?,?,?,?,9.4,5.0,1
7.9,0.545,0.06,?,?,?,?,0.9965,3.36,?,?,6.0,?
6.9,?,0.04,3.0,?,7.0,?,0.9987,3.69,0.91,?,6.0,1
11.5,?,?,4.0,0.104,?,?,0.9996,?,0.97,10.1,6.0,1
?,?,?,?,0.073,5.0,13.0,?,3.23,?,12.6,?,1
8.9,0.4,?,5.6,0.087,10.0,47.0,?,?,0.77,10.5,?,1
11.4,?,?,?,0.071,6.0,?,0.9986,3.12,?,9.3,?,?
?,0.27,?,?,0.358,5.0,10.0,0.9972,3.25,1.08,?,?,1
7.6,0.52,0.12,?,0.067,12.0,?,0.9971,?,?,?,5.0,1
8.9,?,0.32,?,0.087,?,47.0,?,3.38,0.77,10.5,7.0,?
9.9,0.59,0.07,3.4,0.102,?,71.0,1.0002,?,0.71,?,5.0,?
9.9,0.59,0.07,3.4,?,32.0,71.0,?,?,0.71,?,5.0,1
12.0,0.45,0.55,?,0.073,25.0,?,?,?,?,?,6.0,1
7.5,0.4,0.12,3.0,?,?,?,?,?,0.7,?,6.0,1
?,?,0.09,2.5,?,20.0,49.0,0.9976,3.34,0.86,?,7.0,1
?,?,0.53,3.3,?,33.0,?,1.001,?,?,?,5.0,?
?,0.52,?,?,?,?,49.0,0.9976,3.34,0.86,10.6,?,?
11.0,?,0.48,?,0.343,?,?,0.9979,3.3,?,?,5.0,1
?,?,0.23,?,?,?,48.0,?,?,0.64,?,?,?
6.9,?,0.25,?,?,?,16.0,?,3.41,?,10.1,6.0,?
13.3,?,0.52,3.2,?,17.0,?,1.0014,3.05,0.81,?,?,?
10.8,?,?,2.5,0.073,5.0,27.0,1.0001,?,0.64,9.5,5.0,?
?,0.83,0.37,?,0.086,?,70.0,?,?,0.52,9.9,5.0,?
?,0.63,0.06,?,?,?,29.0,0.99855,?,?,9.6,5.0,1
?,0.65,?,2.3,0.094,?,31.0,?,3.67,?,9.7,5.0,?
?,?,?,2.1,?,8.0,33.0,?,3.68,0.71,9.6,5.0,?
?,?,?,2.6,0.086,?,?,0.9965,3.38,?,?,?,1
?,0.18,0.48,?,0.068,?,?,0.9973,?,?,?,?,?
8.3,0.705,0.12,2.6,0.092,?,?,0.9994,3.51,?,?,5.0,?
