@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
1.0,0.85013,0.01809,0.92211,?,?,?,0.92765,?,0.87597,?,0.91161,0.0432,?,?,?,?,0.95866,0.0,?,?,0.8843,?,?,?,0.86923,?,0.87597,0.08786,0.85198,?,0.84258,0.10698,1
1.0,?,?,1.0,-0.00343,1.0,-0.01565,1.0,?,1.0,-0.02809,?,-0.02187,?,?,?,?,0.99314,?,1.0,?,1.0,-0.05039,1.0,-0.04931,?,-0.05527,?,?,0.99057,-0.06497,?,-0.06668,1
?,?,?,?,0.05545,?,?,?,0.02772,0.91287,?,0.94059,?,?,?,0.93663,0.0,0.94257,0.01386,0.90495,0.00792,?,-0.01782,0.89307,0.02376,0.89002,?,0.88119,0.00198,?,0.04158,?,?,1
1.0,0.90071,?,1.0,?,0.90071,?,?,0.05674,?,0.03546,0.97872,0.01064,0.97518,0.03546,1.0,?,0.89716,-0.03191,?,?,1.0,0.0922,0.90071,?,?,0.03247,?,0.02482,?,?,0.93617,0.02128,1
1.0,0.39394,-0.24242,?,0.0127,0.45455,?,?,0.09091,0.21212,-0.21212,?,0.15152,?,?,0.56156,0.04561,?,0.0303,0.78788,?,?,-0.15152,?,?,0.46362,0.06142,0.33333,?,0.41856,0.0641,?,?,?
?,0.86689,?,0.72014,0.66667,0.37201,0.83049,0.08646,?,-0.24118,0.86121,-0.51763,0.67577,?,0.41524,?,?,?,-0.13652,?,?,-0.32537,-0.57679,?,-0.59954,0.1536,?,0.32309,?,?,-0.19681,0.40956,0.0182,?
1.0,0.89563,0.37917,0.67311,0.69438,0.35916,0.88696,-0.04193,?,-0.38875,0.84414,-0.67274,?,?,?,-0.8615,?,-0.73564,?,?,-0.62443,?,-0.73855,?,?,?,?,0.52414,-0.42086,?,?,?,?,1
?,?,0.41113,0.65354,0.74761,?,?,-0.13342,0.9782,-0.52236,?,-0.79657,0.55086,-0.96631,?,-0.93001,?,-0.71863,?,-0.41546,-0.85205,-0.0225,-0.93788,0.36318,-0.85368,0.67538,?,0.85977,-0.28123,0.88654,?,?,?,?
1.0,1.0,?,0.367,0.06158,0.12993,0.92713,?,0.93596,-0.31527,?,?,?,-0.92857,?,?,-0.34236,?,?,-0.05419,-0.93596,0.25616,?,0.73792,-0.4595,0.85471,?,1.0,?,?,0.00246,?,0.7979,1
?,1.0,0.51515,0.45455,?,0.06061,0.36364,?,0.73062,-0.45455,0.48485,-0.57576,?,-0.57576,-0.12121,-0.33333,-0.48485,?,-0.84848,0.48485,?,0.57576,?,1.0,-0.39394,0.72961,0.12331,0.9697,?,?,?,0.09091,0.33333,?
?,?,?,0.94817,-0.02744,0.93598,-0.0122,?,?,0.90244,0.01829,0.93902,0.00915,0.95732,0.00305,1.0,0.02744,?,?,?,0.02439,0.91463,0.05488,?,0.04878,0.89666,0.02226,?,0.00915,?,?,0.97561,?,1
1.0,?,0.08156,0.79078,?,?,?,0.92908,0.01064,0.80142,0.08865,?,-0.00709,?,?,?,0.20213,0.95035,-0.00709,0.91489,0.00709,0.80496,0.07092,0.91135,?,?,0.08165,?,0.06738,0.92553,0.18085,?,0.0,?
?,0.74468,?,?,0.00982,0.88542,?,0.87234,-0.01418,0.7305,0.10638,0.87657,0.02912,0.87235,0.03382,?,0.07801,0.95035,0.04255,0.85597,0.04743,0.84931,?,0.87234,?,0.83429,?,?,?,0.8171,?,?,0.07173,?
1.0,?,0.03727,0.89951,0.00343,?,?,?,?,?,0.07453,0.87021,0.00994,0.86303,0.01151,?,-0.06211,?,0.02484,0.84182,?,?,0.01749,0.79503,?,0.82111,0.02033,?,?,?,?,0.80088,0.02441,?
1.0,0.97513,0.0071,0.98579,?,1.0,0.01954,?,0.01599,?,0.02309,?,0.03552,?,0.0373,0.97869,?,0.98579,0.05684,0.97158,?,0.94494,0.05506,0.98401,0.03552,0.9754,?,0.94849,0.08171,?,0.06217,?,?,1
1.0,1.0,0.01105,?,0.01105,1.0,?,0.99448,-0.01436,?,-0.00221,?,0.0232,1.0,?,?,0.00773,0.97901,0.01657,?,0.00663,?,0.02099,0.97127,?,?,?,?,0.01547,?,0.02099,0.98674,?,1
?,?,?,1.0,0.01566,?,-0.00224,1.0,0.06264,0.97763,?,0.95973,0.02908,1.0,0.06488,0.98881,0.03356,?,?,0.99776,?,0.95749,0.07383,1.0,?,0.99989,?,?,0.08501,1.0,?,?,0.10067,?
1.0,?,0.36724,0.67123,0.67382,0.39613,0.86399,?,0.93182,?,0.83713,-0.60316,?,-0.78658,0.38778,?,-0.00642,-0.69318,?,?,?,-0.27377,-0.68126,?,?,0.26028,?,0.44569,-0.43383,?,?,0.56286,0.02823,1
1.0,0.90147,0.41786,0.64131,0.75725,0.3044,0.95148,-0.20449,0.96534,?,0.81191,?,?,-0.96986,0.10345,?,?,?,-0.65461,?,-0.88999,0.05865,?,0.44483,-0.82154,0.74105,?,?,-0.18725,?,?,0.70555,?,?
1.0,?,0.11042,0.1597,?,?,0.74485,?,?,-0.16503,0.26664,?,0.24865,?,-0.00337,-0.23227,-0.19909,-0.30522,-0.48886,-0.14426,-0.89991,?,?,0.28307,-0.1856,?,-0.11498,0.31005,?,?,0.2054,?,0.26422,?
?,0.65845,0.43617,?,?,?,0.85106,-0.32027,0.82139,?,?,-0.84211,0.07111,-0.82811,?,-0.47032,?,-0.04759,?,0.23292,-0.76316,?,-0.52128,0.743,-0.18645,0.74758,0.23713,?,?,0.20549,?,?,0.74356,?
?,?,0.05725,0.04198,0.25191,?,0.48866,?,?,-0.41985,0.06107,-0.4542,0.0916,-0.16412,-0.30534,?,-0.39695,0.18702,?,?,-0.11953,0.28626,-0.16031,0.21645,0.24692,?,0.31092,-0.03817,0.26336,-0.16794,0.16794,-0.30153,?,?
1.0,?,7.5E-4,1.0,0.0,?,?,0.94721,0.02394,?,0.0213,0.97888,0.03073,0.9917,?,?,?,?,0.05279,?,0.05524,1.0,0.06241,0.94155,0.08107,0.96709,?,0.95701,?,0.9819,0.08126,0.97247,0.08616,1
?,0.82254,?,0.80462,?,0.87514,?,0.86821,-0.07514,?,?,?,0.05029,?,-0.07399,0.74798,0.06705,0.78324,0.06358,0.86763,?,?,?,0.74451,?,0.76717,?,?,?,0.70058,-0.0422,?,?,1
1.0,?,-0.13768,?,-0.02423,0.68195,-0.03574,0.55717,?,0.61836,-0.10467,0.62099,-0.06527,0.59361,-0.07289,?,?,?,0.04992,?,-0.08771,0.46241,-0.08989,?,-0.00564,0.39146,?,0.35588,-0.10306,0.32232,-0.08637,0.28943,-0.083,?
?,?,?,0.86335,0.00258,0.85821,0.00384,0.79988,0.02304,?,?,0.83096,?,0.81815,?,0.82777,-0.06974,0.76531,0.03881,0.76979,?,0.75071,0.01232,?,-0.00303,?,0.01375,0.66161,?,0.66298,0.01484,0.63887,0.01525,?
?,?,-0.01366,?,?,?,0.50137,0.75683,-0.00273,?,-0.14071,0.40164,?,?,0.58743,0.76776,?,0.78552,0.11339,0.47541,-0.44945,?,?,0.60656,0.06967,0.68656,?,0.87568,0.07787,0.55328,0.2459,?,0.48087,1
1.0,?,0.08298,0.73739,-0.14706,?,?,0.90441,-0.04622,?,0.1313,0.81197,?,?,-0.08929,?,?,?,0.06618,?,0.01155,0.77521,0.06618,0.95378,-0.04202,0.83479,0.00123,1.0,?,?,-0.10714,0.90546,-0.04307,1
?,0.95113,0.00419,0.95183,?,?,-0.0192,?,0.01606,0.9651,0.03281,0.94171,0.0733,?,?,0.97173,0.0014,0.94834,0.06038,0.9267,0.08412,0.93124,?,0.9452,?,?,0.04925,?,?,0.94066,-3.5E-4,0.91483,0.04712,1
1.0,0.94701,-3.4E-4,0.93207,?,?,-0.03431,0.95584,?,0.94124,0.01766,?,0.04688,?,-0.01461,0.94837,0.02004,0.93784,?,0.91406,0.07677,?,0.06148,0.93988,0.03193,0.92489,0.02542,0.9212,0.02242,?,?,?,-0.00577,1
?,?,?,0.98122,?,0.95691,?,0.85746,?,0.89724,?,0.89061,?,?,-0.0453,?,-0.00884,?,-0.12928,0.88729,?,0.92155,?,?,?,?,?,0.82983,?,?,?,0.87403,-0.16243,1
1.0,0.8471,?,?,-0.06151,?,?,?,-0.09139,?,0.06678,0.80668,-0.00351,?,?,0.85764,?,?,-0.03515,?,-0.0949,0.71002,?,?,-0.15114,?,?,0.78207,-0.00703,0.75747,-0.06678,?,-0.06151,1
