@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,0.59,0.39,2.3,0.095,5.0,22.0,0.9986,?,?,10.3,5.0,1
9.2,0.63,0.21,2.7,0.097,29.0,?,0.9988,?,0.58,9.6,5.0,1
?,0.33,?,2.8,?,5.0,22.0,0.9998,3.26,0.74,?,7.0,?
?,0.58,0.66,2.2,0.074,?,?,1.0008,3.25,?,?,3.0,?
9.2,0.43,0.52,2.3,0.083,?,23.0,?,3.35,?,11.3,6.0,?
8.3,?,0.22,?,0.087,6.0,19.0,0.9982,?,0.61,9.3,5.0,1
?,0.26,0.68,?,?,10.0,?,0.997,3.18,0.61,?,5.0,?
8.1,0.66,0.7,2.2,?,?,129.0,0.9972,3.08,?,9.0,?,1
11.5,0.315,0.54,?,0.084,5.0,15.0,?,2.98,0.7,9.2,?,1
10.0,0.29,0.4,?,?,?,26.0,1.0006,3.48,0.91,9.7,5.0,1
?,0.5,?,?,0.069,21.0,51.0,0.9982,3.16,0.72,11.5,6.0,1
8.8,?,0.45,?,0.065,7.0,18.0,0.9947,3.32,?,14.0,6.0,1
11.4,?,?,2.1,0.09,6.0,?,?,3.17,0.62,9.2,?,1
8.7,0.82,?,1.2,0.07,36.0,48.0,0.9952,?,?,9.8,5.0,?
?,0.32,?,2.6,?,?,47.0,0.9996,3.05,0.61,10.6,?,1
9.6,0.54,0.42,2.4,0.081,25.0,?,0.997,?,0.71,11.4,6.0,1
12.5,0.37,0.55,2.6,0.083,?,?,?,3.15,?,10.4,?,1
?,?,?,?,0.062,5.0,14.0,0.9971,3.26,0.79,10.6,5.0,1
?,0.28,?,?,0.08,?,24.0,0.9982,3.2,?,9.4,6.0,1
9.6,0.68,?,2.2,0.087,5.0,?,0.9988,3.14,0.6,10.2,?,1
9.3,0.27,0.41,2.0,0.091,?,?,?,?,0.7,9.7,5.0,?
10.4,0.24,0.49,1.8,0.075,?,20.0,?,3.18,?,11.0,6.0,?
?,0.68,0.24,2.2,0.087,5.0,28.0,?,3.14,0.6,?,?,1
?,0.685,0.11,2.7,0.077,6.0,31.0,0.9984,?,?,10.1,6.0,?
10.6,?,?,15.5,0.069,?,23.0,1.0026,?,?,9.2,5.0,1
?,0.3,?,2.8,0.08,6.0,17.0,0.9964,3.15,0.92,11.7,8.0,1
10.6,0.36,?,?,?,6.0,18.0,0.9986,?,1.05,9.4,5.0,1
?,0.36,0.6,?,0.152,?,?,0.9986,3.04,1.06,9.4,?,1
?,0.44,0.68,4.1,?,6.0,24.0,0.997,3.06,0.66,?,6.0,1
10.2,0.67,?,1.9,0.054,?,17.0,0.9976,3.17,0.47,10.0,5.0,1
10.2,0.67,?,1.9,0.054,?,?,0.9976,3.17,?,10.0,5.0,1
10.2,0.645,?,1.8,?,5.0,14.0,?,3.17,?,?,?,1
11.6,0.32,0.55,?,0.081,35.0,67.0,?,3.32,?,10.8,7.0,1
?,?,0.4,?,?,?,?,0.9984,3.34,0.75,10.2,?,1
9.3,0.775,?,2.8,0.078,?,56.0,0.9984,3.31,?,10.6,6.0,1
9.2,?,0.5,?,0.055,12.0,25.0,?,3.34,0.79,?,?,1
?,0.4,0.51,2.6,0.052,13.0,?,?,3.32,0.9,13.4,7.0,1
8.7,?,0.31,3.0,0.086,23.0,?,1.0002,3.48,0.74,11.6,6.0,1
6.5,?,0.23,8.3,0.051,28.0,?,?,3.44,?,12.1,?,?
10.7,?,0.53,2.6,0.07,5.0,16.0,?,3.15,0.65,11.0,?,1
7.8,0.52,0.25,1.9,0.081,?,38.0,?,3.43,0.65,9.0,6.0,1
7.2,?,0.32,2.5,?,43.0,113.0,0.9966,3.32,0.79,?,?,?
?,0.35,?,2.6,0.07,?,?,0.9972,3.15,?,11.0,8.0,1
?,0.69,0.31,?,0.086,23.0,81.0,1.0002,?,0.74,11.6,6.0,1
7.8,0.52,0.25,?,0.081,14.0,?,0.9984,3.43,0.65,9.0,?,1
?,0.44,?,6.55,0.074,38.0,76.0,?,3.17,0.85,12.0,7.0,1
?,0.44,0.73,6.55,?,?,76.0,0.999,3.17,?,12.0,?,1
10.5,0.26,?,1.9,0.078,?,?,0.9976,3.18,1.04,10.9,?,1
?,0.24,0.42,1.8,0.077,6.0,22.0,0.9976,3.21,1.05,10.8,?,1
10.2,0.49,?,2.9,0.072,10.0,?,0.9968,?,0.78,?,7.0,?
?,0.24,0.46,1.8,0.075,6.0,?,0.9976,3.25,1.02,?,7.0,1
11.2,0.67,?,2.3,0.084,?,?,1.0,3.17,?,9.5,6.0,1
10.0,0.59,0.31,2.2,0.09,26.0,62.0,?,3.18,0.63,10.2,6.0,?
?,?,0.75,2.8,0.084,?,?,0.9986,?,?,?,7.0,1
?,0.42,0.49,4.6,?,19.0,43.0,?,3.02,0.61,9.5,5.0,?
10.0,0.59,0.31,2.2,0.09,26.0,62.0,0.9994,3.18,?,?,6.0,1
10.7,0.4,?,2.1,?,?,49.0,0.998,3.03,0.81,9.7,6.0,?
10.5,0.51,0.64,2.4,0.107,?,15.0,?,3.09,0.66,?,?,?
10.5,0.51,0.64,?,0.107,6.0,15.0,0.9973,?,0.66,11.8,7.0,1
8.5,?,?,6.1,0.122,34.0,151.0,?,?,1.14,9.3,5.0,1
12.5,?,0.49,4.3,0.1,?,?,1.001,3.25,?,11.9,?,1
10.4,0.61,0.49,2.1,?,5.0,16.0,0.9994,?,?,?,3.0,1
10.9,0.21,?,2.8,?,11.0,?,?,3.22,0.68,11.7,6.0,1
7.3,0.365,0.49,?,0.088,39.0,?,?,3.36,0.78,?,?,1
9.8,0.25,0.49,2.7,0.088,15.0,33.0,0.9982,3.42,0.9,?,6.0,1
?,?,0.49,2.0,0.088,16.0,43.0,0.998,3.48,0.64,?,?,?
8.2,?,0.49,2.3,?,47.0,133.0,0.9979,?,0.99,9.8,?,1
9.3,0.4,0.49,2.5,0.085,38.0,?,?,?,0.55,9.4,5.0,1
?,0.43,?,2.4,?,23.0,116.0,0.9976,3.23,?,9.5,5.0,?
10.4,0.64,0.24,?,0.105,?,53.0,0.9998,3.24,?,?,5.0,?
7.3,?,0.49,2.5,0.088,39.0,106.0,0.9966,?,0.78,11.0,?,?
?,?,0.49,?,0.097,33.0,?,?,3.39,0.77,?,6.0,1
?,?,?,2.6,0.084,?,55.0,?,3.34,0.75,8.7,?,1
9.9,0.63,0.24,?,0.077,?,33.0,0.9974,?,0.57,?,5.0,1
9.1,0.22,0.24,2.1,0.078,1.0,?,?,?,?,10.3,6.0,1
?,0.38,0.49,2.7,?,12.0,42.0,?,3.16,?,?,5.0,1
11.9,0.38,0.49,?,0.098,?,42.0,?,3.16,?,10.3,5.0,?
10.3,0.27,?,?,0.072,?,33.0,0.9956,3.22,0.66,?,6.0,?
10.0,0.48,?,2.7,0.102,?,32.0,1.0,?,0.56,10.0,6.0,1
?,0.22,?,?,0.078,1.0,28.0,0.999,3.41,0.87,10.3,6.0,1
9.9,?,0.24,2.4,0.077,6.0,33.0,?,3.09,0.57,9.4,5.0,1
8.1,0.825,0.24,2.1,0.084,5.0,13.0,?,3.37,0.77,?,?,1
12.9,0.35,?,5.8,0.066,5.0,?,1.0014,?,0.66,12.0,7.0,1
11.2,?,?,5.15,0.1,?,17.0,0.9996,?,0.62,11.2,5.0,1
?,?,0.24,3.3,?,20.0,47.0,?,3.26,0.67,?,5.0,1
?,0.46,?,6.3,0.064,?,17.0,0.9988,?,0.73,11.0,6.0,1
9.3,?,0.24,2.1,?,5.0,20.0,?,3.12,0.59,?,5.0,1
11.2,0.66,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,6.0,1
14.3,0.31,0.74,?,0.075,6.0,15.0,1.0008,?,0.79,8.4,6.0,1
?,0.47,0.49,2.6,0.094,38.0,106.0,?,3.08,?,9.1,5.0,1
7.5,?,0.24,?,?,10.0,28.0,0.9983,3.45,0.78,?,6.0,1
?,0.31,0.49,2.5,0.067,6.0,21.0,0.9987,?,0.86,10.7,6.0,?
12.4,0.35,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,?,6.0,1
9.0,0.53,?,1.9,?,?,?,?,3.27,0.61,9.4,6.0,1
6.8,?,0.01,2.1,0.074,9.0,25.0,?,3.33,0.56,9.5,6.0,1
?,0.43,?,2.8,0.092,?,45.0,0.998,3.19,0.73,10.0,?,1
9.5,?,0.24,?,0.092,14.0,?,0.998,?,0.74,10.0,6.0,1
5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,5.0,?
?,0.645,?,4.2,?,10.0,23.0,1.0031,2.92,0.74,?,?,1
?,0.645,0.49,4.2,0.095,?,23.0,1.0031,?,0.74,11.1,5.0,1
10.9,?,?,4.6,?,10.0,?,?,3.07,0.56,11.7,6.0,?
15.6,0.645,0.49,?,0.095,10.0,23.0,1.0031,?,0.74,11.1,5.0,1
10.9,0.53,?,?,?,10.0,?,1.0002,3.07,?,11.7,6.0,1
13.0,0.47,0.49,4.3,?,6.0,47.0,1.0021,3.3,0.68,12.7,6.0,1
12.7,?,0.49,?,?,5.0,19.0,0.9994,3.14,0.57,11.4,5.0,1
9.0,0.44,0.49,?,0.078,?,121.0,?,3.23,0.58,9.2,?,?
?,0.54,0.49,2.9,0.094,41.0,?,0.9982,?,0.61,9.2,5.0,1
7.6,0.29,?,2.7,0.092,25.0,60.0,0.9971,?,0.61,10.1,6.0,1
13.0,?,0.49,4.3,?,6.0,47.0,1.0021,3.3,?,?,6.0,1
12.7,0.6,0.49,2.8,0.075,?,19.0,0.9994,3.14,0.57,?,?,1
?,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,?,0.6,?,?,1
8.7,?,0.24,2.5,?,5.0,?,0.9991,?,?,9.0,?,?
9.8,0.5,0.49,2.6,0.25,5.0,?,0.999,3.31,0.79,10.7,6.0,1
?,0.36,0.24,2.2,0.095,19.0,42.0,?,?,?,?,6.0,?
11.5,?,0.49,3.3,0.07,10.0,37.0,?,3.32,?,11.0,?,1
6.2,?,0.24,2.2,?,19.0,42.0,0.9946,3.57,0.57,11.7,?,?
?,0.24,0.49,?,?,10.0,28.0,0.9978,3.14,0.61,?,?,1
10.5,0.59,0.49,?,?,14.0,47.0,0.9991,3.3,0.56,9.6,4.0,1
10.6,0.34,0.49,3.2,0.078,20.0,78.0,?,3.19,0.7,10.0,6.0,1
12.3,?,?,3.1,?,?,46.0,?,?,0.8,10.2,?,1
9.9,0.5,0.24,?,0.103,6.0,14.0,?,?,?,10.0,4.0,1
8.8,0.44,0.49,?,?,18.0,111.0,0.9982,3.3,0.6,9.5,5.0,?
8.8,0.47,?,2.9,?,17.0,110.0,0.9982,3.29,0.6,9.8,5.0,?
?,0.31,0.49,2.2,0.063,18.0,?,0.9976,3.14,0.51,9.8,6.0,1
12.3,0.5,0.49,?,0.089,5.0,14.0,1.0002,?,0.44,?,5.0,?
12.3,0.5,0.49,?,0.089,?,14.0,?,3.19,0.44,9.6,5.0,1
?,?,0.49,2.2,0.083,5.0,?,1.0,?,0.43,?,5.0,1
12.0,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,?,7.0,1
11.8,0.33,0.49,3.4,0.093,54.0,80.0,?,?,0.76,10.7,?,1
7.6,0.51,0.24,2.4,0.091,8.0,38.0,0.998,3.47,0.66,?,?,?
11.1,0.31,?,2.7,?,16.0,47.0,0.9986,?,1.02,10.6,7.0,1
7.3,?,?,1.9,?,?,?,0.9967,?,0.59,?,5.0,?
5.0,0.42,0.24,2.0,0.06,?,50.0,0.9917,3.72,?,14.0,?,1
10.2,0.29,0.49,2.6,0.059,5.0,13.0,?,3.05,0.74,?,?,1
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,?,0.57,9.7,?,?
?,0.39,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,?,11.5,6.0,1
9.0,0.45,0.49,2.6,?,21.0,75.0,0.9987,3.35,0.57,?,5.0,1
9.9,0.49,0.58,?,0.094,?,43.0,1.0004,?,?,9.0,5.0,1
?,0.72,?,?,0.096,?,38.0,0.9978,3.4,0.53,?,?,1
?,0.595,?,7.9,?,?,?,0.9998,?,?,9.3,?,1
12.4,0.4,0.51,2.0,?,6.0,24.0,0.9994,3.04,0.6,?,?,1
11.9,0.58,0.58,1.9,0.071,5.0,?,0.998,3.09,?,10.0,6.0,?
8.5,0.585,0.18,?,?,5.0,?,?,?,0.48,?,6.0,?
12.7,?,0.45,2.3,0.082,11.0,22.0,?,3.0,0.7,?,6.0,?
8.2,0.915,0.27,2.1,?,?,23.0,0.9962,?,0.47,10.0,4.0,1
13.2,0.46,0.52,2.2,0.071,?,35.0,1.0006,3.1,0.56,?,6.0,?
7.7,0.835,0.001,2.6,0.081,?,?,0.9975,?,?,9.3,5.0,1
13.2,0.46,?,2.2,0.071,?,35.0,1.0006,3.1,0.56,?,6.0,1
8.3,?,0.13,2.9,0.096,?,63.0,0.9984,3.17,0.62,?,6.0,1
8.3,?,0.13,?,0.085,6.0,24.0,0.9984,?,0.59,?,6.0,1
?,?,0.48,4.6,0.072,10.0,?,?,?,?,12.2,7.0,1
8.8,0.48,0.41,3.3,?,26.0,?,?,3.31,0.53,10.5,6.0,?
10.1,0.65,0.37,5.1,?,?,65.0,1.0026,?,0.64,10.4,?,1
6.3,0.36,0.19,?,0.075,15.0,?,0.9956,3.56,0.52,12.7,6.0,1
8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,?,0.54,?,?,?
13.2,?,?,2.7,0.081,5.0,?,1.0006,?,?,9.4,5.0,?
?,0.64,?,2.4,?,18.0,29.0,0.9965,3.32,?,?,?,1
8.2,?,0.38,1.5,?,?,?,0.9962,?,0.74,?,?,1
9.2,0.755,0.18,?,0.148,10.0,103.0,?,2.87,1.36,?,6.0,?
?,?,0.5,2.3,0.079,?,71.0,0.9997,3.5,0.57,?,5.0,1
?,0.6,?,?,0.079,28.0,?,0.9997,3.5,0.57,?,5.0,1
11.5,0.31,0.51,2.2,?,14.0,?,0.9982,?,0.93,?,?,1
11.4,0.46,?,2.7,0.122,4.0,17.0,?,3.13,?,?,5.0,1
11.3,0.37,?,?,0.088,6.0,16.0,0.9988,3.09,?,9.3,5.0,1
?,?,?,3.4,?,?,112.0,0.9976,3.27,0.61,9.4,5.0,1
8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,5.0,1
10.0,?,0.22,1.9,?,?,32.0,0.9974,3.13,0.55,?,?,1
7.9,0.51,0.25,?,0.077,21.0,?,0.9974,3.49,?,12.1,6.0,?
?,?,0.001,?,0.124,21.0,58.0,0.9997,?,0.72,10.2,5.0,1
?,0.69,?,5.6,0.124,21.0,?,0.9997,?,?,?,5.0,?
8.8,0.6,0.29,2.2,?,?,15.0,0.9988,3.36,?,9.1,5.0,1
8.8,?,0.29,?,?,5.0,?,?,3.36,0.49,9.1,5.0,1
8.7,0.54,0.26,2.5,0.097,?,31.0,0.9976,3.27,0.6,9.3,6.0,1
7.6,0.685,0.23,2.3,0.111,?,84.0,0.9964,3.21,0.61,9.3,5.0,1
8.7,0.54,0.26,2.5,0.097,?,31.0,?,3.27,0.6,9.3,6.0,1
10.4,0.28,?,?,0.105,5.0,19.0,0.9988,?,0.63,?,5.0,1
7.6,0.41,?,?,0.087,21.0,43.0,0.9964,?,0.57,10.5,6.0,?
10.1,?,0.22,?,0.105,11.0,?,1.001,3.43,0.64,11.3,?,1
7.9,?,?,?,0.073,46.0,?,0.9964,?,0.58,9.5,5.0,?
?,?,0.001,1.4,0.065,24.0,?,?,3.27,0.55,9.7,5.0,1
9.6,?,0.28,?,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5.0,1
?,0.885,?,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5.0,?
7.7,0.915,?,?,?,?,23.0,0.9964,3.35,?,10.2,7.0,1
8.9,0.29,0.35,1.9,0.067,25.0,?,0.997,3.18,1.36,10.3,?,?
?,0.54,0.45,2.3,0.071,?,40.0,0.9991,3.39,?,9.4,5.0,1
9.5,0.59,0.44,2.3,?,21.0,68.0,0.9992,3.46,?,9.5,5.0,1
?,0.54,?,2.3,0.071,16.0,40.0,0.9991,3.39,?,?,5.0,1
9.5,0.59,0.44,2.3,0.071,21.0,?,0.9992,?,?,9.5,5.0,?
9.9,0.54,0.45,2.3,?,?,40.0,0.9991,3.39,?,9.4,5.0,1
7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,7.0,1
?,?,0.05,?,?,?,20.0,?,?,?,10.1,5.0,?
?,0.845,0.01,2.2,0.07,?,?,0.9967,?,0.58,11.0,4.0,1
8.7,0.48,0.3,?,0.066,?,28.0,0.9964,3.33,0.67,11.2,7.0,1
6.7,?,?,?,0.068,24.0,148.0,0.9948,?,0.57,11.3,6.0,1
10.7,0.43,0.39,2.2,?,?,32.0,?,2.89,?,9.6,5.0,?
9.8,0.88,0.25,?,0.104,?,155.0,?,3.41,0.67,?,5.0,1
?,?,0.65,7.5,0.096,?,71.0,0.9976,2.98,?,?,5.0,?
9.4,0.33,0.59,?,0.079,?,30.0,?,3.12,0.54,12.0,6.0,1
8.6,?,?,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,?,?
9.7,?,0.17,?,0.087,?,53.0,1.0004,3.14,0.61,9.4,5.0,?
?,?,0.39,2.2,?,?,?,?,?,?,?,?,1
12.0,0.5,0.59,1.4,?,23.0,42.0,0.998,?,0.68,10.5,7.0,1
7.2,0.52,0.07,?,?,5.0,?,0.9973,?,0.81,9.6,?,?
?,?,0.02,4.4,0.096,5.0,13.0,?,?,0.57,11.0,4.0,1
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6.0,1
7.5,0.42,0.31,?,?,15.0,42.0,0.9978,3.31,0.64,9.0,5.0,?
7.2,?,?,1.6,?,9.0,?,?,?,0.7,?,?,?
?,0.28,0.46,1.8,0.05,5.0,13.0,0.9974,?,?,?,?,1
?,0.4,?,2.0,0.092,?,54.0,?,3.03,0.66,10.2,5.0,1
9.4,?,?,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5.0,1
?,0.49,0.36,?,0.222,6.0,16.0,?,?,?,9.5,6.0,1
11.3,0.34,0.45,?,0.082,6.0,?,?,2.94,0.66,?,6.0,1
10.0,?,?,2.3,0.059,15.0,?,0.9966,3.15,?,11.0,5.0,1
11.3,0.34,0.45,2.0,0.082,?,15.0,?,2.94,?,9.2,6.0,1
6.9,?,0.24,2.5,0.083,30.0,45.0,0.9959,3.26,0.58,10.0,?,1
8.2,?,0.21,1.7,?,5.0,13.0,?,?,0.52,?,5.0,?
?,?,0.34,2.0,0.079,32.0,151.0,0.998,?,0.53,9.5,5.0,1
8.2,0.73,0.21,?,0.074,5.0,?,0.9968,?,?,9.5,5.0,1
?,?,0.41,2.2,?,?,17.0,?,3.08,0.67,9.3,?,?
9.3,0.41,0.39,2.2,?,12.0,31.0,?,?,0.65,10.2,5.0,1
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,?,0.67,?,?,1
8.6,?,0.11,2.3,0.084,12.0,31.0,?,?,0.48,9.9,5.0,1
?,0.78,0.1,?,0.081,45.0,?,0.9983,3.48,?,10.0,?,1
10.8,0.26,0.45,?,0.06,?,?,?,3.13,0.54,9.6,5.0,1
?,0.43,?,1.9,0.07,15.0,40.0,?,3.06,0.49,?,5.0,1
8.0,0.45,0.23,2.2,?,16.0,29.0,0.9962,3.21,?,?,6.0,1
8.5,0.46,0.31,2.25,0.078,32.0,58.0,0.998,?,0.54,9.8,?,?
8.1,0.78,?,2.6,?,?,15.0,?,3.37,?,11.3,5.0,1
9.8,?,?,2.3,0.078,35.0,152.0,?,3.25,?,?,?,1
8.1,0.78,0.23,2.6,?,?,?,0.997,3.37,0.56,11.3,?,?
7.1,0.65,?,?,0.07,?,40.0,?,3.44,?,9.1,?,?
9.1,?,0.23,3.1,0.095,13.0,38.0,?,3.28,?,9.7,?,1
7.7,?,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5.0,?
?,0.38,0.48,1.8,0.157,5.0,?,0.9976,3.3,1.05,9.4,5.0,1
7.4,?,0.001,4.25,?,5.0,14.0,0.9966,3.63,0.54,?,?,1
9.2,0.92,0.24,?,0.087,?,93.0,0.9998,?,?,9.8,5.0,1
8.6,0.49,?,2.0,0.422,16.0,62.0,0.9979,3.03,1.17,9.0,5.0,1
9.0,?,0.32,2.8,0.084,21.0,122.0,?,3.32,?,?,5.0,?
9.0,0.47,0.31,2.7,0.084,24.0,125.0,?,3.31,?,9.4,?,1
5.1,0.47,0.02,?,0.034,?,44.0,?,3.9,?,12.8,6.0,1
7.0,0.65,0.02,2.1,?,8.0,25.0,?,?,0.67,9.5,6.0,1
7.0,0.65,0.02,2.1,?,?,?,0.9972,3.47,0.67,9.5,?,1
?,0.615,0.28,3.2,0.087,?,72.0,1.0001,3.31,0.53,9.7,?,?
11.8,?,?,?,?,5.0,?,0.9986,3.11,?,10.8,?,1
10.6,1.02,0.43,2.9,?,26.0,88.0,0.9984,3.08,0.57,?,?,?
7.0,?,?,2.1,0.066,8.0,25.0,0.9972,?,0.67,9.5,?,1
7.0,0.64,?,?,0.067,9.0,23.0,?,3.47,?,9.4,6.0,1
7.5,0.38,0.48,2.6,?,22.0,?,0.9972,?,0.7,?,?,1
9.1,?,0.04,1.6,?,4.0,14.0,0.998,3.29,0.54,9.7,?,?
8.4,1.035,?,6.0,0.073,?,54.0,?,3.37,?,9.9,5.0,1
7.0,0.78,0.08,?,?,?,?,0.9956,?,0.47,10.0,5.0,?
7.4,0.49,?,3.0,0.077,16.0,?,?,?,0.51,?,5.0,1
7.8,0.545,?,2.5,?,?,35.0,?,?,?,11.6,6.0,1
9.7,0.31,0.47,1.6,0.062,13.0,?,?,?,0.66,10.0,6.0,1
?,1.025,0.43,2.8,?,21.0,?,?,?,?,?,5.0,1
8.9,0.565,0.34,?,0.093,16.0,?,0.9998,3.38,?,?,5.0,1
8.7,0.69,?,3.2,?,?,33.0,0.9992,?,?,9.4,5.0,?
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5.0,1
9.9,0.74,0.28,?,?,?,?,?,3.28,0.51,9.8,5.0,?
7.2,?,?,2.7,0.069,13.0,?,?,?,0.48,9.2,6.0,1
?,?,0.36,2.3,0.075,10.0,48.0,?,3.34,0.46,?,5.0,1
7.6,0.46,?,2.6,0.079,12.0,49.0,0.9968,3.21,?,10.0,5.0,1
8.4,?,0.04,?,?,10.0,?,0.9976,3.22,0.44,9.6,?,?
?,0.66,0.001,?,0.086,?,?,0.9976,3.46,?,9.5,?,1
8.4,0.56,?,?,0.082,10.0,22.0,0.9976,?,?,9.6,5.0,1
8.9,0.48,?,2.85,?,35.0,106.0,0.9982,3.1,0.53,?,5.0,1
7.6,0.42,0.08,?,?,15.0,48.0,0.9968,?,?,10.0,5.0,?
7.1,?,0.3,2.2,?,36.0,127.0,0.9965,2.94,1.62,9.5,?,1
?,?,?,3.1,0.086,5.0,12.0,?,3.54,0.6,11.2,?,1
9.0,0.66,0.17,3.0,?,?,13.0,0.9976,3.29,0.55,10.4,5.0,1
8.1,?,?,2.8,?,18.0,49.0,0.9994,3.43,0.72,11.1,?,1
6.4,?,0.02,?,0.067,4.0,?,?,?,0.68,9.5,?,1
?,0.57,0.02,?,0.067,4.0,?,0.997,3.46,0.68,9.5,?,1
?,0.865,0.03,?,?,27.0,58.0,?,3.61,0.49,12.7,?,1
9.5,0.55,0.66,?,?,12.0,37.0,0.9982,3.17,0.67,9.6,5.0,1
?,0.875,?,?,0.088,?,14.0,0.9994,?,?,?,5.0,1
7.3,?,?,2.1,0.092,?,19.0,0.9966,?,0.47,?,5.0,1
7.0,?,?,2.7,?,16.0,72.0,0.998,3.55,0.6,9.5,5.0,1
7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,?,?,9.3,5.0,1
?,0.965,?,2.1,0.112,11.0,22.0,?,?,0.5,?,?,1
7.7,0.965,0.1,2.1,?,11.0,22.0,?,3.26,0.5,9.5,5.0,1
?,0.59,0.001,?,0.093,19.0,58.0,1.0002,3.5,0.65,9.3,6.0,?
9.0,0.46,0.23,?,0.092,28.0,104.0,?,3.1,0.56,9.2,5.0,?
9.0,?,0.001,?,0.088,19.0,38.0,?,3.35,0.6,?,5.0,?
8.3,?,0.29,?,?,12.0,16.0,0.9965,?,0.68,?,6.0,1
9.2,0.53,0.24,?,0.078,?,139.0,0.99788,?,0.57,?,?,1
?,0.615,0.001,1.9,0.065,9.0,18.0,0.9972,3.46,0.65,?,5.0,?
11.6,0.41,0.58,?,0.096,25.0,?,1.0002,?,0.53,10.0,?,1
11.1,0.39,0.54,?,0.095,21.0,101.0,?,3.13,?,9.5,?,?
7.3,?,?,?,?,12.0,28.0,0.99768,3.52,0.73,?,6.0,1
8.2,?,0.38,?,?,12.0,57.0,0.9978,3.3,0.47,?,6.0,1
8.6,0.33,0.4,?,0.083,?,?,0.99782,3.3,0.48,?,?,1
7.2,0.5,0.18,2.1,0.071,?,31.0,?,3.52,?,9.6,?,1
7.3,?,?,2.1,0.07,?,28.0,?,3.52,?,9.5,6.0,1
?,?,0.1,2.9,0.089,17.0,40.0,?,3.29,0.55,?,?,?
8.3,0.65,0.1,2.9,?,?,40.0,0.99803,?,?,9.5,5.0,1
?,0.54,0.13,?,0.097,24.0,66.0,0.99785,3.39,0.61,9.4,5.0,?
?,0.65,0.1,?,0.089,?,40.0,0.99803,?,0.55,9.5,?,?
7.8,?,0.68,1.7,0.415,14.0,?,0.99656,3.09,1.06,9.1,?,1
7.8,0.91,0.07,?,0.058,22.0,?,0.99525,3.51,?,10.7,?,1
6.3,0.98,?,?,?,15.0,?,0.99488,3.6,0.46,11.2,?,?
8.1,0.87,0.001,2.2,?,?,31.0,0.99656,3.25,0.5,9.8,5.0,1
?,?,?,2.2,0.084,10.0,31.0,?,3.25,0.5,9.8,5.0,1
?,?,0.21,2.5,0.092,?,88.0,0.99823,3.19,0.52,?,5.0,?
9.0,0.58,?,2.8,0.075,9.0,104.0,0.99779,3.23,?,9.7,5.0,1
9.3,0.655,0.26,2.0,0.096,?,35.0,0.99738,3.25,0.42,9.6,?,1
8.8,0.7,0.001,1.7,?,8.0,19.0,0.99701,3.31,0.53,10.0,?,1
9.3,?,?,?,0.096,?,35.0,?,?,?,9.6,5.0,1
9.1,0.68,?,2.8,0.093,?,?,?,?,0.55,?,6.0,?
9.2,?,0.1,?,?,12.0,48.0,0.99888,3.31,?,9.5,6.0,1
8.8,0.59,0.18,?,0.089,12.0,74.0,0.99738,3.14,0.54,?,?,?
?,0.6,?,2.7,0.103,13.0,98.0,0.99938,3.45,0.62,9.5,?,?
7.1,0.59,?,2.3,?,24.0,94.0,0.99744,3.55,0.53,9.7,6.0,1
7.9,0.72,?,?,0.076,?,32.0,0.99668,3.39,?,?,?,1
?,0.59,?,2.3,0.082,24.0,?,?,3.55,?,9.7,6.0,?
?,?,0.26,2.4,0.082,23.0,143.0,?,3.28,0.55,9.4,5.0,1
?,0.57,0.27,2.3,0.082,23.0,144.0,?,3.27,0.55,9.4,5.0,?
7.9,0.4,?,1.8,?,1.0,?,0.9973,?,0.92,?,6.0,1
7.9,0.4,?,1.8,0.157,2.0,?,0.99727,?,0.91,?,6.0,1
