@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
84.0,?,70.0,?,?,8.0,151.0,?,?,146.0,?,?,?,?,1.0,12.0,?,?,?
98.0,38.0,?,?,?,8.0,?,?,?,?,197.0,?,141.0,?,?,?,192.0,?,?
?,?,?,166.0,?,7.0,148.0,?,?,?,167.0,?,?,?,?,13.0,193.0,201.0,bus
91.0,?,?,?,?,9.0,196.0,?,?,?,219.0,?,?,?,5.0,?,?,?,opel
?,?,?,?,?,?,?,47.0,?,128.0,?,?,137.0,63.0,0.0,31.0,?,?,?
80.0,44.0,68.0,120.0,?,?,?,?,?,?,170.0,333.0,190.0,?,?,?,?,?,?
?,48.0,?,?,64.0,?,?,33.0,23.0,?,212.0,?,162.0,64.0,2.0,7.0,193.0,?,?
?,52.0,?,?,67.0,?,?,?,?,?,?,536.0,?,72.0,?,?,?,?,opel
87.0,?,70.0,?,59.0,?,?,45.0,19.0,?,177.0,327.0,?,?,6.0,?,?,188.0,bus
?,?,72.0,?,60.0,?,?,50.0,?,?,?,262.0,?,?,?,?,192.0,?,?
97.0,?,?,?,?,6.0,?,?,20.0,?,?,450.0,137.0,?,?,?,?,?,?
96.0,?,?,?,?,9.0,192.0,34.0,22.0,?,218.0,?,?,?,3.0,?,?,197.0,?
106.0,?,98.0,154.0,?,?,237.0,28.0,?,164.0,?,?,?,?,4.0,?,?,?,?
111.0,50.0,103.0,?,60.0,11.0,211.0,?,24.0,156.0,223.0,663.0,?,?,?,?,190.0,?,saab
?,?,?,?,48.0,?,?,?,?,?,?,258.0,?,?,7.0,?,?,184.0,van
?,47.0,?,206.0,?,?,?,33.0,23.0,150.0,219.0,?,?,?,?,?,?,198.0,saab
88.0,42.0,?,?,62.0,8.0,130.0,51.0,18.0,?,?,?,161.0,?,3.0,2.0,203.0,210.0,?
87.0,44.0,?,211.0,?,?,?,?,22.0,?,?,535.0,?,?,?,21.0,?,?,?
?,54.0,?,?,?,?,218.0,31.0,24.0,?,?,694.0,?,?,2.0,?,?,198.0,?
?,37.0,52.0,?,?,6.0,115.0,?,?,126.0,135.0,196.0,?,?,?,?,?,?,?
?,?,66.0,?,56.0,6.0,?,?,?,145.0,?,319.0,?,?,6.0,?,?,182.0,?
?,?,?,?,?,11.0,219.0,30.0,?,?,?,?,?,?,?,?,187.0,?,?
?,?,70.0,?,?,9.0,?,53.0,18.0,?,?,238.0,119.0,71.0,2.0,?,191.0,?,van
?,?,100.0,?,?,?,?,31.0,24.0,165.0,?,?,214.0,72.0,14.0,4.0,188.0,?,?
90.0,?,?,?,?,?,?,?,?,?,189.0,?,158.0,71.0,?,?,186.0,?,?
85.0,?,?,?,?,?,?,46.0,19.0,?,?,?,?,?,?,?,179.0,?,?
?,43.0,?,?,?,?,?,?,?,143.0,?,?,174.0,?,?,0.0,192.0,?,van
100.0,?,?,163.0,52.0,10.0,206.0,32.0,?,?,?,631.0,193.0,?,?,21.0,188.0,?,opel
98.0,46.0,?,191.0,?,6.0,?,?,22.0,147.0,?,563.0,?,73.0,?,?,?,?,?
?,41.0,76.0,?,?,7.0,148.0,?,19.0,?,171.0,327.0,152.0,?,?,?,?,?,?
83.0,40.0,?,?,?,?,132.0,?,?,?,?,?,157.0,?,8.0,7.0,?,183.0,van
85.0,?,?,130.0,55.0,7.0,122.0,?,17.0,?,137.0,?,144.0,?,20.0,8.0,?,?,?
?,?,?,211.0,?,11.0,207.0,?,23.0,167.0,?,?,216.0,64.0,?,2.0,?,?,?
?,?,100.0,185.0,?,?,?,31.0,24.0,?,219.0,684.0,?,?,15.0,?,?,194.0,opel
?,?,?,?,71.0,?,?,43.0,?,?,?,?,143.0,72.0,6.0,?,?,?,?
88.0,41.0,?,?,?,8.0,?,45.0,?,144.0,?,318.0,?,71.0,?,?,?,?,van
84.0,38.0,?,128.0,?,?,?,50.0,?,130.0,?,261.0,?,75.0,8.0,?,?,?,?
89.0,44.0,?,?,?,6.0,?,40.0,?,?,189.0,396.0,180.0,?,13.0,11.0,194.0,199.0,?
?,47.0,?,?,?,?,176.0,?,?,?,?,476.0,?,70.0,7.0,?,198.0,?,bus
104.0,?,?,?,?,?,198.0,?,23.0,?,207.0,587.0,?,64.0,?,5.0,195.0,?,opel
81.0,?,?,?,?,?,?,?,?,144.0,175.0,330.0,?,80.0,?,?,182.0,185.0,?
?,?,?,?,56.0,8.0,154.0,43.0,19.0,?,?,357.0,?,?,?,0.0,188.0,?,?
103.0,51.0,?,174.0,?,?,210.0,?,?,163.0,222.0,650.0,?,?,?,?,?,196.0,?
83.0,?,?,?,59.0,6.0,150.0,44.0,19.0,?,172.0,336.0,?,74.0,5.0,3.0,?,191.0,?
79.0,38.0,?,?,55.0,5.0,?,?,?,128.0,153.0,?,?,81.0,4.0,2.0,180.0,183.0,saab
?,?,?,?,?,?,?,?,?,172.0,?,677.0,?,75.0,?,24.0,?,?,opel
?,39.0,69.0,?,?,?,?,?,18.0,?,?,274.0,?,69.0,16.0,6.0,?,?,?
98.0,?,?,?,?,?,?,?,?,?,189.0,?,138.0,70.0,?,3.0,?,?,?
?,48.0,?,?,56.0,?,?,44.0,?,164.0,?,354.0,?,78.0,?,3.0,?,?,?
85.0,?,?,?,55.0,7.0,150.0,?,19.0,?,?,?,?,83.0,?,15.0,180.0,?,bus
?,45.0,?,?,69.0,?,151.0,?,19.0,?,186.0,?,186.0,?,1.0,10.0,?,?,?
?,48.0,?,157.0,?,?,?,?,?,167.0,?,?,186.0,?,3.0,?,?,195.0,van
?,53.0,?,204.0,?,?,220.0,?,25.0,?,226.0,707.0,203.0,?,?,?,189.0,?,?
95.0,43.0,?,?,?,?,?,?,22.0,?,217.0,534.0,166.0,?,?,?,?,197.0,?
?,42.0,?,?,?,9.0,185.0,36.0,22.0,138.0,206.0,508.0,?,70.0,?,?,?,197.0,saab
87.0,?,?,123.0,53.0,?,137.0,?,?,?,158.0,277.0,145.0,?,?,?,181.0,?,saab
104.0,56.0,96.0,?,?,?,?,?,25.0,?,223.0,713.0,?,?,?,16.0,?,?,?
95.0,41.0,?,170.0,65.0,?,145.0,?,?,?,?,?,140.0,?,?,?,?,207.0,van
105.0,54.0,?,213.0,67.0,?,?,?,?,163.0,?,?,214.0,68.0,10.0,20.0,?,198.0,?
106.0,?,96.0,?,?,12.0,221.0,?,25.0,173.0,?,717.0,?,?,?,?,?,196.0,opel
?,39.0,?,149.0,57.0,?,?,43.0,20.0,133.0,185.0,358.0,?,74.0,?,23.0,?,190.0,?
?,?,92.0,?,?,?,?,37.0,21.0,?,200.0,478.0,171.0,64.0,2.0,?,198.0,?,?
?,?,?,?,?,13.0,?,?,25.0,188.0,?,?,?,72.0,?,?,185.0,198.0,opel
?,?,?,?,?,7.0,?,51.0,?,144.0,?,254.0,?,?,?,?,?,?,?
?,?,82.0,139.0,?,11.0,?,?,?,?,?,365.0,?,75.0,?,?,?,?,?
?,37.0,?,173.0,?,7.0,151.0,43.0,19.0,?,167.0,346.0,119.0,?,?,?,?,?,?
?,?,70.0,?,70.0,7.0,?,?,20.0,153.0,?,?,172.0,?,?,?,?,?,?
108.0,49.0,?,204.0,61.0,?,?,31.0,?,?,?,?,?,71.0,?,11.0,190.0,?,?
?,?,?,154.0,?,?,160.0,?,?,148.0,?,?,?,?,10.0,?,?,191.0,saab
82.0,?,?,114.0,53.0,?,135.0,?,18.0,126.0,?,?,144.0,?,?,4.0,181.0,182.0,saab
?,?,?,?,?,?,?,26.0,29.0,174.0,?,1018.0,255.0,?,?,?,?,?,bus
?,45.0,?,139.0,?,?,?,?,?,?,?,?,175.0,73.0,?,?,?,?,?
?,?,77.0,?,60.0,8.0,158.0,42.0,?,?,181.0,?,?,67.0,12.0,2.0,?,?,saab
95.0,?,76.0,?,?,10.0,151.0,44.0,?,?,?,?,?,71.0,2.0,23.0,187.0,?,van
90.0,44.0,72.0,?,?,?,137.0,48.0,18.0,144.0,?,?,171.0,65.0,9.0,4.0,?,203.0,?
93.0,34.0,66.0,140.0,56.0,?,?,?,?,?,151.0,251.0,?,62.0,?,29.0,?,?,opel
93.0,39.0,?,183.0,?,8.0,?,?,?,?,?,?,?,?,7.0,?,?,?,?
?,?,?,?,66.0,11.0,?,43.0,20.0,?,?,?,?,?,1.0,?,186.0,197.0,?
106.0,?,?,?,67.0,12.0,222.0,30.0,?,?,?,?,?,70.0,?,4.0,?,201.0,saab
86.0,36.0,?,?,58.0,7.0,?,50.0,18.0,?,?,?,?,66.0,?,25.0,?,?,saab
?,36.0,?,123.0,?,5.0,120.0,56.0,17.0,?,?,212.0,131.0,?,?,?,?,190.0,?
