@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,?,?,?,0.056,11.0,25.0,?,3.32,0.87,8.7,6.0,1
?,?,0.48,?,0.067,26.0,?,0.9967,3.32,1.04,10.6,?,1
?,?,?,?,?,?,72.0,0.9959,3.05,0.63,9.2,?,?
?,0.41,0.63,?,0.089,?,47.0,?,3.01,0.81,10.8,?,1
?,?,0.71,?,?,?,15.0,?,?,0.83,11.8,7.0,1
?,?,?,3.0,0.078,19.0,47.0,?,?,1.11,11.0,6.0,?
9.4,?,?,2.4,0.074,?,?,?,?,1.13,12.0,7.0,?
?,0.625,?,?,?,6.0,24.0,?,?,0.99,?,6.0,1
?,0.42,?,2.5,0.094,?,60.0,0.9979,?,?,?,?,?
8.3,?,0.42,2.0,?,11.0,?,?,?,?,9.4,?,1
?,?,0.68,2.9,0.085,17.0,?,?,?,?,10.0,6.0,?
?,?,?,2.0,0.08,?,27.0,0.9974,3.21,?,9.4,6.0,1
8.3,?,0.42,2.0,?,?,27.0,0.9974,?,?,?,6.0,?
7.7,0.51,0.28,2.1,0.087,?,?,0.998,3.42,?,9.2,5.0,?
7.4,0.63,0.07,2.4,0.09,?,?,?,3.43,?,?,6.0,?
7.8,0.54,?,?,?,23.0,48.0,0.9981,?,0.74,?,?,?
?,?,0.15,1.9,?,?,?,?,3.31,?,9.6,?,1
7.8,0.46,?,1.9,0.088,?,?,0.9981,?,0.74,9.2,6.0,1
9.6,?,0.31,2.5,0.096,16.0,49.0,?,?,0.7,?,?,?
5.6,0.85,0.05,1.4,?,12.0,88.0,0.9924,?,0.82,12.9,8.0,?
13.7,?,0.68,?,0.085,17.0,43.0,?,3.06,0.8,10.0,?,?
?,0.37,0.52,?,?,?,26.0,?,3.18,?,9.5,?,1
?,?,?,2.0,?,?,?,?,3.16,?,9.1,?,1
?,0.6,?,?,?,?,?,?,3.03,0.57,?,5.0,1
?,0.37,0.76,4.2,0.066,?,?,1.0004,?,0.6,13.0,?,1
?,?,0.02,7.9,0.122,?,124.0,0.9994,?,?,?,?,?
11.5,?,?,2.6,0.087,13.0,49.0,0.9988,3.18,?,?,6.0,1
11.5,0.59,0.59,2.6,0.087,13.0,49.0,?,?,0.65,11.0,6.0,?
?,?,0.22,2.3,0.064,9.0,42.0,0.9963,3.1,0.55,?,?,1
6.6,0.735,?,?,0.122,?,?,?,?,0.53,9.9,5.0,1
7.7,0.26,0.3,1.7,0.059,?,?,0.9949,?,?,?,6.0,1
12.2,?,0.54,2.6,?,19.0,?,1.0,3.1,0.61,?,6.0,1
11.4,?,0.49,2.7,?,10.0,41.0,?,?,0.63,10.5,6.0,?
7.7,?,0.05,2.7,0.075,?,27.0,?,?,0.61,9.1,?,1
?,0.31,0.46,1.4,?,11.0,?,0.9966,3.36,0.76,10.1,?,1
?,0.44,?,2.5,?,9.0,28.0,0.9981,?,0.65,?,6.0,1
12.0,0.39,0.66,?,?,12.0,?,?,?,?,10.8,?,1
10.4,0.34,0.58,?,?,6.0,?,?,?,?,11.3,6.0,?
12.5,0.46,0.49,?,0.07,?,49.0,0.9981,3.05,0.57,?,?,?
?,?,0.34,?,?,?,86.0,0.9987,3.38,?,9.5,6.0,?
9.1,?,0.35,?,0.08,?,78.0,0.9987,?,0.62,9.5,5.0,1
?,0.735,?,?,0.1,?,77.0,0.9966,?,?,?,5.0,1
9.9,0.4,?,6.7,0.097,6.0,?,?,?,?,?,?,?
8.8,0.52,0.34,?,?,?,122.0,?,3.26,0.61,9.5,5.0,1
8.6,?,?,?,0.117,31.0,134.0,1.0014,3.32,?,9.3,5.0,1
?,?,?,2.2,0.111,?,20.0,0.997,3.26,0.66,11.7,?,?
7.0,?,?,1.9,0.091,34.0,124.0,?,3.44,0.48,?,5.0,?
11.9,?,?,2.0,?,?,?,0.9996,?,0.76,10.4,6.0,1
?,0.77,0.001,1.8,0.066,?,52.0,0.9976,3.62,0.68,?,5.0,1
?,0.56,?,?,?,35.0,?,0.9972,3.28,0.73,?,7.0,1
?,?,?,?,0.059,32.0,48.0,?,3.52,?,?,7.0,1
7.7,?,0.2,2.0,?,15.0,?,0.9955,?,0.44,10.9,?,1
10.5,0.24,?,?,?,6.0,24.0,0.9978,3.15,0.9,11.0,7.0,1
7.7,?,?,?,?,?,?,0.9955,?,0.44,?,5.0,1
6.6,?,0.03,?,0.059,32.0,48.0,?,3.52,?,?,?,1
?,?,0.08,?,0.045,19.0,48.0,?,3.49,0.49,11.4,?,1
?,?,?,?,0.077,6.0,32.0,0.9988,3.26,?,?,6.0,1
9.1,0.52,?,1.3,0.07,9.0,?,0.9978,?,0.6,?,?,1
12.8,0.84,?,2.4,0.088,13.0,?,0.9997,?,0.6,10.4,6.0,?
10.5,0.24,0.47,2.1,?,6.0,?,0.9978,?,0.9,11.0,7.0,1
?,0.55,?,?,0.074,?,66.0,?,3.25,?,9.2,5.0,?
11.9,?,0.69,2.3,0.078,12.0,?,?,3.0,?,?,6.0,1
?,0.39,0.63,?,0.091,6.0,?,1.0004,3.16,0.49,?,?,?
?,0.41,0.55,3.2,0.076,22.0,?,?,?,0.89,9.9,?,?
12.3,0.39,?,2.3,?,?,?,?,?,0.49,?,?,?
?,?,?,?,0.06,?,?,0.9958,3.26,0.56,?,6.0,?
11.1,0.45,0.73,3.2,?,6.0,22.0,0.9986,3.17,?,11.2,6.0,1
10.4,?,?,?,0.076,22.0,?,0.9996,3.15,0.89,?,?,?
7.0,0.62,?,1.5,0.062,7.0,50.0,?,?,0.6,9.3,5.0,1
?,0.31,0.72,2.2,0.072,6.0,29.0,0.9987,?,0.82,9.8,8.0,?
11.9,0.4,0.65,2.15,?,?,27.0,?,?,0.68,11.3,6.0,?
15.6,0.685,0.76,3.7,?,6.0,?,?,?,?,11.2,?,?
10.0,0.44,0.49,?,0.077,?,?,?,?,0.63,11.6,7.0,1
?,0.57,0.01,?,?,5.0,?,?,3.57,?,12.5,7.0,?
?,0.735,0.1,?,0.079,?,?,0.9986,3.23,?,?,?,?
12.5,0.38,0.6,?,?,?,?,?,3.1,0.73,?,?,1
?,?,0.29,2.1,0.127,?,16.0,?,?,0.72,11.2,?,1
?,0.53,0.22,2.0,?,7.0,27.0,?,3.2,0.56,10.2,6.0,?
?,0.39,0.69,2.8,0.095,17.0,35.0,0.9994,?,?,10.8,6.0,?
11.9,0.39,?,?,?,17.0,35.0,0.9994,3.1,0.61,?,6.0,1
?,0.37,0.53,1.8,0.413,9.0,?,0.9979,3.06,?,?,6.0,?
6.8,0.56,0.03,?,?,18.0,?,0.9968,3.44,?,10.0,6.0,?
10.4,0.33,?,2.8,?,5.0,22.0,?,3.26,?,?,?,1
?,0.23,0.4,?,?,21.0,67.0,?,?,0.63,?,5.0,?
11.3,0.62,0.67,?,0.086,?,?,0.9988,3.22,0.69,13.4,?,1
8.9,0.59,0.39,2.3,0.095,5.0,?,?,?,?,10.3,5.0,?
9.2,0.63,0.21,2.7,0.097,29.0,?,?,?,0.58,?,5.0,1
10.4,0.33,0.63,?,?,5.0,22.0,0.9998,3.26,0.74,11.2,?,1
?,0.58,?,?,?,10.0,47.0,1.0008,3.25,?,?,3.0,1
9.2,0.43,0.52,?,0.083,14.0,23.0,?,3.35,0.61,11.3,?,1
8.3,0.615,?,2.6,0.087,?,?,0.9982,3.26,?,9.3,?,1
?,?,0.68,2.55,0.085,10.0,25.0,?,3.18,0.61,11.8,?,1
8.1,?,0.7,?,0.098,?,?,0.9972,?,0.53,9.0,?,?
11.5,0.315,?,2.1,0.084,?,?,0.9987,2.98,?,?,6.0,1
10.0,0.29,0.4,?,?,10.0,26.0,1.0006,3.48,0.91,?,?,1
10.3,?,?,2.0,?,21.0,?,0.9982,3.16,0.72,11.5,?,?
8.8,0.46,0.45,2.6,0.065,?,18.0,?,?,0.79,?,?,1
11.4,?,0.69,?,?,?,21.0,?,3.17,?,9.2,?,?
8.7,?,?,1.2,?,?,?,0.9952,3.2,?,9.8,5.0,1
13.0,?,0.65,2.6,0.093,15.0,?,0.9996,3.05,0.61,10.6,5.0,1
?,?,0.42,2.4,0.081,25.0,52.0,?,3.2,0.71,11.4,?,1
12.5,0.37,0.55,?,?,25.0,?,?,3.15,0.82,?,6.0,1
9.9,?,0.55,?,0.062,?,14.0,0.9971,?,?,10.6,5.0,?
10.5,?,0.51,1.7,?,?,24.0,0.9982,?,0.89,9.4,6.0,?
?,?,0.24,2.2,?,?,28.0,0.9988,?,?,10.2,?,?
9.3,0.27,?,2.0,0.091,6.0,?,?,?,0.7,9.7,?,1
10.4,?,0.49,?,0.075,6.0,20.0,?,?,?,11.0,6.0,?
?,?,0.24,2.2,?,?,28.0,0.9988,?,0.6,10.2,?,?
?,0.685,0.11,?,0.077,?,?,?,3.19,?,10.1,6.0,?
10.6,0.28,0.39,15.5,0.069,?,23.0,1.0026,?,?,9.2,5.0,1
?,?,0.56,?,0.08,6.0,17.0,0.9964,?,0.92,11.7,8.0,1
?,0.36,0.59,2.2,?,?,18.0,?,3.04,1.05,9.4,?,?
?,?,0.6,?,0.152,?,?,?,?,?,?,5.0,1
10.6,?,?,4.1,0.114,6.0,24.0,?,?,0.66,13.4,6.0,?
10.2,?,?,?,?,?,?,0.9976,3.17,0.47,10.0,5.0,?
10.2,?,0.39,1.9,0.054,6.0,17.0,?,?,?,10.0,?,1
?,?,?,?,?,5.0,?,0.9982,?,0.42,10.0,?,1
?,?,?,2.8,?,35.0,?,?,3.32,0.92,10.8,7.0,?
9.3,?,0.4,2.6,0.073,10.0,?,0.9984,3.34,?,10.2,?,?
9.3,0.775,0.27,?,?,24.0,56.0,0.9984,3.31,0.67,10.6,6.0,1
?,?,0.5,?,?,12.0,?,0.9952,?,0.79,?,7.0,1
?,0.4,0.51,2.6,0.052,?,27.0,?,?,0.9,13.4,7.0,1
8.7,0.69,?,3.0,0.086,?,81.0,?,?,?,11.6,6.0,1
6.5,?,?,?,?,?,?,?,3.44,?,12.1,6.0,1
?,0.35,?,?,0.07,5.0,16.0,0.9972,3.15,?,11.0,8.0,?
?,?,0.25,?,0.081,14.0,?,0.9984,3.43,0.65,?,?,1
7.2,?,?,?,0.09,?,?,?,3.32,0.79,?,?,?
10.7,0.35,0.53,?,?,?,16.0,0.9972,?,0.65,?,?,1
8.7,0.69,?,?,0.086,23.0,?,1.0002,?,0.74,11.6,6.0,?
?,?,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,6.0,?
?,0.44,0.73,6.55,0.074,?,?,?,3.17,0.85,?,7.0,?
?,?,?,?,0.074,38.0,76.0,0.999,?,?,?,7.0,1
10.5,?,?,1.9,0.078,?,24.0,0.9976,3.18,?,10.9,?,?
?,0.24,0.42,1.8,?,6.0,22.0,?,?,1.05,10.8,?,1
10.2,0.49,0.63,2.9,0.072,?,26.0,0.9968,?,?,12.5,?,1
?,?,?,?,?,?,21.0,?,?,1.02,10.8,?,1
11.2,?,0.55,?,0.084,?,?,?,?,0.71,9.5,?,?
10.0,?,?,?,?,26.0,62.0,?,3.18,?,10.2,6.0,1
?,0.29,0.75,2.8,?,?,43.0,?,3.04,0.68,11.4,7.0,1
?,0.42,0.49,4.6,0.073,?,43.0,0.9978,3.02,?,9.5,5.0,1
?,0.59,?,2.2,0.09,26.0,?,?,?,0.63,?,6.0,1
?,0.4,?,?,0.125,15.0,49.0,0.998,3.03,0.81,9.7,6.0,1
?,?,0.64,2.4,0.107,?,?,?,?,0.66,11.8,?,1
?,0.51,0.64,?,0.107,6.0,15.0,?,?,0.66,?,?,1
8.5,?,0.49,6.1,?,?,151.0,?,3.31,?,?,?,1
?,0.6,0.49,4.3,?,5.0,?,1.001,3.25,?,11.9,6.0,1
?,?,?,2.1,?,5.0,16.0,0.9994,3.16,0.63,?,?,1
10.9,?,?,?,?,11.0,?,0.9972,3.22,?,11.7,6.0,1
7.3,0.365,0.49,2.5,0.088,?,?,0.9966,?,0.78,?,?,1
9.8,0.25,0.49,2.7,0.088,15.0,33.0,0.9982,3.42,?,10.0,6.0,1
7.6,0.41,0.49,?,?,16.0,?,0.998,?,?,9.1,?,1
8.2,?,?,2.3,0.099,?,133.0,?,?,0.99,9.8,5.0,1
9.3,0.4,?,2.5,?,38.0,142.0,0.9978,3.22,?,9.4,5.0,1
9.2,0.43,0.49,2.4,?,23.0,116.0,?,?,?,?,5.0,?
?,0.64,0.24,2.8,?,29.0,?,0.9998,?,0.67,?,5.0,1
7.3,0.365,0.49,?,0.088,39.0,106.0,0.9966,3.36,?,11.0,5.0,1
7.0,0.38,0.49,?,0.097,33.0,85.0,0.9962,3.39,0.77,?,?,1
8.2,0.42,0.49,?,0.084,?,?,?,?,?,?,6.0,1
?,0.63,?,?,0.077,?,?,0.9974,3.09,0.57,9.4,?,1
9.1,?,?,2.1,0.078,1.0,28.0,?,?,0.87,10.3,6.0,?
?,?,0.49,2.7,?,?,42.0,?,?,?,?,?,1
11.9,0.38,0.49,2.7,?,?,42.0,1.0004,3.16,0.61,?,?,1
?,0.27,?,2.1,?,15.0,33.0,0.9956,3.22,?,12.8,?,?
?,?,0.24,?,0.102,13.0,32.0,1.0,3.28,?,10.0,?,?
9.1,0.22,0.24,?,0.078,?,28.0,0.999,?,0.87,?,?,1
9.9,?,?,2.4,0.077,?,?,0.9974,?,?,9.4,5.0,1
8.1,0.825,?,?,?,5.0,13.0,0.9972,?,0.77,10.7,6.0,1
?,0.35,0.49,5.8,0.066,5.0,35.0,?,3.2,?,12.0,?,1
11.2,?,?,?,0.1,5.0,?,0.9996,3.22,0.62,?,?,?
9.2,0.59,?,3.3,0.101,?,47.0,0.9988,3.26,?,9.6,?,1
9.5,0.46,0.49,?,0.064,5.0,17.0,?,3.21,0.73,?,?,?
?,?,?,2.1,?,5.0,20.0,0.9966,?,?,9.9,5.0,?
11.2,?,0.24,2.5,?,16.0,?,?,3.06,0.72,?,?,?
14.3,0.31,0.74,?,0.075,?,?,?,2.86,?,8.4,6.0,1
9.1,0.47,0.49,?,0.094,?,?,?,?,0.59,?,?,1
?,?,0.24,?,0.078,?,28.0,?,3.45,?,9.5,6.0,?
?,0.31,0.49,2.5,0.067,?,21.0,0.9987,?,?,10.7,?,?
?,?,?,?,?,?,69.0,?,?,0.75,?,?,1
9.0,0.53,0.49,?,0.171,?,25.0,?,3.27,0.61,9.4,6.0,1
?,0.51,?,?,?,?,?,?,?,0.56,9.5,6.0,1
9.4,0.43,?,2.8,0.092,?,45.0,?,?,0.73,10.0,?,?
9.5,0.46,?,?,0.092,14.0,44.0,0.998,3.12,?,10.0,6.0,1
?,1.04,?,1.6,0.05,32.0,?,?,3.74,0.62,?,5.0,1
15.5,?,0.49,?,?,10.0,23.0,1.0031,?,?,11.1,5.0,1
?,0.645,0.49,4.2,0.095,?,23.0,?,2.92,0.74,11.1,5.0,1
10.9,0.53,?,?,?,10.0,17.0,1.0002,3.07,?,?,?,1
15.6,0.645,?,4.2,?,10.0,23.0,1.0031,2.92,?,?,5.0,?
?,?,0.49,4.6,?,?,?,?,?,?,11.7,?,?
13.0,0.47,0.49,?,0.085,6.0,47.0,1.0021,?,?,12.7,6.0,1
?,0.6,0.49,2.8,?,5.0,19.0,0.9994,?,?,11.4,?,1
?,0.44,?,2.4,0.078,26.0,?,0.9978,?,0.58,9.2,5.0,1
9.0,?,0.49,?,?,?,110.0,?,3.08,0.61,?,5.0,1
7.6,?,?,2.7,?,?,?,0.9971,3.31,?,10.1,?,1
?,0.47,0.49,4.3,?,6.0,?,1.0021,3.3,0.68,12.7,?,1
?,0.6,?,?,?,5.0,19.0,0.9994,?,?,11.4,?,?
?,0.7,0.24,2.5,?,?,15.0,0.9991,?,?,?,6.0,1
8.7,0.7,?,2.5,0.226,?,15.0,?,3.32,?,9.0,6.0,1
9.8,?,0.49,?,0.25,5.0,?,0.999,?,?,10.7,?,1
6.2,?,0.24,2.2,?,19.0,42.0,0.9946,3.57,0.57,11.7,6.0,1
?,?,?,?,0.07,10.0,37.0,1.0003,?,0.91,11.0,?,?
6.2,0.36,?,?,0.095,19.0,42.0,?,?,?,11.7,?,?
10.2,0.24,?,?,?,?,?,0.9978,?,0.61,10.4,5.0,?
10.5,?,0.49,?,0.07,?,47.0,0.9991,3.3,0.56,9.6,4.0,1
?,0.34,?,?,?,20.0,78.0,0.9992,?,0.7,10.0,6.0,?
?,0.27,?,3.1,0.079,28.0,46.0,0.9993,3.2,0.8,10.2,6.0,?
9.9,?,0.24,2.3,0.103,6.0,14.0,0.9978,?,0.52,?,?,?
8.8,0.44,0.49,2.8,?,?,111.0,?,3.3,0.6,9.5,?,1
?,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,?,0.6,9.8,5.0,1
10.6,0.31,0.49,?,0.063,?,?,?,?,0.51,?,?,1
?,0.5,0.49,2.2,0.089,5.0,?,1.0002,?,?,?,?,1
?,0.5,?,?,0.089,?,14.0,1.0002,3.19,?,?,5.0,1
11.7,?,?,?,?,?,?,?,?,0.43,?,5.0,1
12.0,?,?,1.9,?,10.0,?,0.9976,?,?,9.9,?,1
?,?,0.49,?,?,54.0,?,1.0002,3.3,0.76,?,?,1
7.6,0.51,?,2.4,0.091,8.0,38.0,?,3.47,?,9.6,?,?
?,?,0.49,2.7,?,?,47.0,0.9986,?,1.02,10.6,7.0,1
?,0.73,?,1.9,?,18.0,?,?,3.26,?,?,?,1
5.0,0.42,0.24,2.0,0.06,19.0,?,?,3.72,0.74,14.0,?,1
10.2,?,0.49,2.6,0.059,5.0,?,?,3.05,0.74,10.5,7.0,?
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5.0,1
?,?,0.49,?,0.07,?,?,?,?,0.5,11.5,?,?
9.0,0.45,?,2.6,0.084,?,75.0,?,3.35,0.57,9.7,5.0,?
9.9,?,0.58,3.5,0.094,9.0,?,?,3.29,?,?,?,?
7.9,0.72,0.17,2.6,0.096,20.0,38.0,0.9978,3.4,0.53,9.5,5.0,1
?,0.595,?,7.9,0.086,?,?,0.9998,3.27,0.57,9.3,5.0,1
?,0.4,0.51,2.0,?,6.0,24.0,0.9994,3.04,0.6,9.3,?,1
11.9,0.58,?,?,0.071,5.0,18.0,?,?,0.63,10.0,6.0,1
8.5,0.585,?,?,0.078,5.0,30.0,?,?,?,9.8,6.0,1
12.7,?,0.45,2.3,0.082,11.0,?,?,3.0,0.7,9.3,?,1
?,0.915,?,2.1,0.088,?,23.0,0.9962,?,?,10.0,4.0,1
?,0.46,?,2.2,0.071,12.0,?,?,3.1,0.56,9.0,?,1
7.7,0.835,0.001,2.6,0.081,6.0,14.0,?,3.3,?,9.3,?,?
13.2,0.46,0.52,2.2,?,12.0,35.0,1.0006,3.1,0.56,9.0,6.0,?
8.3,0.58,0.13,2.9,0.096,?,63.0,0.9984,?,0.62,?,6.0,1
?,?,0.13,2.6,0.085,?,24.0,0.9984,3.31,?,9.2,6.0,1
9.4,0.41,0.48,4.6,?,10.0,20.0,?,?,0.79,12.2,7.0,1
?,0.48,0.41,?,?,26.0,52.0,0.9982,3.31,0.53,10.5,?,?
10.1,0.65,?,?,0.11,11.0,?,1.0026,3.32,0.64,?,6.0,?
6.3,0.36,0.19,3.2,?,?,39.0,0.9956,3.56,0.52,12.7,6.0,1
8.8,0.24,?,2.5,0.083,25.0,57.0,?,?,?,?,5.0,1
13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,?,9.4,5.0,?
7.5,?,0.001,?,0.077,18.0,29.0,?,3.32,0.6,?,6.0,1
?,?,0.38,?,0.058,?,29.0,?,3.26,0.74,?,?,1
9.2,?,?,2.2,0.148,10.0,103.0,?,?,1.36,?,?,1
9.6,0.6,?,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,?,5.0,?
9.6,0.6,?,?,?,?,71.0,0.9997,3.5,?,9.7,5.0,?
11.5,0.31,0.51,?,?,14.0,28.0,0.9982,3.03,0.93,9.8,?,1
11.4,0.46,0.5,?,0.122,?,17.0,1.0006,3.13,0.7,?,?,?
11.3,0.37,?,2.3,?,?,16.0,?,3.09,?,?,5.0,?
?,?,0.24,3.4,0.076,?,112.0,?,3.27,0.61,?,5.0,?
?,?,0.23,3.4,0.078,14.0,?,0.9976,3.28,?,?,5.0,?
10.0,?,0.22,1.9,?,?,32.0,?,?,0.55,?,5.0,1
7.9,0.51,?,2.9,0.077,21.0,?,0.9974,?,?,12.1,?,?
6.8,0.69,0.001,?,0.124,21.0,?,0.9997,?,0.72,?,5.0,1
?,0.69,0.001,5.6,?,?,58.0,0.9997,?,0.72,?,?,1
8.8,?,0.29,?,0.098,?,15.0,0.9988,3.36,0.49,9.1,?,?
8.8,?,0.29,2.2,?,5.0,15.0,?,3.36,0.49,?,5.0,1
?,?,0.26,?,0.097,?,?,0.9976,3.27,0.6,9.3,?,1
7.6,?,?,2.3,0.111,?,?,0.9964,?,0.61,?,?,1
?,?,0.26,2.5,?,7.0,31.0,0.9976,?,?,9.3,6.0,?
?,?,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5.0,1
?,?,?,3.0,0.087,?,43.0,?,3.32,0.57,10.5,6.0,1
?,0.935,?,3.4,0.105,?,86.0,1.001,?,0.64,?,?,?
7.9,0.35,0.21,1.9,?,46.0,102.0,?,3.27,0.58,9.5,?,1
?,0.84,0.001,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5.0,?
?,0.88,0.28,2.4,0.086,?,147.0,0.9979,?,?,9.4,5.0,?
?,?,?,?,0.084,?,145.0,0.9978,3.24,?,9.4,5.0,1
7.7,?,0.12,2.2,?,?,23.0,0.9964,?,?,10.2,?,?
8.9,0.29,0.35,1.9,0.067,?,57.0,0.997,3.18,1.36,10.3,6.0,?
?,0.54,0.45,2.3,?,16.0,40.0,0.9991,?,0.62,?,5.0,?
9.5,?,?,2.3,?,21.0,?,0.9992,?,0.63,9.5,?,?
?,?,?,2.3,?,?,40.0,0.9991,?,0.62,?,5.0,1
?,?,0.44,2.3,0.071,?,68.0,?,?,?,?,?,1
?,0.54,0.45,?,?,16.0,?,0.9991,?,?,9.4,5.0,?
?,0.64,?,?,?,5.0,?,0.9984,?,0.69,10.1,7.0,?
7.3,?,?,3.6,0.107,?,?,?,?,0.63,10.1,?,1
8.3,?,0.01,2.2,?,?,?,0.9967,3.32,?,?,?,?
8.7,0.48,0.3,?,0.066,10.0,?,?,3.33,0.67,11.2,7.0,?
?,?,0.27,?,0.068,24.0,148.0,?,3.16,0.57,11.3,?,?
10.7,0.43,?,2.2,0.106,8.0,32.0,0.9986,?,0.5,?,?,?
?,?,0.25,?,0.104,35.0,155.0,1.001,3.41,0.67,11.2,?,1
15.9,0.36,0.65,7.5,?,?,?,0.9976,2.98,0.84,14.9,5.0,1
?,0.33,?,2.8,?,9.0,30.0,0.9976,3.12,0.54,?,6.0,1
8.6,0.47,0.47,?,0.074,?,29.0,?,3.08,?,9.5,5.0,?
9.7,0.55,?,?,?,?,?,?,3.14,?,9.4,?,1
10.7,0.43,?,2.2,0.106,?,32.0,?,?,?,9.6,?,?
?,0.5,?,?,?,23.0,42.0,?,?,0.68,?,7.0,?
7.2,?,?,1.4,0.074,?,20.0,?,3.32,0.81,9.6,?,1
7.1,0.84,0.02,4.4,?,?,13.0,0.997,3.41,0.57,?,4.0,?
?,0.52,0.07,1.4,?,?,?,?,?,0.81,?,6.0,1
7.5,0.42,?,?,?,15.0,?,?,3.31,?,9.0,5.0,1
?,0.57,?,1.6,?,?,?,0.9972,3.36,0.7,9.6,6.0,1
10.1,?,?,1.8,?,?,?,?,3.04,0.79,10.2,6.0,?
?,0.4,0.52,?,0.092,?,54.0,?,3.03,0.66,10.2,5.0,1
9.4,?,?,2.0,?,25.0,48.0,0.9981,3.14,?,9.7,?,?
8.3,0.49,?,1.8,?,6.0,?,?,?,?,?,6.0,1
11.3,?,0.45,2.0,0.082,6.0,?,0.9988,2.94,?,9.2,6.0,1
10.0,0.73,?,2.3,0.059,?,?,0.9966,?,?,11.0,5.0,?
11.3,0.34,0.45,?,?,?,15.0,0.9988,?,0.66,?,?,1
?,0.4,0.24,?,?,30.0,?,?,?,?,?,?,1
?,0.73,0.21,1.7,?,5.0,13.0,0.9968,?,?,9.5,5.0,1
9.8,1.24,?,?,0.079,32.0,151.0,0.998,?,?,?,5.0,?
8.2,?,0.21,1.7,?,?,13.0,0.9968,3.2,0.52,9.5,5.0,1
?,0.4,0.41,?,?,7.0,17.0,?,3.08,?,?,?,1
?,?,0.39,?,?,12.0,31.0,0.9984,3.26,0.65,10.2,?,1
10.8,?,?,?,?,7.0,17.0,?,3.08,0.67,9.3,6.0,1
8.6,?,?,?,0.084,12.0,?,0.9979,?,0.48,?,5.0,?
8.3,?,0.1,2.6,0.081,?,?,0.9983,3.48,?,?,5.0,1
?,?,0.45,3.3,?,20.0,49.0,0.9972,?,?,?,5.0,1
?,?,0.58,?,0.07,?,40.0,1.0004,?,?,9.0,5.0,1
8.0,0.45,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,?,10.2,6.0,1
?,?,?,?,?,?,58.0,0.998,?,?,?,5.0,?
?,?,?,?,0.059,?,15.0,0.997,3.37,0.56,?,5.0,1
9.8,0.98,0.32,?,0.078,?,?,0.998,3.25,0.48,?,?,1
8.1,0.78,?,2.6,?,5.0,15.0,0.997,?,0.56,11.3,5.0,?
7.1,?,?,?,?,13.0,?,?,?,0.6,9.1,?,1
?,0.64,?,?,0.095,13.0,38.0,0.9998,3.28,0.59,9.7,5.0,?
7.7,?,0.04,1.6,0.039,?,?,0.9962,3.4,0.47,?,?,?
8.1,0.38,0.48,1.8,0.157,?,?,?,3.3,1.05,?,5.0,1
7.4,1.185,0.001,4.25,0.097,5.0,?,0.9966,3.63,0.54,?,3.0,1
9.2,?,0.24,2.6,0.087,?,93.0,0.9998,?,?,?,5.0,1
?,?,0.51,?,0.422,16.0,?,0.9979,3.03,?,9.0,5.0,1
?,?,?,2.8,?,21.0,122.0,?,3.32,0.62,9.4,?,?
9.0,?,?,?,0.084,24.0,125.0,?,3.31,?,9.4,5.0,1
5.1,0.47,0.02,1.3,?,18.0,?,0.9921,3.9,0.62,12.8,6.0,?
7.0,0.65,?,?,?,8.0,25.0,0.9972,3.47,0.67,?,6.0,1
7.0,0.65,0.02,?,?,8.0,25.0,?,3.47,0.67,?,6.0,1
9.4,0.615,0.28,3.2,?,?,?,1.0001,?,0.53,?,?,?
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,?,?
10.6,?,?,2.9,0.076,26.0,?,?,?,0.57,10.1,6.0,?
?,0.65,0.02,2.1,?,?,25.0,?,?,?,9.5,6.0,1
?,0.64,0.02,?,0.067,9.0,?,0.997,3.47,0.67,?,6.0,?
7.5,0.38,?,2.6,0.073,?,84.0,0.9972,?,0.7,?,?,1
?,?,0.04,1.6,0.078,4.0,?,0.998,?,?,?,4.0,1
?,1.035,?,6.0,0.073,?,?,?,3.37,0.49,9.9,?,1
?,0.78,0.08,?,0.093,?,19.0,?,?,?,?,?,1
?,0.49,0.19,3.0,0.077,16.0,37.0,?,3.37,0.51,?,?,?
7.8,?,?,?,0.068,11.0,35.0,?,?,?,11.6,6.0,?
9.7,0.31,0.47,1.6,0.062,13.0,?,0.9983,3.27,0.66,10.0,6.0,1
10.6,?,0.43,?,?,21.0,84.0,?,?,0.57,?,5.0,1
8.9,0.565,?,3.0,0.093,?,112.0,?,3.38,0.61,9.5,5.0,1
