@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
7.6,0.52,?,3.0,0.067,?,?,0.9971,?,0.57,9.1,?,?
8.9,0.4,0.32,5.6,0.087,10.0,47.0,?,3.38,0.77,10.5,?,1
9.9,0.59,0.07,3.4,0.102,?,71.0,1.0002,?,?,9.8,?,?
9.9,?,0.07,?,?,?,71.0,1.0002,?,0.71,9.8,?,?
?,?,?,?,0.073,25.0,?,?,3.1,?,?,?,1
?,?,0.12,3.0,0.092,29.0,53.0,?,3.37,0.7,10.3,6.0,?
8.7,0.52,0.09,?,0.091,20.0,?,?,3.34,0.86,10.6,7.0,1
?,0.42,0.53,3.3,?,33.0,98.0,?,3.2,0.95,9.2,5.0,1
?,0.52,?,?,?,20.0,?,0.9976,3.34,0.86,10.6,7.0,?
?,0.2,?,2.0,0.343,6.0,18.0,0.9979,3.3,0.71,?,?,?
10.4,?,?,?,?,18.0,48.0,?,?,?,10.3,6.0,1
6.9,?,?,?,0.098,5.0,?,0.9964,?,?,?,?,1
?,?,0.52,?,?,17.0,53.0,?,?,0.81,?,?,1
10.8,0.5,?,2.5,?,5.0,27.0,?,3.05,?,9.5,5.0,1
10.6,0.83,0.37,2.6,0.086,?,70.0,0.9981,3.16,0.52,?,5.0,?
7.1,0.63,0.06,2.0,0.083,?,?,?,3.67,0.73,?,?,?
7.2,?,?,2.3,0.094,5.0,?,0.9993,3.67,0.8,?,5.0,1
?,0.67,0.06,2.1,0.08,?,33.0,0.99845,3.68,?,9.6,5.0,1
?,0.53,0.06,?,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,?,?
11.1,0.18,?,1.5,0.068,?,?,0.9973,3.22,0.64,10.1,?,?
8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,?,?,?,5.0,?
?,?,?,1.6,0.186,?,21.0,0.996,?,?,9.5,5.0,1
?,0.65,0.6,?,0.112,12.0,90.0,0.9973,3.2,?,9.2,?,1
10.3,?,?,2.5,0.063,6.0,25.0,0.9998,3.12,?,9.3,?,1
7.6,0.62,0.32,?,0.082,7.0,54.0,0.9966,3.36,?,?,?,1
10.3,?,?,?,0.213,?,?,0.9994,?,0.62,9.5,?,1
10.3,?,0.44,2.4,?,?,?,0.9994,3.19,?,9.5,6.0,?
7.4,?,0.38,1.7,?,9.0,30.0,0.9968,?,?,?,?,1
10.3,0.53,0.48,2.5,0.063,6.0,?,0.9998,3.12,?,?,6.0,1
7.9,?,?,2.0,0.072,?,?,?,?,0.54,?,?,?
?,0.46,?,2.8,?,19.0,?,0.99815,3.32,0.63,9.5,6.0,1
8.6,0.47,0.3,3.0,?,?,135.0,0.9976,3.3,0.53,9.4,?,1
7.4,0.36,0.29,2.6,?,26.0,72.0,0.99645,3.39,?,?,?,?
?,0.35,0.29,?,?,20.0,53.0,0.9962,3.42,0.65,11.0,6.0,1
9.6,?,0.23,3.4,0.102,37.0,92.0,?,?,?,10.1,?,1
9.6,0.77,0.12,?,?,?,74.0,0.99865,3.3,0.64,?,?,?
?,0.66,0.39,3.2,0.083,?,59.0,?,?,0.71,11.5,7.0,1
9.6,0.77,0.12,2.9,0.082,?,?,0.99865,?,0.64,?,?,1
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7.0,1
9.3,0.61,?,3.4,?,25.0,?,0.99975,?,?,9.7,5.0,1
7.8,?,?,2.3,?,6.0,?,?,3.29,?,9.3,5.0,1
10.3,?,0.42,2.8,0.09,35.0,73.0,?,3.28,?,9.5,?,?
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,?,?,?,6.0,?
?,0.49,?,11.0,0.071,?,?,1.0015,3.16,?,9.2,6.0,?
?,?,?,?,0.121,?,14.0,?,3.05,0.74,11.5,?,1
10.3,0.44,0.5,4.5,0.107,?,13.0,0.998,?,0.83,?,5.0,1
13.4,0.27,?,2.6,0.082,6.0,?,1.0002,3.16,?,?,6.0,?
10.7,0.46,0.39,2.0,0.061,?,15.0,?,?,?,?,5.0,?
10.2,0.36,0.64,?,0.122,10.0,?,0.998,?,0.66,12.5,6.0,1
?,0.36,0.64,?,0.122,10.0,41.0,?,3.23,?,12.5,?,?
8.0,?,?,3.2,?,21.0,?,0.9973,?,?,9.4,6.0,1
?,?,?,2.1,0.105,16.0,?,?,?,0.52,11.0,5.0,?
?,?,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,?,1
?,0.695,0.53,?,0.128,7.0,21.0,?,3.17,?,?,7.0,?
8.9,0.43,?,?,0.052,6.0,?,0.9948,3.35,0.7,?,6.0,?
?,?,?,2.8,0.08,?,58.0,?,3.31,0.64,?,5.0,1
12.4,0.49,0.58,?,0.103,28.0,99.0,?,3.16,1.0,11.5,6.0,1
?,0.28,?,2.3,?,12.0,29.0,0.9997,3.11,?,?,?,1
12.2,?,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,6.0,1
10.6,0.42,0.48,?,?,5.0,?,?,?,0.87,?,6.0,?
10.9,?,0.47,1.8,?,?,?,0.9982,?,?,?,6.0,1
10.9,0.39,?,1.8,0.118,6.0,?,?,3.3,?,?,?,1
?,0.57,0.5,?,?,6.0,32.0,1.0006,3.12,0.78,?,6.0,1
7.0,?,0.001,1.9,?,?,?,0.9979,3.6,0.81,?,5.0,1
6.6,0.815,0.02,?,0.072,?,?,?,?,0.89,12.3,7.0,?
13.8,?,?,?,?,?,?,0.9986,3.02,0.93,?,6.0,1
9.6,0.56,0.31,2.8,?,15.0,46.0,0.9979,?,0.92,10.0,?,?
9.1,?,0.001,2.6,0.093,?,28.0,0.9994,?,0.86,?,6.0,1
10.7,?,?,?,0.107,17.0,34.0,?,3.28,0.98,9.9,6.0,1
?,0.795,?,2.6,0.096,11.0,26.0,0.9994,?,0.83,9.4,?,?
?,?,?,?,0.09,8.0,?,?,3.27,0.73,?,5.0,1
13.5,?,?,?,?,?,77.0,1.0018,3.18,?,13.0,5.0,?
?,0.21,0.4,?,?,?,165.0,0.9912,3.25,?,?,6.0,1
?,0.75,0.01,?,0.078,17.0,?,?,3.55,0.61,?,6.0,1
?,0.41,?,3.0,?,?,55.0,?,?,?,11.0,5.0,?
?,?,0.66,?,0.116,?,29.0,0.997,3.24,?,11.7,7.0,1
11.9,0.43,?,3.1,0.109,10.0,23.0,1.0,3.15,0.85,?,?,1
?,?,0.66,2.6,0.088,?,?,?,?,0.68,?,6.0,?
8.2,0.7,0.23,?,0.099,14.0,81.0,?,3.19,?,9.4,5.0,?
8.6,0.45,?,?,0.086,21.0,?,0.9982,3.37,?,?,6.0,1
11.9,0.58,0.66,2.5,?,6.0,37.0,?,3.05,?,10.0,?,1
12.5,?,0.63,?,0.071,?,15.0,?,2.99,?,?,?,1
12.8,0.615,0.66,5.8,?,?,42.0,?,3.07,?,10.0,7.0,1
10.0,?,0.5,3.4,0.107,7.0,21.0,0.9979,?,?,11.8,?,1
12.8,?,0.66,?,0.083,?,?,1.0022,?,0.73,10.0,?,1
10.4,?,0.61,?,?,?,?,1.0,?,?,?,?,1
?,?,?,?,0.159,15.0,?,?,3.18,0.64,?,?,1
?,?,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,?,1
?,0.765,?,?,0.063,35.0,?,?,3.57,0.78,?,?,1
7.9,?,0.4,1.6,0.056,11.0,25.0,0.9967,3.32,0.87,8.7,6.0,1
?,0.28,0.48,1.8,0.067,26.0,?,0.9967,3.32,1.04,10.6,?,1
?,0.55,0.22,?,0.106,?,72.0,0.9959,3.05,?,9.2,?,?
14.0,?,0.63,?,?,?,47.0,?,?,0.81,10.8,?,1
11.5,0.54,0.71,4.4,0.124,6.0,15.0,0.9984,3.01,0.83,?,7.0,1
?,0.45,?,3.0,0.078,19.0,47.0,1.0003,3.26,?,?,6.0,?
?,?,0.53,2.4,?,6.0,?,0.9962,3.2,1.13,12.0,7.0,1
?,0.625,?,?,0.088,?,?,0.9988,3.11,?,13.3,6.0,?
8.3,0.42,0.38,?,0.094,?,?,0.9979,?,0.7,10.8,?,?
8.3,0.26,?,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,?,6.0,1
?,?,?,?,0.085,?,43.0,?,3.06,0.8,?,?,?
8.3,?,0.42,2.0,0.08,11.0,27.0,?,?,0.8,9.4,?,1
8.3,?,0.42,?,?,?,27.0,0.9974,?,?,?,6.0,1
?,0.51,0.28,2.1,?,23.0,54.0,?,3.42,?,?,5.0,?
?,0.63,0.07,?,?,11.0,37.0,0.9979,3.43,0.76,?,6.0,?
7.8,0.54,?,2.0,?,23.0,48.0,0.9981,3.41,?,?,?,?
8.3,0.66,0.15,1.9,?,?,?,0.9972,3.31,?,?,6.0,?
?,?,?,?,0.088,?,53.0,?,3.43,0.74,9.2,6.0,1
9.6,0.38,0.31,2.5,0.096,16.0,?,0.9982,3.19,0.7,10.0,?,1
5.6,0.85,?,1.4,0.045,12.0,88.0,0.9924,3.56,0.82,?,8.0,1
13.7,0.415,?,2.9,0.085,?,43.0,1.0014,3.06,0.8,10.0,6.0,1
9.5,?,0.52,2.0,?,6.0,?,0.998,?,0.51,?,5.0,1
8.4,?,?,?,0.112,13.0,?,?,3.16,?,9.1,?,?
12.7,0.6,?,2.3,?,?,25.0,?,3.03,?,9.9,5.0,1
?,0.37,?,4.2,0.066,?,38.0,1.0004,?,?,?,?,?
6.6,?,?,?,0.122,68.0,124.0,?,?,0.53,9.9,?,1
?,0.59,0.59,2.6,0.087,13.0,?,0.9988,3.18,?,?,6.0,?
?,?,?,2.6,0.087,13.0,?,?,3.18,0.65,11.0,?,1
?,?,0.22,?,0.064,9.0,?,0.9963,3.1,?,9.4,5.0,1
6.6,?,?,7.9,?,68.0,124.0,?,3.47,0.53,?,?,1
7.7,0.26,0.3,?,0.059,?,38.0,?,3.29,0.47,10.8,?,?
?,0.48,0.54,?,0.085,19.0,64.0,1.0,3.1,0.61,10.5,?,1
?,0.6,0.49,?,0.085,?,41.0,0.9994,?,?,?,6.0,1
7.7,?,0.05,2.7,?,15.0,27.0,0.9974,3.26,0.61,9.1,5.0,1
8.7,0.31,?,?,0.059,?,?,0.9966,3.36,0.76,10.1,?,1
?,?,0.47,?,0.063,?,28.0,?,?,0.65,?,6.0,1
12.0,?,?,3.0,0.093,12.0,?,?,3.18,?,?,7.0,?
?,0.34,0.58,3.7,?,6.0,16.0,0.997,?,0.7,11.3,?,?
?,0.46,0.49,4.5,0.07,26.0,49.0,0.9981,3.05,0.57,9.6,4.0,?
9.0,0.43,0.34,?,0.08,?,86.0,?,?,0.62,9.5,?,?
?,0.45,0.35,2.4,0.08,?,?,?,?,?,?,5.0,1
7.1,?,0.16,1.9,?,?,77.0,0.9966,?,?,9.3,?,1
?,?,?,?,0.097,6.0,?,0.9986,3.27,0.82,?,7.0,1
8.8,0.52,0.34,?,?,24.0,122.0,0.9982,3.26,0.61,?,5.0,1
?,0.725,0.24,6.6,?,?,134.0,1.0014,?,1.07,?,5.0,1
?,0.48,0.64,2.2,0.111,6.0,?,0.997,3.26,0.66,?,?,1
7.0,0.58,0.12,1.9,0.091,?,124.0,0.9956,?,0.48,?,?,1
11.9,0.38,?,?,0.121,7.0,20.0,0.9996,?,0.76,10.4,6.0,1
6.8,?,?,1.8,0.066,34.0,52.0,0.9976,?,0.68,?,5.0,1
?,0.56,0.33,2.4,0.089,?,?,0.9972,3.28,0.73,?,?,1
?,0.84,?,2.3,0.059,?,?,?,3.52,0.56,12.3,7.0,?
7.7,0.96,0.2,2.0,0.047,15.0,60.0,0.9955,?,?,10.9,?,1
10.5,0.24,0.47,?,?,?,?,0.9978,3.15,?,?,?,1
7.7,0.96,0.2,?,?,?,?,0.9955,3.36,?,10.9,?,1
?,?,?,?,0.059,32.0,48.0,?,3.52,?,12.3,7.0,?
?,0.67,?,2.1,0.045,19.0,48.0,0.9949,3.49,0.49,?,6.0,1
?,?,0.22,1.9,?,?,32.0,?,?,?,10.6,?,1
9.1,0.52,?,?,0.07,9.0,30.0,?,3.24,?,9.3,?,?
?,?,0.63,2.4,0.088,?,35.0,0.9997,3.1,0.6,?,6.0,1
10.5,0.24,?,?,0.066,?,24.0,0.9978,3.15,0.9,11.0,7.0,?
?,?,?,?,0.074,?,66.0,0.9974,?,0.56,?,?,?
?,?,?,2.3,0.078,12.0,24.0,0.9958,3.0,0.65,?,?,1
12.3,0.39,?,?,0.091,?,?,1.0004,3.16,0.49,?,?,1
?,?,?,?,?,22.0,54.0,0.9996,3.15,0.89,9.9,6.0,?
12.3,0.39,0.63,2.3,0.091,6.0,18.0,1.0004,?,?,?,5.0,?
8.0,0.67,?,2.0,?,?,?,?,?,0.56,?,6.0,1
11.1,0.45,?,3.2,0.066,?,22.0,0.9986,?,0.66,?,?,1
10.4,?,?,3.2,?,22.0,54.0,0.9996,?,0.89,9.9,6.0,1
7.0,?,0.18,1.5,0.062,7.0,?,0.9951,?,?,9.3,5.0,1
12.6,0.31,?,2.2,0.072,6.0,29.0,0.9987,2.88,0.82,?,?,1
11.9,0.4,0.65,?,0.068,?,27.0,0.9988,3.06,0.68,11.3,?,1
?,0.685,0.76,?,?,6.0,43.0,1.0032,2.95,0.68,11.2,7.0,1
10.0,0.44,0.49,2.7,0.077,?,19.0,?,3.23,0.63,11.6,7.0,1
5.3,0.57,0.01,1.7,0.054,?,27.0,?,?,0.84,?,?,1
9.5,0.735,0.1,?,0.079,6.0,31.0,?,3.23,0.56,10.1,6.0,?
?,0.38,?,2.6,?,?,?,0.9996,?,0.73,10.5,?,1
9.3,?,0.29,2.1,0.127,6.0,16.0,0.9968,?,0.72,11.2,?,1
?,?,0.22,2.0,0.1,7.0,27.0,?,3.2,0.56,10.2,6.0,1
11.9,?,0.69,2.8,0.095,17.0,35.0,?,3.1,0.61,?,?,?
11.9,0.39,0.69,?,0.095,17.0,?,0.9994,3.1,?,10.8,6.0,?
8.4,0.37,0.53,1.8,?,?,26.0,0.9979,3.06,?,?,?,?
6.8,0.56,0.03,1.7,?,18.0,?,0.9968,3.44,0.63,10.0,?,?
?,0.33,?,2.8,?,5.0,?,0.9998,3.26,0.74,?,7.0,?
?,?,?,1.6,0.063,?,67.0,0.9952,?,0.63,11.1,?,?
?,?,0.67,5.2,0.086,?,?,?,3.22,0.69,13.4,?,?
?,0.59,0.39,2.3,?,?,22.0,0.9986,?,0.58,10.3,?,?
9.2,?,0.21,2.7,0.097,29.0,65.0,?,3.28,?,?,?,?
10.4,0.33,0.63,2.8,0.084,?,22.0,0.9998,3.26,?,11.2,7.0,?
?,0.58,0.66,?,0.074,10.0,47.0,?,3.25,0.57,?,3.0,1
9.2,0.43,0.52,?,0.083,14.0,?,0.9976,3.35,0.61,11.3,6.0,1
8.3,0.615,?,?,0.087,6.0,?,0.9982,3.26,?,9.3,5.0,1
?,0.26,0.68,2.55,0.085,10.0,25.0,?,?,?,11.8,5.0,?
8.1,0.66,0.7,?,0.098,25.0,?,0.9972,?,0.53,?,?,?
?,0.315,?,2.1,?,?,15.0,0.9987,?,0.7,9.2,6.0,?
10.0,0.29,0.4,?,?,?,?,?,3.48,0.91,9.7,5.0,1
10.3,0.5,0.42,2.0,0.069,?,51.0,0.9982,?,?,11.5,6.0,?
?,0.46,?,?,0.065,7.0,?,?,3.32,0.79,14.0,6.0,1
?,?,?,2.1,0.09,6.0,?,1.0,3.17,?,9.2,?,1
?,0.82,0.02,?,0.07,?,48.0,0.9952,?,0.58,9.8,5.0,1
13.0,?,?,2.6,?,?,?,?,?,0.61,10.6,?,1
?,0.54,0.42,2.4,0.081,?,52.0,0.997,3.2,?,11.4,6.0,?
12.5,0.37,0.55,2.6,?,25.0,68.0,0.9995,3.15,?,?,?,1
?,?,0.55,?,0.062,5.0,14.0,0.9971,?,0.79,?,5.0,1
10.5,?,0.51,1.7,0.08,?,?,0.9982,3.2,?,?,?,1
?,0.68,0.24,?,0.087,5.0,?,0.9988,3.14,?,?,5.0,?
9.3,0.27,0.41,2.0,?,?,?,?,?,0.7,9.7,5.0,1
10.4,0.24,0.49,?,?,6.0,?,0.9977,?,1.06,11.0,6.0,?
9.6,?,0.24,2.2,0.087,5.0,28.0,0.9988,?,?,10.2,?,1
?,0.685,0.11,?,0.077,?,31.0,0.9984,3.19,?,10.1,6.0,?
10.6,0.28,0.39,?,0.069,6.0,?,?,3.12,0.66,9.2,?,?
9.4,0.3,0.56,2.8,?,6.0,17.0,?,3.15,?,11.7,?,1
10.6,?,0.59,?,0.152,?,?,0.9986,3.04,?,9.4,5.0,?
10.6,0.36,0.6,2.2,0.152,7.0,?,0.9986,?,?,?,5.0,1
10.6,0.44,?,?,0.114,6.0,24.0,?,3.06,0.66,13.4,6.0,?
10.2,?,?,1.9,?,6.0,17.0,0.9976,3.17,0.47,?,?,1
10.2,0.67,?,1.9,?,6.0,17.0,?,?,0.47,10.0,?,1
10.2,0.645,?,1.8,?,?,?,0.9982,3.17,?,?,6.0,?
11.6,?,0.55,2.8,?,35.0,67.0,?,3.32,0.92,?,?,1
?,0.39,?,?,?,?,?,0.9984,3.34,0.75,10.2,?,?
9.3,?,?,2.8,?,?,56.0,?,3.31,?,10.6,6.0,1
?,?,0.5,2.5,?,?,?,0.9952,3.34,0.79,13.3,7.0,1
?,0.4,?,2.6,0.052,13.0,?,0.995,?,0.9,?,?,1
8.7,?,?,3.0,0.086,?,?,?,?,?,11.6,6.0,?
?,0.39,?,8.3,0.051,?,?,0.9952,3.44,0.55,12.1,?,?
10.7,0.35,?,2.6,0.07,?,?,0.9972,3.15,?,11.0,?,1
7.8,0.52,0.25,?,0.081,?,38.0,?,?,?,9.0,?,?
?,0.34,0.32,2.5,0.09,43.0,113.0,0.9966,?,0.79,11.1,?,1
?,?,0.53,?,0.07,5.0,16.0,?,3.15,?,11.0,8.0,1
?,0.69,0.31,3.0,?,?,81.0,1.0002,3.48,?,11.6,6.0,?
7.8,?,0.25,1.9,0.081,?,38.0,0.9984,3.43,0.65,9.0,?,1
?,?,0.73,6.55,?,38.0,76.0,0.999,3.17,0.85,12.0,?,1
10.4,0.44,?,?,0.074,?,76.0,0.999,3.17,0.85,12.0,7.0,?
10.5,0.26,?,1.9,?,6.0,24.0,0.9976,3.18,1.04,10.9,7.0,1
10.5,?,0.42,1.8,0.077,6.0,22.0,0.9976,3.21,1.05,?,7.0,?
10.2,0.49,?,2.9,0.072,?,?,0.9968,3.16,0.78,12.5,?,?
?,?,?,1.8,?,6.0,21.0,0.9976,3.25,1.02,?,7.0,?
11.2,0.67,?,2.3,?,6.0,13.0,?,3.17,?,9.5,?,?
?,?,0.31,2.2,0.09,?,?,?,3.18,?,?,?,?
13.3,0.29,0.75,2.8,0.084,?,?,0.9986,3.04,0.68,11.4,?,1
12.4,?,0.49,4.6,0.073,?,43.0,0.9978,3.02,?,9.5,?,?
10.0,?,0.31,2.2,0.09,?,?,0.9994,?,0.63,10.2,?,1
10.7,0.4,0.48,?,?,?,49.0,?,3.03,0.81,?,6.0,1
10.5,0.51,?,?,0.107,?,?,?,?,?,?,7.0,1
10.5,0.51,?,2.4,0.107,6.0,15.0,?,3.09,0.66,11.8,?,1
8.5,0.655,0.49,?,0.122,34.0,?,?,?,1.14,9.3,5.0,1
12.5,?,0.49,?,?,5.0,14.0,?,?,?,?,?,1
?,?,?,2.1,0.2,5.0,?,0.9994,3.16,?,?,?,?
?,0.21,?,2.8,?,11.0,?,?,3.22,?,11.7,6.0,?
7.3,0.365,?,?,?,?,106.0,?,3.36,?,11.0,?,?
9.8,0.25,0.49,?,0.088,15.0,33.0,0.9982,3.42,?,10.0,6.0,1
?,?,0.49,2.0,?,?,43.0,?,3.48,0.64,9.1,5.0,1
8.2,0.39,?,?,?,?,?,0.9979,3.38,?,9.8,5.0,?
?,?,0.49,?,0.085,38.0,142.0,0.9978,3.22,0.55,9.4,5.0,1
9.2,0.43,0.49,2.4,?,23.0,116.0,?,3.23,?,?,5.0,?
10.4,?,0.24,2.8,0.105,?,53.0,?,3.24,0.67,9.9,?,1
7.3,0.365,?,2.5,?,39.0,106.0,?,?,?,?,?,1
?,0.38,?,2.5,?,33.0,?,0.9962,3.39,0.77,11.4,6.0,?
?,0.42,?,?,0.084,?,55.0,?,?,0.75,?,?,1
9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,5.0,1
9.1,?,0.24,2.1,?,1.0,28.0,0.999,3.41,0.87,?,6.0,1
?,?,0.49,?,0.098,12.0,42.0,1.0004,?,0.61,10.3,5.0,?
?,0.38,0.49,?,0.098,12.0,?,1.0004,3.16,0.61,?,5.0,1
10.3,?,0.24,2.1,0.072,15.0,?,0.9956,3.22,?,12.8,?,1
10.0,0.48,?,2.7,?,?,?,?,3.28,0.56,?,6.0,1
9.1,0.22,?,?,0.078,1.0,28.0,0.999,3.41,0.87,?,6.0,?
?,?,0.24,2.4,0.077,?,33.0,?,3.09,?,9.4,?,1
?,?,0.24,?,0.084,?,?,0.9972,?,?,10.7,?,?
12.9,?,0.49,?,0.066,?,35.0,1.0014,3.2,?,?,?,1
?,0.5,?,?,0.1,5.0,?,0.9996,3.22,0.62,11.2,5.0,1
?,?,0.24,3.3,?,20.0,47.0,0.9988,3.26,0.67,9.6,5.0,1
?,0.46,?,6.3,0.064,?,?,?,3.21,0.73,11.0,6.0,1
?,0.715,?,2.1,?,?,?,0.9966,?,0.59,9.9,5.0,?
?,?,0.24,2.5,0.085,16.0,53.0,?,3.06,0.72,11.0,6.0,1
?,0.31,0.74,?,?,6.0,15.0,1.0008,2.86,0.79,?,6.0,1
?,?,?,2.6,0.094,38.0,?,0.9982,3.08,0.59,9.1,?,1
7.5,?,0.24,?,0.078,?,?,0.9983,3.45,0.78,?,?,?
?,?,0.49,2.5,?,?,21.0,?,?,0.86,?,6.0,?
?,0.35,?,?,0.079,?,?,0.9994,3.12,0.75,?,6.0,1
?,?,0.49,1.9,?,6.0,25.0,?,?,0.61,?,6.0,1
?,0.51,0.01,2.1,0.074,9.0,25.0,?,3.33,?,?,?,?
?,0.43,0.24,2.8,0.092,14.0,45.0,0.998,3.19,?,?,?,1
9.5,?,?,2.7,?,14.0,?,0.998,?,0.74,?,6.0,1
?,1.04,0.24,?,?,?,?,?,?,0.62,11.5,5.0,1
?,0.645,0.49,4.2,0.095,10.0,23.0,1.0031,?,?,11.1,?,?
15.5,0.645,?,?,0.095,10.0,?,?,2.92,?,?,5.0,1
?,0.53,0.49,4.6,?,?,17.0,?,?,?,?,?,?
15.6,?,0.49,?,0.095,?,?,1.0031,?,0.74,11.1,?,1
10.9,0.53,0.49,?,0.118,10.0,?,?,3.07,0.56,?,6.0,?
13.0,?,0.49,4.3,0.085,?,?,?,3.3,0.68,?,6.0,1
?,?,?,?,0.075,5.0,?,?,?,0.57,11.4,5.0,1
9.0,?,?,2.4,?,26.0,?,0.9978,?,0.58,9.2,?,1
9.0,0.54,0.49,?,0.094,41.0,?,0.9982,3.08,?,9.2,5.0,?
7.6,?,0.49,2.7,0.092,25.0,60.0,0.9971,?,0.61,10.1,6.0,1
?,0.47,0.49,?,?,6.0,47.0,?,3.3,0.68,12.7,?,1
12.7,0.6,0.49,2.8,?,?,?,?,?,0.57,?,5.0,?
8.7,0.7,0.24,?,0.226,?,?,?,?,?,?,6.0,1
?,?,0.24,?,0.226,5.0,15.0,0.9991,3.32,?,?,6.0,1
?,0.5,?,?,0.25,5.0,?,0.999,?,0.79,10.7,6.0,?
?,0.36,?,?,?,19.0,?,?,3.57,0.57,11.7,6.0,?
?,?,0.49,3.3,0.07,?,?,?,?,?,?,6.0,1
6.2,0.36,0.24,2.2,?,?,42.0,?,3.57,?,11.7,?,?
?,0.24,0.49,2.4,0.075,10.0,?,?,?,0.61,?,?,1
10.5,?,0.49,2.1,0.07,14.0,47.0,?,3.3,0.56,?,4.0,?
10.6,0.34,?,3.2,0.078,20.0,?,0.9992,3.19,0.7,10.0,?,1
?,0.27,0.49,?,0.079,?,46.0,?,3.2,?,10.2,6.0,?
?,0.5,0.24,2.3,?,?,14.0,?,3.34,?,?,4.0,1
?,0.44,0.49,2.8,?,18.0,111.0,0.9982,3.3,0.6,9.5,5.0,?
?,0.47,0.49,?,0.085,?,110.0,0.9982,3.29,?,?,5.0,1
?,0.31,?,2.2,0.063,18.0,?,?,?,0.51,?,?,1
12.3,?,0.49,2.2,?,?,14.0,?,3.19,?,9.6,?,1
?,0.5,0.49,?,?,?,14.0,1.0002,3.19,0.44,9.6,5.0,?
11.7,0.49,?,2.2,?,?,?,?,3.19,?,9.2,?,1
?,0.28,0.49,?,?,10.0,21.0,?,?,0.66,9.9,7.0,?
?,0.33,0.49,3.4,0.093,54.0,80.0,?,?,?,10.7,7.0,1
?,?,?,?,?,?,38.0,?,3.47,0.66,?,6.0,?
?,0.31,?,2.7,0.094,?,47.0,?,3.12,?,?,?,1
?,?,0.24,1.9,0.108,18.0,102.0,?,?,?,9.3,5.0,1
5.0,0.42,0.24,?,0.06,19.0,50.0,?,3.72,?,14.0,8.0,?
10.2,0.29,0.49,2.6,0.059,5.0,13.0,0.9976,3.05,0.74,?,7.0,?
?,?,?,2.6,?,?,75.0,0.9987,3.35,?,9.7,?,1
6.6,0.39,0.49,?,0.07,?,?,0.9922,?,?,11.5,?,1
9.0,0.45,0.49,2.6,0.084,21.0,75.0,?,?,?,9.7,5.0,1
9.9,0.49,0.58,?,?,?,43.0,1.0004,3.29,0.58,9.0,?,?
7.9,0.72,0.17,?,0.096,20.0,?,0.9978,?,0.53,9.5,5.0,1
8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,?,?,?,5.0,1
12.4,?,0.51,?,?,6.0,?,0.9994,3.04,?,9.3,6.0,1
11.9,0.58,0.58,?,0.071,5.0,18.0,?,3.09,0.63,10.0,?,1
?,0.585,0.18,2.1,0.078,5.0,30.0,?,3.2,0.48,9.8,?,?
12.7,0.59,0.45,2.3,0.082,11.0,22.0,1.0,?,0.7,9.3,?,?
8.2,0.915,0.27,2.1,0.088,?,23.0,?,?,0.47,10.0,4.0,1
?,0.46,?,?,0.071,12.0,?,1.0006,3.1,0.56,9.0,?,?
7.7,0.835,0.001,2.6,?,6.0,14.0,?,3.3,0.52,9.3,?,?
13.2,?,0.52,2.2,0.071,?,?,1.0006,3.1,0.56,9.0,6.0,1
8.3,0.58,0.13,2.9,0.096,14.0,63.0,?,?,0.62,9.1,6.0,?
?,?,?,?,?,6.0,?,?,3.31,?,9.2,6.0,1
?,0.41,?,4.6,?,10.0,?,?,3.34,0.79,12.2,7.0,1
8.8,?,?,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,?,?,?
10.1,?,?,5.1,0.11,11.0,?,1.0026,3.32,0.64,10.4,?,?
6.3,0.36,0.19,?,0.075,15.0,39.0,?,?,?,12.7,6.0,?
8.8,?,?,2.5,?,25.0,57.0,?,3.39,0.54,9.2,5.0,1
13.2,0.38,0.55,2.7,?,5.0,16.0,?,2.98,0.54,?,?,1
7.5,0.64,?,2.4,0.077,18.0,?,?,3.32,0.6,?,6.0,?
8.2,0.39,?,1.5,0.058,10.0,29.0,?,3.26,0.74,9.8,?,?
?,?,?,?,?,?,?,?,2.87,1.36,10.2,6.0,?
9.6,?,0.5,2.3,?,28.0,71.0,?,?,?,?,?,1
?,0.6,?,?,?,28.0,?,0.9997,?,0.57,9.7,?,1
11.5,0.31,?,?,0.079,14.0,28.0,0.9982,3.03,?,?,?,?
